"B11016_001E","B11016_001M","B11016_002E","B11016_002M","B11016_003E","B11016_003M","B11016_004E","B11016_004M","B11016_005E","B11016_005M","B11016_006E","B11016_006M","B11016_007E","B11016_007M","B11016_008E","B11016_008M","B11016_009E","B11016_009M","B11016_010E","B11016_010M","B11016_011E","B11016_011M","B11016_012E","B11016_012M","B11016_013E","B11016_013M","B11016_014E","B11016_014M","B11016_015E","B11016_015M","B11016_016E","B11016_016M","GEO_ID","NAME"
"803","71","683","79","341","81","194","84","85","47","47","35","6","13","10","14","120","52","102","54","18","20","0","12","0","12","0","12","0","12","0","12","1500000US240135020002","Block Group 2, Census Tract 5020, Carroll County, Maryland"
"351","101","229","102","65","47","0","12","110","73","54","59","0","12","0","12","122","55","81","59","20","30","21","35","0","12","0","12","0","12","0","12","1500000US240135030001","Block Group 1, Census Tract 5030, Carroll County, Maryland"
"677","146","574","161","252","139","158","82","134","99","20","32","10","16","0","12","103","60","91","58","0","12","12","20","0","12","0","12","0","12","0","12","1500000US240135030002","Block Group 2, Census Tract 5030, Carroll County, Maryland"
"521","97","410","104","189","95","60","44","108","70","41","37","12","23","0","12","111","62","93","57","18","27","0","12","0","12","0","12","0","12","0","12","1500000US240135030003","Block Group 3, Census Tract 5030, Carroll County, Maryland"
"541","118","284","68","170","57","52","47","62","49","0","12","0","12","0","12","257","117","203","108","54","57","0","12","0","12","0","12","0","12","0","12","1500000US240135030004","Block Group 4, Census Tract 5030, Carroll County, Maryland"
"649","86","473","83","225","74","83","50","113","41","52","47","0","12","0","12","176","73","87","40","89","68","0","12","0","12","0","12","0","12","0","12","1500000US240135041001","Block Group 1, Census Tract 5041, Carroll County, Maryland"
"827","77","684","86","244","62","139","66","182","66","78","46","32","46","9","16","143","49","126","47","17","16","0","12","0","12","0","12","0","12","0","12","1500000US240135041002","Block Group 2, Census Tract 5041, Carroll County, Maryland"
"366","71","322","71","140","60","39","26","49","34","72","44","9","14","13","20","44","26","37","26","7","11","0","12","0","12","0","12","0","12","0","12","1500000US240135041003","Block Group 3, Census Tract 5041, Carroll County, Maryland"
"539","96","451","92","263","96","41","41","109","84","38","44","0","12","0","12","88","69","43","41","45","56","0","12","0","12","0","12","0","12","0","12","1500000US240135042011","Block Group 1, Census Tract 5042.01, Carroll County, Maryland"
"402","73","273","71","69","43","66","48","75","48","21","35","42","44","0","12","129","62","82","53","12","20","35","47","0","12","0","12","0","12","0","12","1500000US240135042012","Block Group 2, Census Tract 5042.01, Carroll County, Maryland"
"727","100","521","82","298","108","62","50","115","57","26","32","0","12","20","29","206","92","183","92","12","19","11","18","0","12","0","12","0","12","0","12","1500000US240135042013","Block Group 3, Census Tract 5042.01, Carroll County, Maryland"
"552","91","491","94","168","69","174","88","96","48","33","36","0","12","20","30","61","44","61","44","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240135042014","Block Group 4, Census Tract 5042.01, Carroll County, Maryland"
"420","97","332","71","144","57","105","56","58","56","11","18","0","12","14","25","88","87","88","87","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240135042021","Block Group 1, Census Tract 5042.02, Carroll County, Maryland"
"654","110","619","118","295","111","160","94","115","63","26","27","23","28","0","12","35","39","35","39","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240135042022","Block Group 2, Census Tract 5042.02, Carroll County, Maryland"
"668","128","497","117","271","107","119","67","40","34","53","42","0","12","14","25","171","114","111","76","60","90","0","12","0","12","0","12","0","12","0","12","1500000US240135042023","Block Group 3, Census Tract 5042.02, Carroll County, Maryland"
"389","83","337","92","141","63","34","52","106","74","38","44","18","28","0","12","52","43","45","44","7","13","0","12","0","12","0","12","0","12","0","12","1500000US240135042024","Block Group 4, Census Tract 5042.02, Carroll County, Maryland"
"722","69","633","79","227","58","123","51","157","51","113","59","13","20","0","12","89","41","89","41","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240135051011","Block Group 1, Census Tract 5051.01, Carroll County, Maryland"
"675","80","557","58","101","49","134","53","272","71","40","30","10","15","0","12","118","73","93","72","25","27","0","12","0","12","0","12","0","12","0","12","1500000US240135051012","Block Group 2, Census Tract 5051.01, Carroll County, Maryland"
"579","83","464","75","167","54","165","60","68","38","33","25","16","24","15","15","115","67","101","63","14","22","0","12","0","12","0","12","0","12","0","12","1500000US240135051021","Block Group 1, Census Tract 5051.02, Carroll County, Maryland"
"681","75","559","91","133","46","208","83","157","59","48","37","8","12","5","10","122","63","107","61","15","17","0","12","0","12","0","12","0","12","0","12","1500000US240135051022","Block Group 2, Census Tract 5051.02, Carroll County, Maryland"
"578","87","468","84","170","69","107","54","99","56","46","47","37","41","9","13","110","72","91","69","7","12","0","12","0","12","0","12","0","12","12","18","1500000US240135051023","Block Group 3, Census Tract 5051.02, Carroll County, Maryland"
"615","69","437","63","145","58","111","48","121","47","60","46","0","12","0","12","178","57","165","57","13","16","0","12","0","12","0","12","0","12","0","12","1500000US240135052031","Block Group 1, Census Tract 5052.03, Carroll County, Maryland"
"0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240135052032","Block Group 2, Census Tract 5052.03, Carroll County, Maryland"
"416","64","302","71","61","35","64","40","146","64","18","21","13","20","0","12","114","52","100","52","14","20","0","12","0","12","0","12","0","12","0","12","1500000US240135052033","Block Group 3, Census Tract 5052.03, Carroll County, Maryland"
"652","68","539","78","124","64","193","76","118","58","88","39","16","19","0","12","113","55","110","55","3","9","0","12","0","12","0","12","0","12","0","12","1500000US240135052051","Block Group 1, Census Tract 5052.05, Carroll County, Maryland"
"370","55","295","59","67","44","120","61","99","55","0","12","0","12","9","16","75","44","65","40","10","16","0","12","0","12","0","12","0","12","0","12","1500000US240135052052","Block Group 2, Census Tract 5052.05, Carroll County, Maryland"
"551","81","516","81","201","76","159","61","108","42","32","34","16","19","0","12","35","37","16","24","19","29","0","12","0","12","0","12","0","12","0","12","1500000US240135052061","Block Group 1, Census Tract 5052.06, Carroll County, Maryland"
"776","81","461","81","186","73","91","66","122","55","48","30","5","9","9","17","315","83","274","79","41","31","0","12","0","12","0","12","0","12","0","12","1500000US240135052062","Block Group 2, Census Tract 5052.06, Carroll County, Maryland"
"516","77","440","80","131","69","151","77","134","63","16","26","0","12","8","14","76","46","76","46","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240135052071","Block Group 1, Census Tract 5052.07, Carroll County, Maryland"
"818","92","589","95","217","88","146","85","147","72","62","58","0","12","17","22","229","82","196","80","33","36","0","12","0","12","0","12","0","12","0","12","1500000US240135052072","Block Group 2, Census Tract 5052.07, Carroll County, Maryland"
"544","89","425","98","144","80","47","41","135","69","63","48","13","21","23","31","119","67","97","55","22","33","0","12","0","12","0","12","0","12","0","12","1500000US240135052081","Block Group 1, Census Tract 5052.08, Carroll County, Maryland"
"1203","148","511","117","154","93","103","75","170","87","41","44","43","35","0","12","692","173","610","171","64","75","18","27","0","12","0","12","0","12","0","12","1500000US240135052082","Block Group 2, Census Tract 5052.08, Carroll County, Maryland"
"531","95","348","79","136","63","92","51","74","49","46","46","0","12","0","12","183","69","150","70","0","12","33","49","0","12","0","12","0","12","0","12","1500000US240135052083","Block Group 3, Census Tract 5052.08, Carroll County, Maryland"
"337","82","285","70","79","49","87","50","62","45","15","25","11","18","31","42","52","62","52","62","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240135061011","Block Group 1, Census Tract 5061.01, Carroll County, Maryland"
"441","91","377","90","203","72","49","43","55","40","47","41","0","12","23","32","64","74","64","74","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240135061012","Block Group 2, Census Tract 5061.01, Carroll County, Maryland"
"868","105","620","102","260","81","107","59","209","77","3","9","41","48","0","12","248","100","196","93","52","44","0","12","0","12","0","12","0","12","0","12","1500000US240135061013","Block Group 3, Census Tract 5061.01, Carroll County, Maryland"
"567","78","435","81","239","87","86","57","71","55","0","12","39","28","0","12","132","69","87","49","45","47","0","12","0","12","0","12","0","12","0","12","1500000US240135061021","Block Group 1, Census Tract 5061.02, Carroll County, Maryland"
"821","110","623","94","241","90","124","56","176","71","20","32","52","57","10","17","198","93","169","89","29","35","0","12","0","12","0","12","0","12","0","12","1500000US240135061022","Block Group 2, Census Tract 5061.02, Carroll County, Maryland"
"644","83","545","87","271","72","77","44","139","82","40","33","18","24","0","12","99","54","86","53","0","12","5","11","8","13","0","12","0","12","0","12","1500000US240135062001","Block Group 1, Census Tract 5062, Carroll County, Maryland"
"290","69","236","67","123","48","63","54","50","31","0","12","0","12","0","12","54","37","11","16","35","37","8","14","0","12","0","12","0","12","0","12","1500000US240135062002","Block Group 2, Census Tract 5062, Carroll County, Maryland"
"378","101","222","93","119","78","39","41","34","30","30","31","0","12","0","12","156","78","142","73","0","12","14","22","0","12","0","12","0","12","0","12","1500000US240135062003","Block Group 3, Census Tract 5062, Carroll County, Maryland"
"558","112","449","132","193","118","153","55","53","39","50","40","0","12","0","12","109","67","109","67","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240135062004","Block Group 4, Census Tract 5062, Carroll County, Maryland"
"440","69","356","77","102","42","35","27","139","64","37","51","31","29","12","18","84","41","70","38","6","10","0","12","8","12","0","12","0","12","0","12","1500000US240135075001","Block Group 1, Census Tract 5075, Carroll County, Maryland"
"501","63","412","65","137","52","145","54","53","34","27","25","6","13","44","33","89","37","76","37","13","15","0","12","0","12","0","12","0","12","0","12","1500000US240135075002","Block Group 2, Census Tract 5075, Carroll County, Maryland"
"166","54","97","47","68","43","7","12","22","24","0","12","0","12","0","12","69","46","69","46","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240135075003","Block Group 3, Census Tract 5075, Carroll County, Maryland"
"317","60","305","63","130","55","88","63","48","36","30","27","9","14","0","12","12","14","12","14","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240135076011","Block Group 1, Census Tract 5076.01, Carroll County, Maryland"
"793","66","680","62","264","69","162","62","150","67","59","31","25","32","20","21","113","49","83","47","19","20","11","17","0","12","0","12","0","12","0","12","1500000US240135076012","Block Group 2, Census Tract 5076.01, Carroll County, Maryland"
"570","96","305","76","112","59","83","60","43","33","37","29","30","43","0","12","265","89","182","64","27","37","31","43","0","12","25","40","0","12","0","12","1500000US240135076013","Block Group 3, Census Tract 5076.01, Carroll County, Maryland"
"520","78","433","61","196","58","60","38","107","52","33","31","37","30","0","12","87","57","78","55","9","15","0","12","0","12","0","12","0","12","0","12","1500000US240135076021","Block Group 1, Census Tract 5076.02, Carroll County, Maryland"
"786","91","425","95","182","84","117","52","86","45","25","24","0","12","15","24","361","81","317","80","34","26","10","16","0","12","0","12","0","12","0","12","1500000US240135076022","Block Group 2, Census Tract 5076.02, Carroll County, Maryland"
"394","67","136","50","90","43","32","38","0","12","9","14","5","8","0","12","258","73","235","74","23","26","0","12","0","12","0","12","0","12","0","12","1500000US240135076023","Block Group 3, Census Tract 5076.02, Carroll County, Maryland"
"1265","113","654","101","366","93","116","51","108","76","48","30","16","18","0","12","611","109","529","107","70","40","12","18","0","12","0","12","0","12","0","12","1500000US240135077021","Block Group 1, Census Tract 5077.02, Carroll County, Maryland"
"445","72","367","74","146","68","134","56","71","38","0","12","5","11","11","16","78","41","58","39","15","17","0","12","0","12","5","8","0","12","0","12","1500000US240135077022","Block Group 2, Census Tract 5077.02, Carroll County, Maryland"
"786","73","572","78","231","72","137","59","164","65","0","12","14","22","26","37","214","69","202","70","12","20","0","12","0","12","0","12","0","12","0","12","1500000US240135077031","Block Group 1, Census Tract 5077.03, Carroll County, Maryland"
"468","71","134","48","85","51","12","18","37","38","0","12","0","12","0","12","334","76","334","76","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240135077032","Block Group 2, Census Tract 5077.03, Carroll County, Maryland"
"545","97","372","95","216","88","35","30","52","34","55","47","0","12","14","22","173","96","147","91","26","31","0","12","0","12","0","12","0","12","0","12","1500000US240135077041","Block Group 1, Census Tract 5077.04, Carroll County, Maryland"
"653","119","570","110","183","73","150","85","114","66","107","78","8","16","8","14","83","66","35","33","48","60","0","12","0","12","0","12","0","12","0","12","1500000US240135077042","Block Group 2, Census Tract 5077.04, Carroll County, Maryland"
"872","131","715","138","249","110","178","114","201","98","72","51","15","23","0","12","157","102","127","93","12","20","0","12","18","32","0","12","0","12","0","12","1500000US240135077043","Block Group 3, Census Tract 5077.04, Carroll County, Maryland"
"1009","99","579","133","147","77","183","86","131","95","59","56","28","33","31","38","430","133","362","125","30","33","23","35","0","12","15","23","0","12","0","12","1500000US240135078011","Block Group 1, Census Tract 5078.01, Carroll County, Maryland"
"821","112","301","107","172","92","33","45","77","72","19","30","0","12","0","12","520","114","466","108","54","50","0","12","0","12","0","12","0","12","0","12","1500000US240135078012","Block Group 2, Census Tract 5078.01, Carroll County, Maryland"
"487","93","291","83","73","52","80","60","40","39","66","48","16","25","16","27","196","82","120","60","76","63","0","12","0","12","0","12","0","12","0","12","1500000US240135078013","Block Group 3, Census Tract 5078.01, Carroll County, Maryland"
"537","78","336","75","178","62","68","37","60","36","8","14","10","15","12","17","201","74","186","72","0","12","15","22","0","12","0","12","0","12","0","12","1500000US240135078021","Block Group 1, Census Tract 5078.02, Carroll County, Maryland"
"317","64","229","78","129","62","64","55","28","24","8","11","0","12","0","12","88","47","88","47","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240135078022","Block Group 2, Census Tract 5078.02, Carroll County, Maryland"
"455","57","345","61","141","49","91","52","72","39","30","29","0","12","11","18","110","42","110","42","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240135078023","Block Group 3, Census Tract 5078.02, Carroll County, Maryland"
"403","57","348","66","169","57","46","32","84","48","49","32","0","12","0","12","55","35","55","35","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240135078024","Block Group 4, Census Tract 5078.02, Carroll County, Maryland"
"564","96","513","94","317","104","104","55","28","27","47","37","17","22","0","12","51","43","51","43","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240135081011","Block Group 1, Census Tract 5081.01, Carroll County, Maryland"
"382","69","308","81","158","72","93","48","57","35","0","12","0","12","0","12","74","50","65","52","0","12","9","15","0","12","0","12","0","12","0","12","1500000US240135081012","Block Group 2, Census Tract 5081.01, Carroll County, Maryland"
"689","94","518","90","184","76","132","66","154","80","26","29","22","31","0","12","171","64","163","61","8","13","0","12","0","12","0","12","0","12","0","12","1500000US240135081013","Block Group 3, Census Tract 5081.01, Carroll County, Maryland"
"733","113","524","106","240","88","128","77","147","70","0","12","0","12","9","15","209","78","167","68","42","40","0","12","0","12","0","12","0","12","0","12","1500000US240135081021","Block Group 1, Census Tract 5081.02, Carroll County, Maryland"
"398","83","328","70","97","62","56","49","60","45","108","63","7","12","0","12","70","46","45","37","25","36","0","12","0","12","0","12","0","12","0","12","1500000US240135081022","Block Group 2, Census Tract 5081.02, Carroll County, Maryland"
"285","87","200","94","64","59","19","24","63","53","54","73","0","12","0","12","85","58","38","45","47","43","0","12","0","12","0","12","0","12","0","12","1500000US240135082001","Block Group 1, Census Tract 5082, Carroll County, Maryland"
"585","99","388","103","157","76","82","53","64","55","45","62","40","47","0","12","197","93","187","91","10","17","0","12","0","12","0","12","0","12","0","12","1500000US240135082002","Block Group 2, Census Tract 5082, Carroll County, Maryland"
"354","118","301","115","176","105","21","25","72","58","32","36","0","12","0","12","53","71","53","71","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240135082003","Block Group 3, Census Tract 5082, Carroll County, Maryland"
"722","106","545","104","238","87","99","57","82","49","69","57","57","80","0","12","177","77","101","58","76","73","0","12","0","12","0","12","0","12","0","12","1500000US240135082004","Block Group 4, Census Tract 5082, Carroll County, Maryland"
"562","112","444","87","180","77","72","55","151","86","17","26","24","30","0","12","118","88","118","88","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240135082005","Block Group 5, Census Tract 5082, Carroll County, Maryland"
"510","98","371","97","120","56","117","52","84","69","23","24","27","34","0","12","139","76","124","71","15","24","0","12","0","12","0","12","0","12","0","12","1500000US240135090011","Block Group 1, Census Tract 5090.01, Carroll County, Maryland"
"1045","109","815","107","383","93","154","80","221","95","42","44","6","10","9","15","230","115","220","112","10","17","0","12","0","12","0","12","0","12","0","12","1500000US240135090012","Block Group 2, Census Tract 5090.01, Carroll County, Maryland"
"598","57","460","64","247","66","98","47","18","31","86","53","11","17","0","12","138","57","138","57","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240135090021","Block Group 1, Census Tract 5090.02, Carroll County, Maryland"
"426","60","261","60","111","40","24","19","43","36","63","49","11","20","9","16","165","75","128","69","37","33","0","12","0","12","0","12","0","12","0","12","1500000US240135090022","Block Group 2, Census Tract 5090.02, Carroll County, Maryland"
"479","47","348","45","183","43","72","30","65","30","18","16","10","12","0","12","131","44","89","42","42","26","0","12","0","12","0","12","0","12","0","12","1500000US240135100001","Block Group 1, Census Tract 5100, Carroll County, Maryland"
"536","68","392","59","104","35","77","38","122","69","71","67","7","7","11","14","144","45","134","45","10","9","0","12","0","12","0","12","0","12","0","12","1500000US240135110001","Block Group 1, Census Tract 5110, Carroll County, Maryland"
"433","69","353","82","214","56","69","57","24","24","28","24","18","21","0","12","80","40","60","37","20","21","0","12","0","12","0","12","0","12","0","12","1500000US240135110002","Block Group 2, Census Tract 5110, Carroll County, Maryland"
"344","49","224","50","79","39","80","30","40","21","14","12","7","8","4","6","120","41","100","37","8","9","12","19","0","12","0","12","0","12","0","12","1500000US240135110003","Block Group 3, Census Tract 5110, Carroll County, Maryland"
"390","56","276","48","136","41","62","31","41","28","20","14","8","7","9","8","114","31","99","30","15","9","0","12","0","12","0","12","0","12","0","12","1500000US240135120001","Block Group 1, Census Tract 5120, Carroll County, Maryland"
"216","47","140","37","65","31","33","22","32","18","0","12","0","12","10","11","76","49","66","50","10","10","0","12","0","12","0","12","0","12","0","12","1500000US240135120002","Block Group 2, Census Tract 5120, Carroll County, Maryland"
"740","106","607","95","169","80","132","66","187","65","76","44","43","36","0","12","133","87","114","84","0","12","0","12","19","28","0","12","0","12","0","12","1500000US240135130011","Block Group 1, Census Tract 5130.01, Carroll County, Maryland"
"207","52","189","53","65","38","65","32","32","38","8","13","19","20","0","12","18","21","9","16","9","15","0","12","0","12","0","12","0","12","0","12","1500000US240135130012","Block Group 2, Census Tract 5130.01, Carroll County, Maryland"
"837","105","352","85","226","76","44","35","66","57","16","18","0","12","0","12","485","105","437","104","37","29","0","12","0","12","11","16","0","12","0","12","1500000US240135130013","Block Group 3, Census Tract 5130.01, Carroll County, Maryland"
"511","77","484","79","206","80","68","43","68","41","113","70","29","28","0","12","27","30","27","30","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240135130021","Block Group 1, Census Tract 5130.02, Carroll County, Maryland"
"478","82","286","69","65","43","85","51","102","60","5","9","29","33","0","12","192","89","110","69","47","57","27","32","8","13","0","12","0","12","0","12","1500000US240135130022","Block Group 2, Census Tract 5130.02, Carroll County, Maryland"
"689","104","626","100","202","83","111","69","209","71","78","44","24","28","2","7","63","69","63","69","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240135130023","Block Group 3, Census Tract 5130.02, Carroll County, Maryland"
"456","62","392","65","226","54","65","55","53","37","27","24","21","22","0","12","64","33","43","29","21","16","0","12","0","12","0","12","0","12","0","12","1500000US240135141001","Block Group 1, Census Tract 5141, Carroll County, Maryland"
"222","77","161","73","40","30","30","25","43","57","17","24","31","34","0","12","61","65","20","19","41","61","0","12","0","12","0","12","0","12","0","12","1500000US240135141002","Block Group 2, Census Tract 5141, Carroll County, Maryland"
"503","54","478","58","164","62","126","56","100","48","76","39","12","18","0","12","25","24","9","14","16","19","0","12","0","12","0","12","0","12","0","12","1500000US240135141003","Block Group 3, Census Tract 5141, Carroll County, Maryland"
"524","72","498","78","219","76","134","57","103","46","42","31","0","12","0","12","26","25","15","17","11","19","0","12","0","12","0","12","0","12","0","12","1500000US240135142011","Block Group 1, Census Tract 5142.01, Carroll County, Maryland"
"825","105","636","92","255","80","126","53","83","42","103","77","53","31","16","22","189","83","134","57","55","62","0","12","0","12","0","12","0","12","0","12","1500000US240135142012","Block Group 2, Census Tract 5142.01, Carroll County, Maryland"
"457","64","342","60","183","57","98","45","44","30","17","20","0","12","0","12","115","57","89","50","26","30","0","12","0","12","0","12","0","12","0","12","1500000US240135142013","Block Group 3, Census Tract 5142.01, Carroll County, Maryland"
"703","94","563","86","249","50","81","40","147","63","74","50","0","12","12","18","140","70","116","66","24","28","0","12","0","12","0","12","0","12","0","12","1500000US240135142021","Block Group 1, Census Tract 5142.02, Carroll County, Maryland"
"573","97","435","98","159","56","138","70","88","59","33","29","17","22","0","12","138","58","138","58","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240135142022","Block Group 2, Census Tract 5142.02, Carroll County, Maryland"
"487","112","362","95","226","94","75","45","36","35","25","22","0","12","0","12","125","86","125","86","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240150301001","Block Group 1, Census Tract 301, Cecil County, Maryland"
"577","109","437","88","174","69","101","59","121","58","29","30","12","15","0","12","140","57","126","55","14","16","0","12","0","12","0","12","0","12","0","12","1500000US240150301002","Block Group 2, Census Tract 301, Cecil County, Maryland"
"994","156","635","120","295","121","115","55","121","70","56","54","0","12","48","37","359","134","263","126","96","81","0","12","0","12","0","12","0","12","0","12","1500000US240150301003","Block Group 3, Census Tract 301, Cecil County, Maryland"
"394","94","330","91","107","61","99","87","110","73","5","12","0","12","9","15","64","37","64","37","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240150302001","Block Group 1, Census Tract 302, Cecil County, Maryland"
"467","92","303","85","138","56","26","25","117","68","22","35","0","12","0","12","164","57","159","57","5","7","0","12","0","12","0","12","0","12","0","12","1500000US240150302002","Block Group 2, Census Tract 302, Cecil County, Maryland"
"490","112","334","107","217","92","22","21","77","64","18","29","0","12","0","12","156","102","127","97","28","35","1","3","0","12","0","12","0","12","0","12","1500000US240150302003","Block Group 3, Census Tract 302, Cecil County, Maryland"
"339","100","254","92","108","67","91","66","28","24","27","38","0","12","0","12","85","66","82","65","3","5","0","12","0","12","0","12","0","12","0","12","1500000US240150302004","Block Group 4, Census Tract 302, Cecil County, Maryland"
"301","76","171","62","125","60","46","42","0","12","0","12","0","12","0","12","130","71","99","59","31","34","0","12","0","12","0","12","0","12","0","12","1500000US240150302005","Block Group 5, Census Tract 302, Cecil County, Maryland"
"303","83","207","79","120","64","31","35","41","49","7","12","8","13","0","12","96","43","96","43","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240150304001","Block Group 1, Census Tract 304, Cecil County, Maryland"
"498","111","212","84","71","45","15","21","115","71","0","12","0","12","11","16","286","96","232","91","54","46","0","12","0","12","0","12","0","12","0","12","1500000US240150304002","Block Group 2, Census Tract 304, Cecil County, Maryland"
"413","105","301","91","86","60","48","48","95","65","27","34","45","38","0","12","112","62","80","57","32","37","0","12","0","12","0","12","0","12","0","12","1500000US240150304003","Block Group 3, Census Tract 304, Cecil County, Maryland"
"523","97","273","93","79","56","92","60","56","58","23","26","0","12","23","38","250","79","220","74","26","25","4","7","0","12","0","12","0","12","0","12","1500000US240150304004","Block Group 4, Census Tract 304, Cecil County, Maryland"
"675","92","468","90","187","61","113","54","130","74","38","30","0","12","0","12","207","89","161","87","38","32","0","12","8","13","0","12","0","12","0","12","1500000US240150305011","Block Group 1, Census Tract 305.01, Cecil County, Maryland"
"825","97","638","111","366","114","113","52","119","60","40","36","0","12","0","12","187","88","121","70","58","60","8","15","0","12","0","12","0","12","0","12","1500000US240150305012","Block Group 2, Census Tract 305.01, Cecil County, Maryland"
"404","112","293","104","120","80","67","67","60","57","46","64","0","12","0","12","111","71","71","60","40","39","0","12","0","12","0","12","0","12","0","12","1500000US240150305031","Block Group 1, Census Tract 305.03, Cecil County, Maryland"
"504","124","448","125","171","89","187","132","90","85","0","12","0","12","0","12","56","43","56","43","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240150305032","Block Group 2, Census Tract 305.03, Cecil County, Maryland"
"785","133","468","133","263","121","155","93","0","12","50","59","0","12","0","12","317","121","232","114","71","46","14","23","0","12","0","12","0","12","0","12","1500000US240150305033","Block Group 3, Census Tract 305.03, Cecil County, Maryland"
"227","86","157","82","12","19","0","12","63","60","82","62","0","12","0","12","70","49","59","47","11","19","0","12","0","12","0","12","0","12","0","12","1500000US240150305034","Block Group 4, Census Tract 305.03, Cecil County, Maryland"
"871","118","661","115","289","103","130","55","126","60","99","64","17","28","0","12","210","85","196","80","14","23","0","12","0","12","0","12","0","12","0","12","1500000US240150305051","Block Group 1, Census Tract 305.05, Cecil County, Maryland"
"425","110","281","94","43","37","176","84","55","47","0","12","7","12","0","12","144","70","144","70","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240150305052","Block Group 2, Census Tract 305.05, Cecil County, Maryland"
"365","89","291","92","56","38","111","64","53","50","71","84","0","12","0","12","74","54","51","46","23","27","0","12","0","12","0","12","0","12","0","12","1500000US240150305061","Block Group 1, Census Tract 305.06, Cecil County, Maryland"
"1497","166","1041","175","347","135","200","105","240","142","204","130","36","39","14","23","456","151","407","148","49","49","0","12","0","12","0","12","0","12","0","12","1500000US240150305062","Block Group 2, Census Tract 305.06, Cecil County, Maryland"
"813","182","584","176","251","99","94","62","36","38","135","135","11","19","57","68","229","88","207","88","22","25","0","12","0","12","0","12","0","12","0","12","1500000US240150305063","Block Group 3, Census Tract 305.06, Cecil County, Maryland"
"457","71","409","67","240","59","55","32","58","33","56","45","0","12","0","12","48","40","48","40","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240150306011","Block Group 1, Census Tract 306.01, Cecil County, Maryland"
"675","94","475","101","205","62","93","50","76","64","93","87","8","13","0","12","200","77","200","77","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240150306012","Block Group 2, Census Tract 306.01, Cecil County, Maryland"
"312","81","213","67","88","59","75","42","38","37","12","18","0","12","0","12","99","74","68","62","11","17","0","12","0","12","0","12","20","32","0","12","1500000US240150306013","Block Group 3, Census Tract 306.01, Cecil County, Maryland"
"663","82","550","83","211","61","146","65","132","70","36","30","0","12","25","27","113","55","100","51","13","21","0","12","0","12","0","12","0","12","0","12","1500000US240150306021","Block Group 1, Census Tract 306.02, Cecil County, Maryland"
"1132","133","711","149","245","103","167","84","196","74","26","30","73","68","4","7","421","121","259","102","142","69","0","12","20","32","0","12","0","12","0","12","1500000US240150306022","Block Group 2, Census Tract 306.02, Cecil County, Maryland"
"508","86","434","79","182","83","89","47","81","45","66","57","12","19","4","8","74","45","74","45","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240150307001","Block Group 1, Census Tract 307, Cecil County, Maryland"
"667","89","607","95","186","64","127","76","224","67","35","39","35","23","0","12","60","33","41","27","10","16","0","12","0","12","0","12","0","12","9","14","1500000US240150307002","Block Group 2, Census Tract 307, Cecil County, Maryland"
"516","76","439","79","190","64","144","61","73","50","11","17","21","23","0","12","77","41","57","34","20","22","0","12","0","12","0","12","0","12","0","12","1500000US240150307003","Block Group 3, Census Tract 307, Cecil County, Maryland"
"861","199","542","135","151","93","248","108","71","68","34","47","26","39","12","16","319","159","280","142","39","58","0","12","0","12","0","12","0","12","0","12","1500000US240150309031","Block Group 1, Census Tract 309.03, Cecil County, Maryland"
"1018","177","646","133","272","108","152","75","130","69","64","58","0","12","28","39","372","124","336","118","36","32","0","12","0","12","0","12","0","12","0","12","1500000US240150309032","Block Group 2, Census Tract 309.03, Cecil County, Maryland"
"234","94","173","109","104","108","26","31","15","25","14","22","0","12","14","22","61","50","61","50","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240150309041","Block Group 1, Census Tract 309.04, Cecil County, Maryland"
