"B11006_001E","B11006_001M","B11006_002E","B11006_002M","B11006_003E","B11006_003M","B11006_004E","B11006_004M","B11006_005E","B11006_005M","B11006_006E","B11006_006M","B11006_007E","B11006_007M","B11006_008E","B11006_008M","B11006_009E","B11006_009M","B11006_010E","B11006_010M","B11006_011E","B11006_011M","B11006_012E","B11006_012M","B11006_013E","B11006_013M","B11006_014E","B11006_014M","B11006_015E","B11006_015M","GEO_ID","NAME"
"1060","120","293","93","63","53","14","23","49","48","32","38","17","26","230","76","767","128","479","132","370","116","109","85","9","17","100","90","288","115","1500000US240317006143","Block Group 3, Census Tract 7006.14, Montgomery County, Maryland"
"451","42","159","34","137","34","132","35","5","8","0","12","5","8","22","16","292","44","276","46","255","48","21","15","0","12","21","15","16","13","1500000US240317006151","Block Group 1, Census Tract 7006.15, Montgomery County, Maryland"
"527","45","243","52","212","50","175","39","37","33","6","9","31","32","31","19","284","46","265","44","215","37","50","30","11","11","39","29","19","14","1500000US240317006152","Block Group 2, Census Tract 7006.15, Montgomery County, Maryland"
"365","47","150","46","88","39","88","39","0","12","0","12","0","12","62","37","215","58","173","54","157","51","16","19","0","12","16","19","42","44","1500000US240317006161","Block Group 1, Census Tract 7006.16, Montgomery County, Maryland"
"700","60","223","55","195","52","176","51","19","16","8","12","11","10","28","26","477","75","439","84","382","75","57","39","35","30","22","21","38","31","1500000US240317006162","Block Group 2, Census Tract 7006.16, Montgomery County, Maryland"
"519","63","225","57","196","57","180","54","16","18","0","12","16","18","29","26","294","71","275","68","227","62","48","48","0","12","48","48","19","21","1500000US240317006163","Block Group 3, Census Tract 7006.16, Montgomery County, Maryland"
"274","44","138","40","66","27","61","28","5","7","0","12","5","7","72","33","136","40","108","37","103","36","5","7","0","12","5","7","28","19","1500000US240317007041","Block Group 1, Census Tract 7007.04, Montgomery County, Maryland"
"487","58","214","49","167","41","137","40","30","22","7","10","23","20","47","35","273","71","194","62","164","60","30","24","18","20","12","13","79","46","1500000US240317007042","Block Group 2, Census Tract 7007.04, Montgomery County, Maryland"
"255","49","43","23","28","17","6","9","22","14","5","7","17","13","15","15","212","51","123","51","61","40","62","44","27","37","35","36","89","43","1500000US240317007043","Block Group 3, Census Tract 7007.04, Montgomery County, Maryland"
"1246","84","158","61","73","42","65","40","8","13","0","12","8","13","85","45","1088","104","663","108","461","110","202","74","109","50","93","58","425","97","1500000US240317007061","Block Group 1, Census Tract 7007.06, Montgomery County, Maryland"
"421","70","126","48","97","41","82","39","15","18","0","12","15","18","29","25","295","77","268","75","179","60","89","46","21","25","68","47","27","19","1500000US240317007062","Block Group 2, Census Tract 7007.06, Montgomery County, Maryland"
"410","148","89","80","75","79","33","43","42","67","42","67","0","12","14","23","321","118","241","96","228","88","13","28","0","12","13","28","80","75","1500000US240317007101","Block Group 1, Census Tract 7007.10, Montgomery County, Maryland"
"280","61","185","67","120","56","97","47","23","28","0","12","23","28","65","50","95","50","95","50","75","39","20","32","0","12","20","32","0","12","1500000US240317007102","Block Group 2, Census Tract 7007.10, Montgomery County, Maryland"
"441","86","185","81","169","77","140","73","29","31","0","12","29","31","16","25","256","94","197","88","197","88","0","12","0","12","0","12","59","56","1500000US240317007103","Block Group 3, Census Tract 7007.10, Montgomery County, Maryland"
"557","140","176","110","98","77","38","36","60","63","10","15","50","60","78","90","381","128","343","122","150","105","193","126","9","22","184","127","38","45","1500000US240317007104","Block Group 4, Census Tract 7007.10, Montgomery County, Maryland"
"293","85","135","51","78","44","69","42","9","22","0","12","9","22","57","39","158","82","106","56","106","56","0","12","0","12","0","12","52","67","1500000US240317007105","Block Group 5, Census Tract 7007.10, Montgomery County, Maryland"
"766","91","292","76","227","66","177","56","50","44","43","43","7","11","65","38","474","100","333","90","227","89","106","62","54","48","52","37","141","46","1500000US240317007111","Block Group 1, Census Tract 7007.11, Montgomery County, Maryland"
"834","88","229","57","188","53","163","51","25","20","15","13","10","15","41","31","605","100","464","89","372","85","92","65","11","21","81","61","141","73","1500000US240317007112","Block Group 2, Census Tract 7007.11, Montgomery County, Maryland"
"501","72","226","60","134","45","109","38","25","16","13","9","12","12","92","49","275","72","191","60","138","52","53","33","2","4","51","33","84","45","1500000US240317007113","Block Group 3, Census Tract 7007.11, Montgomery County, Maryland"
"524","118","108","46","71","40","71","40","0","12","0","12","0","12","37","36","416","122","271","105","29","38","242","105","103","78","139","89","145","94","1500000US240317007131","Block Group 1, Census Tract 7007.13, Montgomery County, Maryland"
"639","142","166","65","102","54","65","42","37","38","23","29","14","22","64","46","473","132","451","132","185","101","266","128","54","64","212","92","22","31","1500000US240317007132","Block Group 2, Census Tract 7007.13, Montgomery County, Maryland"
"867","178","16","30","16","30","16","30","0","12","0","12","0","12","0","12","851","176","637","183","422","186","215","124","58","76","157","100","214","131","1500000US240317007133","Block Group 3, Census Tract 7007.13, Montgomery County, Maryland"
"675","92","265","66","204","56","183","54","21","23","9","14","12","18","61","52","410","93","328","85","235","73","93","55","38","42","55","36","82","53","1500000US240317007151","Block Group 1, Census Tract 7007.15, Montgomery County, Maryland"
"543","93","155","66","85","54","72","50","13","20","0","12","13","20","70","39","388","102","362","99","339","102","23","26","0","12","23","26","26","23","1500000US240317007152","Block Group 2, Census Tract 7007.15, Montgomery County, Maryland"
"275","89","86","52","71","43","33","32","38","35","10","19","28","30","15","23","189","90","145","87","112","88","33","36","25","32","8","13","44","32","1500000US240317007153","Block Group 3, Census Tract 7007.15, Montgomery County, Maryland"
"279","61","89","44","76","44","54","40","22","25","0","12","22","25","13","16","190","63","165","62","131","58","34","26","0","12","34","26","25","24","1500000US240317007154","Block Group 4, Census Tract 7007.15, Montgomery County, Maryland"
"883","156","213","97","179","90","145","79","34","39","17","27","17","28","34","39","670","148","422","122","343","115","79","85","0","12","79","85","248","122","1500000US240317007161","Block Group 1, Census Tract 7007.16, Montgomery County, Maryland"
"1247","174","401","131","267","116","134","86","133","123","0","12","133","123","134","79","846","166","604","172","328","131","276","141","107","100","169","132","242","100","1500000US240317007162","Block Group 2, Census Tract 7007.16, Montgomery County, Maryland"
"635","120","275","106","259","106","199","98","60","58","24","38","36","43","16","25","360","120","323","116","208","85","115","97","0","12","115","97","37","35","1500000US240317007163","Block Group 3, Census Tract 7007.16, Montgomery County, Maryland"
"962","139","190","73","155","63","155","63","0","12","0","12","0","12","35","38","772","140","454","143","211","108","243","106","45","56","198","99","318","118","1500000US240317007171","Block Group 1, Census Tract 7007.17, Montgomery County, Maryland"
"397","125","70","59","39","53","39","53","0","12","0","12","0","12","31","34","327","126","292","118","168","93","124","80","11","18","113","79","35","54","1500000US240317007172","Block Group 2, Census Tract 7007.17, Montgomery County, Maryland"
"848","128","255","81","125","64","92","51","33","39","16","28","17","28","130","79","593","128","447","119","299","118","148","97","33","40","115","89","146","77","1500000US240317007173","Block Group 3, Census Tract 7007.17, Montgomery County, Maryland"
"275","96","94","54","44","31","44","31","0","12","0","12","0","12","50","46","181","89","130","76","73","53","57","67","0","12","57","67","51","61","1500000US240317007174","Block Group 4, Census Tract 7007.17, Montgomery County, Maryland"
"1852","94","593","83","362","85","297","69","65","51","12","19","53","48","231","70","1259","108","868","132","706","119","162","74","8","12","154","73","391","102","1500000US240317007181","Block Group 1, Census Tract 7007.18, Montgomery County, Maryland"
"554","91","301","69","157","53","141","49","16","24","0","12","16","24","144","58","253","77","109","65","48","40","61","49","24","40","37","28","144","81","1500000US240317007182","Block Group 2, Census Tract 7007.18, Montgomery County, Maryland"
"517","142","289","122","273","127","127","98","146","104","56","72","90","80","16","26","228","103","194","89","174","83","20","33","0","12","20","33","34","50","1500000US240317007191","Block Group 1, Census Tract 7007.19, Montgomery County, Maryland"
"1450","195","263","119","187","93","131","75","56","66","13","21","43","61","76","81","1187","204","749","183","485","164","264","142","75","65","189","125","438","149","1500000US240317007192","Block Group 2, Census Tract 7007.19, Montgomery County, Maryland"
"1051","197","201","109","136","92","50","45","86","79","0","12","86","79","65","53","850","193","430","163","194","127","236","121","0","12","236","121","420","157","1500000US240317007193","Block Group 3, Census Tract 7007.19, Montgomery County, Maryland"
"572","89","268","80","226","75","170","70","56","36","0","12","56","36","42","27","304","99","262","96","141","59","121","80","55","66","66","52","42","49","1500000US240317007201","Block Group 1, Census Tract 7007.20, Montgomery County, Maryland"
"541","95","148","49","129","50","120","50","9","13","5","9","4","9","19","23","393","97","374","95","292","89","82","55","29","34","53","41","19","19","1500000US240317007202","Block Group 2, Census Tract 7007.20, Montgomery County, Maryland"
"611","115","189","91","85","53","53","45","32","30","0","12","32","30","104","82","422","104","82","45","35","27","47","37","14","17","33","32","340","98","1500000US240317007211","Block Group 1, Census Tract 7007.21, Montgomery County, Maryland"
"779","118","169","60","117","48","78","45","39","37","27","30","12","21","52","39","610","118","313","107","156","81","157","96","119","99","38","38","297","112","1500000US240317007212","Block Group 2, Census Tract 7007.21, Montgomery County, Maryland"
"754","108","249","78","148","66","88","49","60","43","17","28","43","32","101","79","505","121","307","101","223","90","84","72","14","22","70","68","198","73","1500000US240317007221","Block Group 1, Census Tract 7007.22, Montgomery County, Maryland"
"275","69","35","29","20","20","11","14","9","15","9","15","0","12","15","20","240","72","181","71","146","68","35","28","9","14","26","24","59","60","1500000US240317007222","Block Group 2, Census Tract 7007.22, Montgomery County, Maryland"
"648","108","259","92","164","78","119","53","45","54","0","12","45","54","95","52","389","97","268","88","201","74","67","51","21","27","46","40","121","55","1500000US240317007223","Block Group 3, Census Tract 7007.22, Montgomery County, Maryland"
"697","102","466","94","185","70","99","51","86","70","14","23","72","68","281","96","231","89","130","49","105","40","25","43","0","12","25","43","101","79","1500000US240317007231","Block Group 1, Census Tract 7007.23, Montgomery County, Maryland"
"750","101","750","101","290","70","290","70","0","12","0","12","0","12","460","91","0","12","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240317007232","Block Group 2, Census Tract 7007.23, Montgomery County, Maryland"
"376","89","88","71","78","68","35","46","43","48","6","10","37","47","10","18","288","89","188","85","157","78","31","50","0","12","31","50","100","56","1500000US240317007233","Block Group 3, Census Tract 7007.23, Montgomery County, Maryland"
"1282","80","295","73","130","61","92","48","38","31","0","12","38","31","165","70","987","90","686","101","412","105","274","104","146","87","128","68","301","92","1500000US240317007241","Block Group 1, Census Tract 7007.24, Montgomery County, Maryland"
"274","56","154","55","108","51","92","45","16","24","0","12","16","24","46","28","120","47","107","47","85","43","22","24","0","12","22","24","13","15","1500000US240317008101","Block Group 1, Census Tract 7008.10, Montgomery County, Maryland"
"810","94","240","68","183","56","141","56","42","31","24","24","18","19","57","47","570","91","513","86","275","98","238","87","50","56","188","70","57","44","1500000US240317008102","Block Group 2, Census Tract 7008.10, Montgomery County, Maryland"
"605","90","248","67","221","63","199","61","22","24","0","12","22","24","27","26","357","89","247","90","236","90","11","18","0","12","11","18","110","48","1500000US240317008103","Block Group 3, Census Tract 7008.10, Montgomery County, Maryland"
"453","84","131","45","90","41","80","40","10","14","0","12","10","14","41","29","322","86","275","86","162","81","113","55","13","20","100","52","47","36","1500000US240317008111","Block Group 1, Census Tract 7008.11, Montgomery County, Maryland"
"289","81","87","42","62","38","42","34","20","23","0","12","20","23","25","18","202","70","172","72","91","52","81","68","5","9","76","70","30","27","1500000US240317008112","Block Group 2, Census Tract 7008.11, Montgomery County, Maryland"
"666","115","216","72","97","59","65","44","32","48","32","48","0","12","119","47","450","109","393","108","236","88","157","80","119","79","38","30","57","42","1500000US240317008113","Block Group 3, Census Tract 7008.11, Montgomery County, Maryland"
"986","108","355","95","112","49","73","42","39","29","26","25","13","15","243","86","631","119","410","99","363","92","47","43","19","25","28","37","221","91","1500000US240317008121","Block Group 1, Census Tract 7008.12, Montgomery County, Maryland"
"629","88","281","62","196","59","167","53","29","22","18","14","11","17","85","43","348","90","271","72","261","71","10","15","0","12","10","15","77","63","1500000US240317008122","Block Group 2, Census Tract 7008.12, Montgomery County, Maryland"
"377","67","186","55","116","53","76","46","40","33","17","20","23","24","70","42","191","54","163","47","157","47","6","12","0","12","6","12","28","26","1500000US240317008131","Block Group 1, Census Tract 7008.13, Montgomery County, Maryland"
"407","93","116","45","90","39","82","38","8","13","8","13","0","12","26","23","291","92","246","100","111","55","135","90","34","43","101","77","45","48","1500000US240317008132","Block Group 2, Census Tract 7008.13, Montgomery County, Maryland"
"410","65","149","54","82","37","66","32","16","17","0","12","16","17","67","38","261","71","237","65","193","63","44","35","13","19","31","29","24","28","1500000US240317008133","Block Group 3, Census Tract 7008.13, Montgomery County, Maryland"
"802","109","188","67","119","56","71","41","48","37","0","12","48","37","69","45","614","106","417","98","136","66","281","95","82","72","199","88","197","86","1500000US240317008134","Block Group 4, Census Tract 7008.13, Montgomery County, Maryland"
"873","184","187","77","153","72","153","72","0","12","0","12","0","12","34","33","686","196","464","178","424","179","40","52","11","21","29","48","222","115","1500000US240317008151","Block Group 1, Census Tract 7008.15, Montgomery County, Maryland"
"696","188","259","136","232","131","135","104","97","105","53","74","44","75","27","38","437","146","348","140","224","117","124","100","13","22","111","99","89","64","1500000US240317008152","Block Group 2, Census Tract 7008.15, Montgomery County, Maryland"
"243","106","19","25","19","25","11","19","8","15","8","15","0","12","0","12","224","110","122","81","77","63","45","54","34","51","11","22","102","101","1500000US240317008153","Block Group 3, Census Tract 7008.15, Montgomery County, Maryland"
"451","101","88","50","69","47","43","38","26","29","9","17","17","21","19","23","363","113","326","111","210","101","116","82","16","26","100","83","37","40","1500000US240317008154","Block Group 4, Census Tract 7008.15, Montgomery County, Maryland"
"826","141","120","65","98","63","42","47","56","50","6","11","50","49","22","23","706","144","607","154","437","159","170","95","88","85","82","74","99","69","1500000US240317008161","Block Group 1, Census Tract 7008.16, Montgomery County, Maryland"
"782","142","432","145","380","143","257","110","123","98","88","94","35","45","52","43","350","112","270","114","176","102","94","68","39","46","55","50","80","61","1500000US240317008162","Block Group 2, Census Tract 7008.16, Montgomery County, Maryland"
"669","129","149","73","110","66","110","66","0","12","0","12","0","12","39","34","520","132","436","144","335","123","101","105","72","100","29","34","84","53","1500000US240317008163","Block Group 3, Census Tract 7008.16, Montgomery County, Maryland"
"625","142","136","96","71","85","7","13","64","83","62","83","2","14","65","49","489","146","417","140","292","125","125","80","45","51","80","60","72","46","1500000US240317008164","Block Group 4, Census Tract 7008.16, Montgomery County, Maryland"
"563","119","172","102","137","96","73","46","64","85","48","78","16","30","35","40","391","110","288","109","207","91","81","62","51","60","30","35","103","57","1500000US240317008171","Block Group 1, Census Tract 7008.17, Montgomery County, Maryland"
"965","163","235","102","57","45","57","45","0","12","0","12","0","12","178","91","730","162","361","139","147","64","214","132","159","128","55","49","369","135","1500000US240317008172","Block Group 2, Census Tract 7008.17, Montgomery County, Maryland"
"1505","180","362","131","192","116","89","66","103","98","21","35","82","88","170","80","1143","173","516","135","376","107","140","75","44","45","96","62","627","152","1500000US240317008173","Block Group 3, Census Tract 7008.17, Montgomery County, Maryland"
"433","135","37","42","37","42","0","12","37","42","23","36","14","23","0","12","396","135","236","114","123","81","113","80","0","12","113","80","160","110","1500000US240317008181","Block Group 1, Census Tract 7008.18, Montgomery County, Maryland"
"878","143","119","81","82","65","39","38","43","52","20","34","23","39","37","45","759","161","494","146","270","133","224","96","91","72","133","79","265","108","1500000US240317008182","Block Group 2, Census Tract 7008.18, Montgomery County, Maryland"
"552","110","28","36","28","36","28","36","0","12","0","12","0","12","0","12","524","113","351","106","215","89","136","85","35","57","101","63","173","79","1500000US240317008183","Block Group 3, Census Tract 7008.18, Montgomery County, Maryland"
"682","127","46","45","15","26","15","26","0","12","0","12","0","12","31","36","636","136","414","140","260","139","154","112","0","12","154","112","222","93","1500000US240317008184","Block Group 4, Census Tract 7008.18, Montgomery County, Maryland"
"432","111","141","88","141","88","128","89","13","24","0","12","13","24","0","12","291","103","190","107","109","71","81","91","55","86","26","32","101","74","1500000US240317008191","Block Group 1, Census Tract 7008.19, Montgomery County, Maryland"
"468","130","36","43","36","43","0","12","36","43","0","12","36","43","0","12","432","138","273","122","255","127","18","30","18","30","0","12","159","92","1500000US240317008192","Block Group 2, Census Tract 7008.19, Montgomery County, Maryland"
"1094","139","279","91","200","87","168","79","32","41","0","12","32","41","79","54","815","143","661","143","466","133","195","119","97","103","98","60","154","76","1500000US240317008193","Block Group 3, Census Tract 7008.19, Montgomery County, Maryland"
"471","129","121","83","49","55","49","55","0","12","0","12","0","12","72","77","350","106","350","106","146","87","204","93","14","26","190","96","0","12","1500000US240317008194","Block Group 4, Census Tract 7008.19, Montgomery County, Maryland"
"996","48","238","60","151","51","118","47","33","21","8","12","25","19","87","41","758","75","528","84","319","81","209","69","64","54","145","53","230","66","1500000US240317008201","Block Group 1, Census Tract 7008.20, Montgomery County, Maryland"
"684","50","169","46","66","30","43","26","23","18","7","12","16","15","103","41","515","58","390","56","179","53","211","44","54","19","157","43","125","49","1500000US240317008221","Block Group 1, Census Tract 7008.22, Montgomery County, Maryland"
"945","57","331","72","251","78","201","62","50","40","0","12","50","40","80","41","614","72","514","78","455","75","59","30","0","12","59","30","100","40","1500000US240317008231","Block Group 1, Census Tract 7008.23, Montgomery County, Maryland"
"225","41","143","38","143","38","116","35","27","31","0","12","27","31","0","12","82","39","57","31","57","31","0","12","0","12","0","12","25","31","1500000US240317008232","Block Group 2, Census Tract 7008.23, Montgomery County, Maryland"
"1021","73","302","81","237","78","206","74","31","28","11","17","20","22","65","46","719","82","539","93","420","76","119","73","0","12","119","73","180","71","1500000US240317008241","Block Group 1, Census Tract 7008.24, Montgomery County, Maryland"
"774","133","369","114","89","53","59","42","30","35","18","29","12","19","280","112","405","98","83","52","53","43","30","32","0","12","30","32","322","96","1500000US240317008261","Block Group 1, Census Tract 7008.26, Montgomery County, Maryland"
"986","121","313","91","168","71","168","71","0","12","0","12","0","12","145","69","673","106","489","108","443","102","46","43","0","12","46","43","184","73","1500000US240317008262","Block Group 2, Census Tract 7008.26, Montgomery County, Maryland"
"838","130","236","110","86","51","86","51","0","12","0","12","0","12","150","103","602","113","525","112","417","78","108","95","68","85","40","37","77","53","1500000US240317008263","Block Group 3, Census Tract 7008.26, Montgomery County, Maryland"
"867","37","312","51","251","48","223","44","28","23","22","21","6","9","61","30","555","52","336","41","313","43","23","16","5","8","18","15","219","57","1500000US240317008281","Block Group 1, Census Tract 7008.28, Montgomery County, Maryland"
"571","75","189","58","131","55","71","42","60","34","14","18","46","28","58","33","382","82","322","79","278","81","44","33","0","12","44","33","60","39","1500000US240317008291","Block Group 1, Census Tract 7008.29, Montgomery County, Maryland"
"711","81","270","59","97","42","83","40","14","16","0","12","14","16","173","63","441","76","305","67","235","64","70","45","9","15","61","43","136","55","1500000US240317008292","Block Group 2, Census Tract 7008.29, Montgomery County, Maryland"
"1096","64","152","59","104","57","63","48","41","30","0","12","41","30","48","35","944","88","701","95","395","107","306","102","99","50","207","102","243","78","1500000US240317008301","Block Group 1, Census Tract 7008.30, Montgomery County, Maryland"
"1082","61","319","61","196","46","162","38","34","28","0","12","34","28","123","53","763","75","541","79","381","83","160","64","27","33","133","55","222","60","1500000US240317008321","Block Group 1, Census Tract 7008.32, Montgomery County, Maryland"
"461","75","173","52","136","50","103","53","33","31","17","25","16","23","37","33","288","67","240","70","222","73","18","23","0","12","18","23","48","48","1500000US240317008331","Block Group 1, Census Tract 7008.33, Montgomery County, Maryland"
"717","100","153","61","147","60","116","53","31","33","17","21","14","24","6","11","564","99","433","97","237","88","196","89","17","24","179","83","131","73","1500000US240317008332","Block Group 2, Census Tract 7008.33, Montgomery County, Maryland"
"267","61","116","47","81","41","61","37","20","16","11","17","9","15","35","29","151","55","114","57","77","48","37","33","17","22","20","23","37","32","1500000US240317008341","Block Group 1, Census Tract 7008.34, Montgomery County, Maryland"
"544","95","155","59","135","57","94","44","41","34","6","10","35","33","20","22","389","107","365","107","244","101","121","68","32","51","89","47","24","27","1500000US240317008342","Block Group 2, Census Tract 7008.34, Montgomery County, Maryland"
"909","89","171","59","102","50","60","37","42","49","3","8","39","49","69","35","738","100","478","106","229","75","249","100","51","68","198","87","260","93","1500000US240317008343","Block Group 3, Census Tract 7008.34, Montgomery County, Maryland"
"527","65","206","58","167","56","109","50","58","40","28","27","30","27","39","28","321","91","289","87","191","91","98","50","23","26","75","43","32","28","1500000US240317008351","Block Group 1, Census Tract 7008.35, Montgomery County, Maryland"
"820","61","290","60","264","60","228","63","36","28","10","16","26","24","26","24","530","76","499","81","417","80","82","47","29","27","53","36","31","29","1500000US240317008352","Block Group 2, Census Tract 7008.35, Montgomery County, Maryland"
"1430","154","613","115","194","71","154","68","40","42","0","12","40","42","419","122","817","134","390","105","245","98","145","95","10","17","135","94","427","109","1500000US240317009011","Block Group 1, Census Tract 7009.01, Montgomery County, Maryland"
"930","124","352","103","108","65","85","54","23","34","0","12","23","34","244","95","578","129","375","134","255","101","120","103","12","17","108","104","203","92","1500000US240317009012","Block Group 2, Census Tract 7009.01, Montgomery County, Maryland"
"755","74","278","99","195","82","99","48","96","76","2","6","94","74","83","61","477","108","364","97","274","84","90","65","9","15","81","65","113","60","1500000US240317009021","Block Group 1, Census Tract 7009.02, Montgomery County, Maryland"
"508","70","169","48","110","42","96","40","14","18","0","12","14","18","59","37","339","70","200","63","140","60","60","40","6","9","54","39","139","63","1500000US240317009022","Block Group 2, Census Tract 7009.02, Montgomery County, Maryland"
"746","31","188","35","131","29","67","31","64","27","13","14","51","25","57","28","558","43","362","60","253","52","109","55","34","33","75","49","196","59","1500000US240317009031","Block Group 1, Census Tract 7009.03, Montgomery County, Maryland"
"851","107","345","75","75","44","59","33","16","28","0","12","16","28","270","70","506","102","211","87","129","71","82","53","50","50","32","27","295","81","1500000US240317009041","Block Group 1, Census Tract 7009.04, Montgomery County, Maryland"
"463","91","49","30","23","22","7","11","16","19","10","16","6","9","26","23","414","94","343","92","220","78","123","68","0","12","123","68","71","45","1500000US240317009042","Block Group 2, Census Tract 7009.04, Montgomery County, Maryland"
"724","84","51","35","23","25","23","25","0","12","0","12","0","12","28","25","673","91","366","90","325","80","41","57","0","12","41","57","307","88","1500000US240317009051","Block Group 1, Census Tract 7009.05, Montgomery County, Maryland"
"974","85","429","74","105","48","65","38","40","30","14","15","26","25","324","59","545","73","387","62","363","66","24","23","0","12","24","23","158","62","1500000US240317009052","Block Group 2, Census Tract 7009.05, Montgomery County, Maryland"
"1046","109","363","84","217","74","178","65","39","37","30","34","9","16","146","76","683","112","497","93","362","86","135","83","20","26","115","76","186","91","1500000US240317010011","Block Group 1, Census Tract 7010.01, Montgomery County, Maryland"
"803","96","396","87","240","82","231","82","9","14","0","12","9","14","156","59","407","91","243","79","183","65","60","48","0","12","60","48","164","70","1500000US240317010012","Block Group 2, Census Tract 7010.01, Montgomery County, Maryland"
"276","45","149","48","98","44","88","42","10","17","0","12","10","17","51","36","127","53","127","53","127","53","0","12","0","12","0","12","0","12","1500000US240317010013","Block Group 3, Census Tract 7010.01, Montgomery County, Maryland"
"273","63","158","44","127","44","118","44","9","15","0","12","9","15","31","24","115","60","72","48","65","48","7","12","7","12","0","12","43","37","1500000US240317010021","Block Group 1, Census Tract 7010.02, Montgomery County, Maryland"
"755","71","387","82","332","75","305","73","27","30","0","12","27","30","55","33","368","86","321","84","299","85","22","23","0","12","22","23","47","40","1500000US240317010022","Block Group 2, Census Tract 7010.02, Montgomery County, Maryland"
"272","45","169","42","103","37","84","36","19","19","0","12","19","19","66","38","103","39","96","38","89","36","7","11","0","12","7","11","7","10","1500000US240317010023","Block Group 3, Census Tract 7010.02, Montgomery County, Maryland"
"458","65","156","47","121","44","121","44","0","12","0","12","0","12","35","26","302","73","239","57","223","57","16","18","7","12","9","14","63","47","1500000US240317010041","Block Group 1, Census Tract 7010.04, Montgomery County, Maryland"
"588","76","296","77","243","75","165","61","78","49","16","17","62","47","53","35","292","69","238","63","210","57","28","32","0","12","28","32","54","35","1500000US240317010042","Block Group 2, Census Tract 7010.04, Montgomery County, Maryland"
"492","90","187","56","103","55","85","56","18","17","0","12","18","17","84","51","305","80","194","77","99","67","95","42","0","12","95","42","111","49","1500000US240317010043","Block Group 3, Census Tract 7010.04, Montgomery County, Maryland"
"341","58","158","50","121","42","100","41","21","19","0","12","21","19","37","27","183","65","170","65","139","65","31","23","14","16","17","18","13","15","1500000US240317010044","Block Group 4, Census Tract 7010.04, Montgomery County, Maryland"
"930","80","358","60","246","58","159","47","87","48","40","33","47","39","112","46","572","75","487","73","443","78","44","32","0","12","44","32","85","45","1500000US240317010051","Block Group 1, Census Tract 7010.05, Montgomery County, Maryland"
"323","57","107","34","53","31","41","28","12","17","12","17","0","12","54","28","216","64","148","58","139","56","9","14","0","12","9","14","68","40","1500000US240317010052","Block Group 2, Census Tract 7010.05, Montgomery County, Maryland"
"424","54","195","50","125","44","115","43","10","15","0","12","10","15","70","33","229","58","209","55","160","52","49","34","0","12","49","34","20","22","1500000US240317010061","Block Group 1, Census Tract 7010.06, Montgomery County, Maryland"
"800","67","421","63","389","62","341","58","48","33","0","12","48","33","32","25","379","70","352","69","333","67","19","19","9","13","10","14","27","22","1500000US240317010062","Block Group 2, Census Tract 7010.06, Montgomery County, Maryland"
"609","58","291","65","169","51","169","51","0","12","0","12","0","12","122","47","318","63","274","66","222","55","52","44","10","15","42","41","44","34","1500000US240317010063","Block Group 3, Census Tract 7010.06, Montgomery County, Maryland"
"995","71","307","79","222","72","155","59","67","49","17","21","50","46","85","44","688","94","493","83","341","75","152","56","34","30","118","50","195","58","1500000US240317010071","Block Group 1, Census Tract 7010.07, Montgomery County, Maryland"
"388","65","146","50","89","36","80","36","9","14","0","12","9","14","57","37","242","64","82","38","63","32","19","20","9","14","10","14","160","63","1500000US240317010072","Block Group 2, Census Tract 7010.07, Montgomery County, Maryland"
"232","61","52","32","35","30","24","24","11","16","0","12","11","16","17","19","180","66","171","66","106","58","65","50","27","30","38","45","9","14","1500000US240317011011","Block Group 1, Census Tract 7011.01, Montgomery County, Maryland"
"431","63","209","55","180","52","105","53","75","44","20","24","55","37","29","26","222","64","147","64","131","63","16","19","0","12","16","19","75","46","1500000US240317011012","Block Group 2, Census Tract 7011.01, Montgomery County, Maryland"
"159","49","82","42","65","39","53","34","12","20","12","20","0","12","17","21","77","38","46","30","38","26","8","15","0","12","8","15","31","26","1500000US240317011013","Block Group 3, Census Tract 7011.01, Montgomery County, Maryland"
"349","57","191","57","103","48","74","44","29","26","9","15","20","22","88","52","158","54","113","47","71","38","42","32","9","13","33","29","45","34","1500000US240317011014","Block Group 4, Census Tract 7011.01, Montgomery County, Maryland"
"285","69","116","46","66","39","46","33","20","18","0","12","20","18","50","36","169","63","164","64","110","62","54","51","31","46","23","24","5","10","1500000US240317011015","Block Group 5, Census Tract 7011.01, Montgomery County, Maryland"
"637","144","135","63","135","63","34","41","101","62","84","62","17","26","0","12","502","135","385","121","250","101","135","119","21","34","114","114","117","88","1500000US240317011021","Block Group 1, Census Tract 7011.02, Montgomery County, Maryland"
"597","143","234","107","134","103","96","93","38","39","17","26","21","32","100","62","363","134","311","129","234","127","77","91","0","12","77","91","52","46","1500000US240317011022","Block Group 2, Census Tract 7011.02, Montgomery County, Maryland"
"381","112","147","63","94","45","60","40","34","36","0","12","34","36","53","51","234","119","152","69","125","60","27","36","0","12","27","36","82","104","1500000US240317011023","Block Group 3, Census Tract 7011.02, Montgomery County, Maryland"
"294","82","76","60","58","54","50","52","8","16","0","12","8","16","18","28","218","77","149","84","116","82","33","38","16","26","17","28","69","53","1500000US240317011024","Block Group 4, Census Tract 7011.02, Montgomery County, Maryland"
"199","67","121","55","76","52","64","50","12","20","12","20","0","12","45","41","78","59","43","42","29","40","14","23","0","12","14","23","35","40","1500000US240317011025","Block Group 5, Census Tract 7011.02, Montgomery County, Maryland"
