"B11016_001E","B11016_001M","B11016_002E","B11016_002M","B11016_003E","B11016_003M","B11016_004E","B11016_004M","B11016_005E","B11016_005M","B11016_006E","B11016_006M","B11016_007E","B11016_007M","B11016_008E","B11016_008M","B11016_009E","B11016_009M","B11016_010E","B11016_010M","B11016_011E","B11016_011M","B11016_012E","B11016_012M","B11016_013E","B11016_013M","B11016_014E","B11016_014M","B11016_015E","B11016_015M","B11016_016E","B11016_016M","GEO_ID","NAME"
"1024","106","817","116","329","115","179","88","223","83","71","48","15","23","0","12","207","78","189","72","18","29","0","12","0","12","0","12","0","12","0","12","1500000US240253033001","Block Group 1, Census Tract 3033, Harford County, Maryland"
"263","77","176","63","117","58","40","33","13","21","6","12","0","12","0","12","87","80","69","75","18","28","0","12","0","12","0","12","0","12","0","12","1500000US240253033002","Block Group 2, Census Tract 3033, Harford County, Maryland"
"580","68","506","70","216","77","86","60","105","52","99","48","0","12","0","12","74","44","55","31","19","30","0","12","0","12","0","12","0","12","0","12","1500000US240253033003","Block Group 3, Census Tract 3033, Harford County, Maryland"
"364","98","301","105","128","82","31","36","84","89","58","67","0","12","0","12","63","46","45","39","18","29","0","12","0","12","0","12","0","12","0","12","1500000US240253033004","Block Group 4, Census Tract 3033, Harford County, Maryland"
"826","80","675","80","269","65","97","52","194","66","101","55","14","21","0","12","151","60","132","57","10","15","9","14","0","12","0","12","0","12","0","12","1500000US240253034001","Block Group 1, Census Tract 3034, Harford County, Maryland"
"289","62","240","53","74","35","95","42","54","35","3","8","14","21","0","12","49","55","42","54","7","12","0","12","0","12","0","12","0","12","0","12","1500000US240253034002","Block Group 2, Census Tract 3034, Harford County, Maryland"
"508","70","420","64","181","60","110","47","94","58","22","21","13","19","0","12","88","61","88","61","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240253034003","Block Group 3, Census Tract 3034, Harford County, Maryland"
"1065","121","737","108","322","102","216","102","142","77","0","12","25","40","32","36","328","109","315","108","13","22","0","12","0","12","0","12","0","12","0","12","1500000US240253035011","Block Group 1, Census Tract 3035.01, Harford County, Maryland"
"1610","132","1087","142","420","111","235","117","316","100","92","69","0","12","24","34","523","118","403","105","120","81","0","12","0","12","0","12","0","12","0","12","1500000US240253035012","Block Group 2, Census Tract 3035.01, Harford County, Maryland"
"146","32","113","35","86","33","15","18","12","18","0","12","0","12","0","12","33","24","33","24","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240253035021","Block Group 1, Census Tract 3035.02, Harford County, Maryland"
"569","54","435","60","234","55","57","33","120","49","12","18","12","17","0","12","134","53","102","45","32","27","0","12","0","12","0","12","0","12","0","12","1500000US240253035022","Block Group 2, Census Tract 3035.02, Harford County, Maryland"
"241","47","215","43","58","29","43","28","61","29","11","17","42","27","0","12","26","20","26","20","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240253035023","Block Group 3, Census Tract 3035.02, Harford County, Maryland"
"316","45","283","42","97","48","118","50","46","36","22","23","0","12","0","12","33","30","22","33","11","17","0","12","0","12","0","12","0","12","0","12","1500000US240253035024","Block Group 4, Census Tract 3035.02, Harford County, Maryland"
"724","68","620","72","306","66","130","50","134","55","50","34","0","12","0","12","104","52","104","52","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240253036021","Block Group 1, Census Tract 3036.02, Harford County, Maryland"
"635","64","503","68","230","59","132","56","102","40","39","23","0","12","0","12","132","50","124","50","8","13","0","12","0","12","0","12","0","12","0","12","1500000US240253036022","Block Group 2, Census Tract 3036.02, Harford County, Maryland"
"644","97","543","116","162","87","41","48","194","96","109","71","0","12","37","36","101","59","93","54","8","14","0","12","0","12","0","12","0","12","0","12","1500000US240253036031","Block Group 1, Census Tract 3036.03, Harford County, Maryland"
"418","76","341","82","119","70","97","62","51","37","49","48","0","12","25","38","77","57","64","53","13","22","0","12","0","12","0","12","0","12","0","12","1500000US240253036032","Block Group 2, Census Tract 3036.03, Harford County, Maryland"
"329","69","314","69","135","78","82","48","97","46","0","12","0","12","0","12","15","25","15","25","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240253036033","Block Group 3, Census Tract 3036.03, Harford County, Maryland"
"887","109","725","121","256","79","81","52","230","99","129","74","29","47","0","12","162","73","142","75","20","31","0","12","0","12","0","12","0","12","0","12","1500000US240253036034","Block Group 4, Census Tract 3036.03, Harford County, Maryland"
"667","105","555","106","127","71","130","64","189","96","83","54","26","43","0","12","112","62","84","53","14","23","14","22","0","12","0","12","0","12","0","12","1500000US240253036051","Block Group 1, Census Tract 3036.05, Harford County, Maryland"
"1753","166","899","169","377","128","196","103","174","74","43","35","91","38","18","27","854","177","756","159","98","90","0","12","0","12","0","12","0","12","0","12","1500000US240253036052","Block Group 2, Census Tract 3036.05, Harford County, Maryland"
"1024","56","879","61","255","63","204","60","241","73","105","49","65","35","9","14","145","53","124","46","11","17","10","15","0","12","0","12","0","12","0","12","1500000US240253036061","Block Group 1, Census Tract 3036.06, Harford County, Maryland"
"327","68","244","62","112","44","58","37","0","12","52","61","22","23","0","12","83","39","55","29","15","17","0","12","13","18","0","12","0","12","0","12","1500000US240253037001","Block Group 1, Census Tract 3037, Harford County, Maryland"
"284","75","171","63","87","52","49","30","16","16","19","27","0","12","0","12","113","53","103","55","10","16","0","12","0","12","0","12","0","12","0","12","1500000US240253037002","Block Group 2, Census Tract 3037, Harford County, Maryland"
"814","83","627","74","291","59","132","62","119","55","39","34","23","26","23","35","187","76","166","72","21","25","0","12","0","12","0","12","0","12","0","12","1500000US240253037003","Block Group 3, Census Tract 3037, Harford County, Maryland"
"379","61","296","67","131","61","110","54","26","25","16","19","13","19","0","12","83","41","63","37","9","14","11","19","0","12","0","12","0","12","0","12","1500000US240253038011","Block Group 1, Census Tract 3038.01, Harford County, Maryland"
"877","102","423","81","290","80","65","35","55","38","6","13","0","12","7","11","454","111","438","108","16","20","0","12","0","12","0","12","0","12","0","12","1500000US240253038012","Block Group 2, Census Tract 3038.01, Harford County, Maryland"
"797","34","463","56","218","52","107","36","67","30","71","36","0","12","0","12","334","61","272","58","62","30","0","12","0","12","0","12","0","12","0","12","1500000US240253038021","Block Group 1, Census Tract 3038.02, Harford County, Maryland"
"935","117","451","152","280","117","34","43","79","72","58","86","0","12","0","12","484","115","378","147","80","84","26","41","0","12","0","12","0","12","0","12","1500000US240253038031","Block Group 1, Census Tract 3038.03, Harford County, Maryland"
"539","127","387","93","202","75","100","63","46","51","39","58","0","12","0","12","152","111","75","53","11","20","66","92","0","12","0","12","0","12","0","12","1500000US240253038032","Block Group 2, Census Tract 3038.03, Harford County, Maryland"
"359","88","251","87","107","56","69","52","75","73","0","12","0","12","0","12","108","60","108","60","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240253038033","Block Group 3, Census Tract 3038.03, Harford County, Maryland"
"238","76","169","72","48","45","77","58","44","53","0","12","0","12","0","12","69","58","69","58","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240253038034","Block Group 4, Census Tract 3038.03, Harford County, Maryland"
"977","62","595","64","249","47","159","54","122","42","45","25","4","6","16","19","382","67","320","68","58","30","0","12","4","7","0","12","0","12","0","12","1500000US240253039001","Block Group 1, Census Tract 3039, Harford County, Maryland"
"1006","94","825","99","332","79","184","58","177","72","99","52","33","48","0","12","181","79","134","61","42","48","5","9","0","12","0","12","0","12","0","12","1500000US240253041011","Block Group 1, Census Tract 3041.01, Harford County, Maryland"
"579","62","471","65","240","67","85","45","88","46","32","30","19","20","7","12","108","46","97","44","11","16","0","12","0","12","0","12","0","12","0","12","1500000US240253041012","Block Group 2, Census Tract 3041.01, Harford County, Maryland"
"725","76","559","73","226","67","103","65","113","51","72","47","32","26","13","20","166","66","80","43","86","57","0","12","0","12","0","12","0","12","0","12","1500000US240253041021","Block Group 1, Census Tract 3041.02, Harford County, Maryland"
"266","57","244","59","74","43","117","50","46","34","0","12","0","12","7","13","22","35","22","35","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240253041022","Block Group 2, Census Tract 3041.02, Harford County, Maryland"
"350","60","280","67","114","49","76","48","33","30","44","37","0","12","13","21","70","34","34","24","24","24","12","19","0","12","0","12","0","12","0","12","1500000US240253041023","Block Group 3, Census Tract 3041.02, Harford County, Maryland"
"411","85","310","77","126","69","24","28","107","93","34","34","19","27","0","12","101","68","77","60","24","37","0","12","0","12","0","12","0","12","0","12","1500000US240253042011","Block Group 1, Census Tract 3042.01, Harford County, Maryland"
"888","112","751","127","368","102","97","71","139","71","74","50","73","62","0","12","137","81","120","76","17","27","0","12","0","12","0","12","0","12","0","12","1500000US240253042012","Block Group 2, Census Tract 3042.01, Harford County, Maryland"
"400","120","330","110","193","101","72","38","56","49","9","15","0","12","0","12","70","79","26","40","44","69","0","12","0","12","0","12","0","12","0","12","1500000US240253042013","Block Group 3, Census Tract 3042.01, Harford County, Maryland"
"205","58","152","54","51","37","25","32","63","53","0","12","13","21","0","12","53","48","53","48","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240253042014","Block Group 4, Census Tract 3042.01, Harford County, Maryland"
"404","82","366","82","179","76","107","68","46","39","9","15","25","38","0","12","38","43","19","30","19","32","0","12","0","12","0","12","0","12","0","12","1500000US240253042015","Block Group 5, Census Tract 3042.01, Harford County, Maryland"
"798","115","701","118","243","87","163","95","172","87","37","41","78","71","8","15","97","61","78","53","0","12","0","12","19","28","0","12","0","12","0","12","1500000US240253042021","Block Group 1, Census Tract 3042.02, Harford County, Maryland"
"320","84","201","79","105","71","31","37","27","29","18","28","20","34","0","12","119","96","94","90","25","30","0","12","0","12","0","12","0","12","0","12","1500000US240253042022","Block Group 2, Census Tract 3042.02, Harford County, Maryland"
"272","64","203","64","37","40","39","36","95","58","13","21","0","12","19","29","69","48","69","48","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240253042023","Block Group 3, Census Tract 3042.02, Harford County, Maryland"
"538","68","513","72","254","72","155","77","32","36","41","40","14","23","17","26","25","30","25","30","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240253042024","Block Group 4, Census Tract 3042.02, Harford County, Maryland"
"404","62","347","73","179","64","119","62","33","37","16","26","0","12","0","12","57","44","47","40","10","18","0","12","0","12","0","12","0","12","0","12","1500000US240253042025","Block Group 5, Census Tract 3042.02, Harford County, Maryland"
"769","120","739","122","263","88","156","84","196","97","60","89","22","34","42","48","30","36","30","36","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240253051001","Block Group 1, Census Tract 3051, Harford County, Maryland"
"758","126","482","123","133","73","128","73","110","79","81","79","0","12","30","41","276","114","231","110","45","40","0","12","0","12","0","12","0","12","0","12","1500000US240253051002","Block Group 2, Census Tract 3051, Harford County, Maryland"
"558","104","460","99","225","85","80","59","38","42","89","61","28","43","0","12","98","63","84","74","14","23","0","12","0","12","0","12","0","12","0","12","1500000US240253051003","Block Group 3, Census Tract 3051, Harford County, Maryland"
"465","104","385","99","209","85","113","67","63","50","0","12","0","12","0","12","80","56","65","52","15","23","0","12","0","12","0","12","0","12","0","12","1500000US240253051004","Block Group 4, Census Tract 3051, Harford County, Maryland"
"191","48","169","50","43","32","70","39","48","35","8","13","0","12","0","12","22","17","11","18","11","16","0","12","0","12","0","12","0","12","0","12","1500000US240253052001","Block Group 1, Census Tract 3052, Harford County, Maryland"
"567","79","434","79","256","79","51","41","60","42","23","28","31","49","13","16","133","65","54","40","74","58","0","12","0","12","0","12","5","11","0","12","1500000US240253052002","Block Group 2, Census Tract 3052, Harford County, Maryland"
"257","70","145","52","28","25","51","35","31","29","22","20","13","18","0","12","112","59","105","59","7","13","0","12","0","12","0","12","0","12","0","12","1500000US240253052003","Block Group 3, Census Tract 3052, Harford County, Maryland"
"326","51","277","50","151","45","72","42","17","15","33","23","0","12","4","8","49","30","43","28","6","9","0","12","0","12","0","12","0","12","0","12","1500000US240253053001","Block Group 1, Census Tract 3053, Harford County, Maryland"
"481","57","312","54","139","44","107","43","66","28","0","12","0","12","0","12","169","51","129","48","40","27","0","12","0","12","0","12","0","12","0","12","1500000US240253053002","Block Group 2, Census Tract 3053, Harford County, Maryland"
"199","56","136","55","63","64","11","19","19","30","0","12","43","45","0","12","63","35","39","35","0","12","24","31","0","12","0","12","0","12","0","12","1500000US240253061001","Block Group 1, Census Tract 3061, Harford County, Maryland"
"322","78","160","56","48","34","68","47","32","36","12","20","0","12","0","12","162","68","118","58","32","28","12","20","0","12","0","12","0","12","0","12","1500000US240253061002","Block Group 2, Census Tract 3061, Harford County, Maryland"
"1062","115","440","82","221","74","78","51","82","56","39","32","0","12","20","32","622","119","523","114","86","59","0","12","0","12","13","20","0","12","0","12","1500000US240253061003","Block Group 3, Census Tract 3061, Harford County, Maryland"
"153","59","119","55","36","27","36","43","31","35","7","12","0","12","9","17","34","31","22","25","12","19","0","12","0","12","0","12","0","12","0","12","1500000US240253061004","Block Group 4, Census Tract 3061, Harford County, Maryland"
"407","83","189","55","110","49","26","26","33","27","0","12","13","17","7","12","218","79","186","78","32","34","0","12","0","12","0","12","0","12","0","12","1500000US240253062001","Block Group 1, Census Tract 3062, Harford County, Maryland"
"250","66","165","50","60","35","39","36","49","34","9","16","8","12","0","12","85","55","77","54","8","12","0","12","0","12","0","12","0","12","0","12","1500000US240253062002","Block Group 2, Census Tract 3062, Harford County, Maryland"
"329","67","131","43","113","48","0","12","10","16","0","12","8","13","0","12","198","64","157","60","33","31","8","15","0","12","0","12","0","12","0","12","1500000US240253062003","Block Group 3, Census Tract 3062, Harford County, Maryland"
"368","86","213","77","125","54","54","37","7","11","27","38","0","12","0","12","155","51","155","51","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240253063001","Block Group 1, Census Tract 3063, Harford County, Maryland"
"185","83","160","84","88","57","15","24","45","57","0","12","12","18","0","12","25","24","25","24","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240253063002","Block Group 2, Census Tract 3063, Harford County, Maryland"
"615","92","456","81","230","69","105","61","53","38","39","38","29","30","0","12","159","65","159","65","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240253063003","Block Group 3, Census Tract 3063, Harford County, Maryland"
"267","59","152","49","120","45","32","38","0","12","0","12","0","12","0","12","115","50","115","50","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240253064001","Block Group 1, Census Tract 3064, Harford County, Maryland"
"478","98","324","83","179","76","98","65","30","36","0","12","17","25","0","12","154","91","78","58","76","76","0","12","0","12","0","12","0","12","0","12","1500000US240253064002","Block Group 2, Census Tract 3064, Harford County, Maryland"
"550","151","420","147","90","55","122","82","157","111","0","12","51","70","0","12","130","66","116","58","14","27","0","12","0","12","0","12","0","12","0","12","1500000US240253064003","Block Group 3, Census Tract 3064, Harford County, Maryland"
"479","100","304","102","129","67","56","52","54","41","65","72","0","12","0","12","175","75","175","75","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240253064004","Block Group 4, Census Tract 3064, Harford County, Maryland"
"364","79","295","80","189","66","34","41","72","58","0","12","0","12","0","12","69","42","46","41","23","27","0","12","0","12","0","12","0","12","0","12","1500000US240253064005","Block Group 5, Census Tract 3064, Harford County, Maryland"
"413","115","303","86","129","67","17","28","48","44","109","66","0","12","0","12","110","92","110","92","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240253064006","Block Group 6, Census Tract 3064, Harford County, Maryland"
"129","42","60","26","37","23","15","21","8","13","0","12","0","12","0","12","69","36","69","36","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240253065001","Block Group 1, Census Tract 3065, Harford County, Maryland"
"54","38","0","12","0","12","0","12","0","12","0","12","0","12","0","12","54","38","54","38","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240253065002","Block Group 2, Census Tract 3065, Harford County, Maryland"
"696","70","570","67","116","47","108","40","157","70","124","82","18","27","47","36","126","38","116","38","10","16","0","12","0","12","0","12","0","12","0","12","1500000US240253065003","Block Group 3, Census Tract 3065, Harford County, Maryland"
"876","123","768","125","306","105","109","77","285","109","36","37","32","49","0","12","108","71","72","62","36","43","0","12","0","12","0","12","0","12","0","12","1500000US240276011031","Block Group 1, Census Tract 6011.03, Howard County, Maryland"
"988","122","699","133","291","93","198","89","193","108","0","12","17","28","0","12","289","105","289","105","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240276011032","Block Group 2, Census Tract 6011.03, Howard County, Maryland"
"359","108","292","93","70","61","32","29","157","90","33","31","0","12","0","12","67","85","52","81","15","27","0","12","0","12","0","12","0","12","0","12","1500000US240276011033","Block Group 3, Census Tract 6011.03, Howard County, Maryland"
"612","79","527","65","94","41","125","52","206","64","69","43","23","25","10","15","85","54","67","50","10","16","8","13","0","12","0","12","0","12","0","12","1500000US240276011041","Block Group 1, Census Tract 6011.04, Howard County, Maryland"
"970","77","943","80","204","68","223","71","375","88","100","47","19","19","22","21","27","25","9","12","8","13","0","12","10","16","0","12","0","12","0","12","1500000US240276011042","Block Group 2, Census Tract 6011.04, Howard County, Maryland"
"307","58","242","56","81","36","26","19","98","38","37","26","0","12","0","12","65","46","50","44","8","13","7","11","0","12","0","12","0","12","0","12","1500000US240276011043","Block Group 3, Census Tract 6011.04, Howard County, Maryland"
"1109","128","662","116","193","65","308","99","116","66","29","24","16","19","0","12","447","94","280","80","136","70","31","43","0","12","0","12","0","12","0","12","1500000US240276011051","Block Group 1, Census Tract 6011.05, Howard County, Maryland"
"243","47","223","48","80","42","26","19","80","40","25","23","12","19","0","12","20","24","20","24","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240276011052","Block Group 2, Census Tract 6011.05, Howard County, Maryland"
"399","48","333","52","129","46","59","35","88","45","33","25","24","24","0","12","66","36","58","34","8","13","0","12","0","12","0","12","0","12","0","12","1500000US240276011053","Block Group 3, Census Tract 6011.05, Howard County, Maryland"
"1004","102","722","114","248","99","128","64","71","50","83","74","174","91","18","34","282","67","252","65","20","21","10","15","0","12","0","12","0","12","0","12","1500000US240276011071","Block Group 1, Census Tract 6011.07, Howard County, Maryland"
"844","108","495","104","128","67","171","79","90","57","86","65","0","12","20","33","349","111","275","98","50","52","12","20","0","12","12","18","0","12","0","12","1500000US240276011072","Block Group 2, Census Tract 6011.07, Howard County, Maryland"
"882","82","524","86","184","59","148","56","134","36","47","41","0","12","11","17","358","78","304","71","46","47","8","12","0","12","0","12","0","12","0","12","1500000US240276011081","Block Group 1, Census Tract 6011.08, Howard County, Maryland"
"636","58","493","76","156","57","192","64","98","50","28","26","19","23","0","12","143","57","104","49","39","30","0","12","0","12","0","12","0","12","0","12","1500000US240276011082","Block Group 2, Census Tract 6011.08, Howard County, Maryland"
"381","88","176","65","73","53","0","12","20","34","52","46","0","12","31","38","205","87","189","86","16","25","0","12","0","12","0","12","0","12","0","12","1500000US240276012011","Block Group 1, Census Tract 6012.01, Howard County, Maryland"
"1251","168","537","144","307","119","168","89","5","13","57","54","0","12","0","12","714","193","566","152","122","110","26","44","0","12","0","12","0","12","0","12","1500000US240276012012","Block Group 2, Census Tract 6012.01, Howard County, Maryland"
"418","73","342","77","109","52","77","62","156","82","0","12","0","12","0","12","76","53","76","53","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240276012013","Block Group 3, Census Tract 6012.01, Howard County, Maryland"
"534","89","517","94","166","75","120","65","152","75","70","56","0","12","9","14","17","27","17","27","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240276012014","Block Group 4, Census Tract 6012.01, Howard County, Maryland"
"724","103","666","109","166","92","156","83","206","81","112","95","0","12","26","41","58","46","46","41","12","21","0","12","0","12","0","12","0","12","0","12","1500000US240276012015","Block Group 5, Census Tract 6012.01, Howard County, Maryland"
"2115","147","1595","176","667","162","289","116","425","159","184","86","30","38","0","17","520","151","391","147","129","77","0","17","0","17","0","17","0","17","0","17","1500000US240276012031","Block Group 1, Census Tract 6012.03, Howard County, Maryland"
"277","123","174","119","22","37","101","107","10","19","41","47","0","12","0","12","103","55","85","51","9","14","0","12","0","12","0","12","0","12","9","14","1500000US240276012032","Block Group 2, Census Tract 6012.03, Howard County, Maryland"
"1236","148","870","140","340","100","271","101","163","96","37","39","19","30","40","28","366","118","342","122","24","28","0","12","0","12","0","12","0","12","0","12","1500000US240276012041","Block Group 1, Census Tract 6012.04, Howard County, Maryland"
"1032","165","746","159","270","126","236","99","107","72","50","48","83","53","0","12","286","129","260","126","26","31","0","12","0","12","0","12","0","12","0","12","1500000US240276012042","Block Group 2, Census Tract 6012.04, Howard County, Maryland"
"251","64","205","62","101","49","57","48","31","26","16","26","0","12","0","12","46","46","35","44","0","12","11","16","0","12","0","12","0","12","0","12","1500000US240276021001","Block Group 1, Census Tract 6021, Howard County, Maryland"
"606","96","557","99","215","73","125","58","182","87","35","37","0","12","0","12","49","43","49","43","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240276021002","Block Group 2, Census Tract 6021, Howard County, Maryland"
"348","62","262","63","94","56","101","56","47","47","20","31","0","12","0","12","86","57","55","51","31","36","0","12","0","12","0","12","0","12","0","12","1500000US240276021003","Block Group 3, Census Tract 6021, Howard County, Maryland"
"462","71","369","77","175","78","74","59","52","45","36","40","0","12","32","41","93","48","77","46","16","25","0","12","0","12","0","12","0","12","0","12","1500000US240276021004","Block Group 4, Census Tract 6021, Howard County, Maryland"
"729","129","684","132","103","54","109","56","391","142","81","63","0","12","0","12","45","43","45","43","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240276021005","Block Group 5, Census Tract 6021, Howard County, Maryland"
"241","60","213","57","115","58","41","30","39","44","18","31","0","12","0","12","28","33","28","33","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240276021006","Block Group 6, Census Tract 6021, Howard County, Maryland"
"776","72","657","67","214","66","120","56","218","56","96","50","0","12","9","14","119","67","97","69","0","12","16","24","6","10","0","12","0","12","0","12","1500000US240276022011","Block Group 1, Census Tract 6022.01, Howard County, Maryland"
"346","47","290","47","88","41","50","37","134","40","18","20","0","12","0","12","56","43","56","43","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240276022012","Block Group 2, Census Tract 6022.01, Howard County, Maryland"
"405","62","334","70","131","48","51","35","103","52","49","33","0","12","0","12","71","37","55","32","16","17","0","12","0","12","0","12","0","12","0","12","1500000US240276022021","Block Group 1, Census Tract 6022.02, Howard County, Maryland"
"1012","94","872","106","254","85","170","82","299","122","81","39","34","30","34","42","140","50","113","46","27","26","0","12","0","12","0","12","0","12","0","12","1500000US240276022022","Block Group 2, Census Tract 6022.02, Howard County, Maryland"
"429","71","383","74","137","54","149","53","52","24","14","21","17","26","14","22","46","30","39","27","7","12","0","12","0","12","0","12","0","12","0","12","1500000US240276022023","Block Group 3, Census Tract 6022.02, Howard County, Maryland"
"916","131","801","135","280","86","131","69","306","138","55","55","29","30","0","12","115","65","115","65","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240276023021","Block Group 1, Census Tract 6023.02, Howard County, Maryland"
"279","64","254","65","32","36","71","51","141","74","0","12","0","12","10","20","25","27","25","27","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240276023022","Block Group 2, Census Tract 6023.02, Howard County, Maryland"
"1201","162","850","153","262","94","319","137","90","71","162","83","17","28","0","12","351","133","280","121","58","68","13","22","0","12","0","12","0","12","0","12","1500000US240276023023","Block Group 3, Census Tract 6023.02, Howard County, Maryland"
"504","53","431","56","133","53","78","42","163","44","36","28","6","12","15","17","73","45","73","45","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240276023031","Block Group 1, Census Tract 6023.03, Howard County, Maryland"
"301","49","285","47","129","48","48","37","58","51","30","28","5","9","15","17","16","18","16","18","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240276023032","Block Group 2, Census Tract 6023.03, Howard County, Maryland"
"419","59","389","62","217","63","38","31","84","42","39","26","11","16","0","12","30","28","8","13","8","13","0","12","14","20","0","12","0","12","0","12","1500000US240276023033","Block Group 3, Census Tract 6023.03, Howard County, Maryland"
"429","61","382","68","172","44","49","29","108","63","18","20","21","27","14","20","47","34","47","34","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240276023041","Block Group 1, Census Tract 6023.04, Howard County, Maryland"
"597","67","569","68","224","47","120","59","153","60","25","29","33","38","14","21","28","22","28","22","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240276023042","Block Group 2, Census Tract 6023.04, Howard County, Maryland"
"613","71","547","71","224","57","89","43","180","68","30","33","14","21","10","15","66","40","61","39","0","12","5","8","0","12","0","12","0","12","0","12","1500000US240276023043","Block Group 3, Census Tract 6023.04, Howard County, Maryland"
"493","49","471","49","221","55","138","51","103","39","0","12","0","12","9","16","22","20","22","20","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240276023051","Block Group 1, Census Tract 6023.05, Howard County, Maryland"
"957","51","717","75","320","67","142","62","165","57","22","26","50","26","18","25","240","61","217","55","9","13","0","12","0","12","14","20","0","12","0","12","1500000US240276023052","Block Group 2, Census Tract 6023.05, Howard County, Maryland"
"803","121","647","102","161","84","233","100","178","71","14","24","55","58","6","15","156","88","154","89","0","12","2","11","0","12","0","12","0","12","0","12","1500000US240276023061","Block Group 1, Census Tract 6023.06, Howard County, Maryland"
"1343","140","706","139","283","107","213","110","166","86","44","42","0","12","0","12","637","147","574","148","63","58","0","12","0","12","0","12","0","12","0","12","1500000US240276023062","Block Group 2, Census Tract 6023.06, Howard County, Maryland"
"1212","167","651","170","312","82","280","151","59","48","0","12","0","12","0","12","561","134","527","132","34","54","0","12","0","12","0","12","0","12","0","12","1500000US240276026001","Block Group 1, Census Tract 6026, Howard County, Maryland"
"351","88","262","84","112","59","99","65","21","28","11","24","19","32","0","12","89","71","68","67","21","34","0","12","0","12","0","12","0","12","0","12","1500000US240276026002","Block Group 2, Census Tract 6026, Howard County, Maryland"
"1610","185","1324","190","346","133","393","152","526","203","17","26","27","31","15","27","286","111","236","99","12","20","38","62","0","12","0","12","0","12","0","12","1500000US240276026003","Block Group 3, Census Tract 6026, Howard County, Maryland"
"1053","114","740","120","349","113","102","51","228","72","61","51","0","12","0","12","313","73","294","70","9","14","10","16","0","12","0","12","0","12","0","12","1500000US240276027001","Block Group 1, Census Tract 6027, Howard County, Maryland"
"933","91","854","93","203","66","233","89","333","81","47","39","0","12","38","36","79","43","46","33","33","28","0","12","0","12","0","12","0","12","0","12","1500000US240276027002","Block Group 2, Census Tract 6027, Howard County, Maryland"
"790","129","589","134","123","87","130","81","247","80","30","31","59","68","0","12","201","94","165","87","36","40","0","12","0","12","0","12","0","12","0","12","1500000US240276028001","Block Group 1, Census Tract 6028, Howard County, Maryland"
"488","109","333","77","82","52","112","56","106","68","33","36","0","12","0","12","155","100","117","95","38","41","0","12","0","12","0","12","0","12","0","12","1500000US240276028002","Block Group 2, Census Tract 6028, Howard County, Maryland"
"965","120","755","130","294","96","265","95","137","71","59","59","0","12","0","12","210","92","150","85","43","41","17","28","0","12","0","12","0","12","0","12","1500000US240276028003","Block Group 3, Census Tract 6028, Howard County, Maryland"
"782","130","370","87","86","57","103","59","129","74","33","36","0","12","19","29","412","148","334","107","78","112","0","12","0","12","0","12","0","12","0","12","1500000US240276029001","Block Group 1, Census Tract 6029, Howard County, Maryland"
"1100","149","726","135","248","95","287","115","102","66","58","48","0","12","31","31","374","111","319","100","43","37","12","20","0","12","0","12","0","12","0","12","1500000US240276029002","Block Group 2, Census Tract 6029, Howard County, Maryland"
"890","111","727","127","341","79","80","56","165","78","126","76","15","23","0","12","163","77","139","73","24","31","0","12","0","12","0","12","0","12","0","12","1500000US240276030011","Block Group 1, Census Tract 6030.01, Howard County, Maryland"
"430","101","363","110","62","49","140","99","118","67","43","39","0","12","0","12","67","53","67","53","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240276030012","Block Group 2, Census Tract 6030.01, Howard County, Maryland"
