"B11016_001E","B11016_001M","B11016_002E","B11016_002M","B11016_003E","B11016_003M","B11016_004E","B11016_004M","B11016_005E","B11016_005M","B11016_006E","B11016_006M","B11016_007E","B11016_007M","B11016_008E","B11016_008M","B11016_009E","B11016_009M","B11016_010E","B11016_010M","B11016_011E","B11016_011M","B11016_012E","B11016_012M","B11016_013E","B11016_013M","B11016_014E","B11016_014M","B11016_015E","B11016_015M","B11016_016E","B11016_016M","GEO_ID","NAME"
"Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!Family households","Margin of Error!!Total!!Family households","Estimate!!Total!!Family households!!2-person household","Margin of Error!!Total!!Family households!!2-person household","Estimate!!Total!!Family households!!3-person household","Margin of Error!!Total!!Family households!!3-person household","Estimate!!Total!!Family households!!4-person household","Margin of Error!!Total!!Family households!!4-person household","Estimate!!Total!!Family households!!5-person household","Margin of Error!!Total!!Family households!!5-person household","Estimate!!Total!!Family households!!6-person household","Margin of Error!!Total!!Family households!!6-person household","Estimate!!Total!!Family households!!7-or-more person household","Margin of Error!!Total!!Family households!!7-or-more person household","Estimate!!Total!!Nonfamily households","Margin of Error!!Total!!Nonfamily households","Estimate!!Total!!Nonfamily households!!1-person household","Margin of Error!!Total!!Nonfamily households!!1-person household","Estimate!!Total!!Nonfamily households!!2-person household","Margin of Error!!Total!!Nonfamily households!!2-person household","Estimate!!Total!!Nonfamily households!!3-person household","Margin of Error!!Total!!Nonfamily households!!3-person household","Estimate!!Total!!Nonfamily households!!4-person household","Margin of Error!!Total!!Nonfamily households!!4-person household","Estimate!!Total!!Nonfamily households!!5-person household","Margin of Error!!Total!!Nonfamily households!!5-person household","Estimate!!Total!!Nonfamily households!!6-person household","Margin of Error!!Total!!Nonfamily households!!6-person household","Estimate!!Total!!Nonfamily households!!7-or-more person household","Margin of Error!!Total!!Nonfamily households!!7-or-more person household","id","Geographic Area Name"
"508","70","323","61","200","58","52","40","26","28","17","20","14","21","14","18","185","65","183","65","2","5","0","12","0","12","0","12","0","12","0","12","1500000US240037502022","Block Group 2, Census Tract 7502.02, Anne Arundel County, Maryland"
"500","39","408","47","216","55","78","43","59","28","36","33","11","16","8","14","92","40","73","36","5","8","14","14","0","12","0","12","0","12","0","12","1500000US240037502031","Block Group 1, Census Tract 7502.03, Anne Arundel County, Maryland"
"332","60","212","61","70","36","80","47","43","32","19","18","0","12","0","12","120","56","82","50","38","35","0","12","0","12","0","12","0","12","0","12","1500000US240037503001","Block Group 1, Census Tract 7503, Anne Arundel County, Maryland"
"671","87","320","69","140","50","37","31","64","46","33","29","0","12","46","34","351","74","290","74","38","30","23","26","0","12","0","12","0","12","0","12","1500000US240037503002","Block Group 2, Census Tract 7503, Anne Arundel County, Maryland"
"456","65","360","72","173","61","57","29","51","32","51","40","22","31","6","11","96","51","85","51","0","12","11","18","0","12","0","12","0","12","0","12","1500000US240037504001","Block Group 1, Census Tract 7504, Anne Arundel County, Maryland"
"634","66","490","80","254","73","114","52","59","31","26","23","30","34","7","12","144","62","144","62","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240037504002","Block Group 2, Census Tract 7504, Anne Arundel County, Maryland"
"243","59","176","50","72","42","59","30","45","30","0","12","0","12","0","12","67","48","67","48","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240037504003","Block Group 3, Census Tract 7504, Anne Arundel County, Maryland"
"267","53","216","64","111","51","75","56","30","22","0","12","0","12","0","12","51","34","51","34","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240037504004","Block Group 4, Census Tract 7504, Anne Arundel County, Maryland"
"326","83","268","85","87","47","89","94","42","38","33","36","17","29","0","12","58","39","58","39","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240037508011","Block Group 1, Census Tract 7508.01, Anne Arundel County, Maryland"
"651","112","567","118","184","76","135","85","108","61","79","66","52","58","9","16","84","54","42","32","34","44","8","13","0","12","0","12","0","12","0","12","1500000US240037508012","Block Group 2, Census Tract 7508.01, Anne Arundel County, Maryland"
"365","98","317","105","108","62","132","97","55","50","3","6","19","28","0","12","48","37","34","37","14","22","0","12","0","12","0","12","0","12","0","12","1500000US240037508013","Block Group 3, Census Tract 7508.01, Anne Arundel County, Maryland"
"726","133","498","121","225","103","104","62","81","57","88","65","0","12","0","12","228","108","175","87","27","29","26","42","0","12","0","12","0","12","0","12","1500000US240037508014","Block Group 4, Census Tract 7508.01, Anne Arundel County, Maryland"
"929","168","650","174","310","148","57","52","149","114","92","82","42","57","0","12","279","101","244","97","35","41","0","12","0","12","0","12","0","12","0","12","1500000US240037508031","Block Group 1, Census Tract 7508.03, Anne Arundel County, Maryland"
"386","107","267","110","150","93","43","44","0","12","24","33","0","12","50","72","119","69","72","50","31","38","0","12","16","28","0","12","0","12","0","12","1500000US240037508032","Block Group 2, Census Tract 7508.03, Anne Arundel County, Maryland"
"531","157","326","146","114","88","40","45","38","47","57","78","0","12","77","75","205","115","124","105","42","37","39","64","0","12","0","12","0","12","0","12","1500000US240037508033","Block Group 3, Census Tract 7508.03, Anne Arundel County, Maryland"
"799","190","453","171","261","144","24","37","133","111","0","12","35","36","0","12","346","158","301","133","45","73","0","12","0","12","0","12","0","12","0","12","1500000US240037508034","Block Group 4, Census Tract 7508.03, Anne Arundel County, Maryland"
"242","99","106","64","83","65","0","12","19","31","4","14","0","12","0","12","136","81","53","51","46","56","37","55","0","12","0","12","0","12","0","12","1500000US240037508035","Block Group 5, Census Tract 7508.03, Anne Arundel County, Maryland"
"470","110","287","84","177","68","61","40","35","31","14","22","0","12","0","12","183","109","100","63","83","89","0","12","0","12","0","12","0","12","0","12","1500000US240037508041","Block Group 1, Census Tract 7508.04, Anne Arundel County, Maryland"
"1085","96","769","87","239","77","238","110","82","59","162","81","42","42","6","11","316","103","212","80","64","42","0","12","40","54","0","12","0","12","0","12","1500000US240037508042","Block Group 2, Census Tract 7508.04, Anne Arundel County, Maryland"
"457","82","207","74","82","59","85","63","0","12","12","19","14","24","14","17","250","76","241","76","9","13","0","12","0","12","0","12","0","12","0","12","1500000US240037509001","Block Group 1, Census Tract 7509, Anne Arundel County, Maryland"
"361","67","170","66","23","21","47","27","16","24","84","58","0","12","0","12","191","75","137","69","34","41","20","22","0","12","0","12","0","12","0","12","1500000US240037509002","Block Group 2, Census Tract 7509, Anne Arundel County, Maryland"
"417","80","301","73","167","74","69","39","47","33","18","22","0","12","0","12","116","44","106","43","10","17","0","12","0","12","0","12","0","12","0","12","1500000US240037509003","Block Group 3, Census Tract 7509, Anne Arundel County, Maryland"
"585","98","449","83","225","80","104","70","77","46","27","27","16","27","0","12","136","74","126","76","10","16","0","12","0","12","0","12","0","12","0","12","1500000US240037510001","Block Group 1, Census Tract 7510, Anne Arundel County, Maryland"
"456","94","244","77","80","51","60","34","57","54","47","45","0","12","0","12","212","82","182","77","30","27","0","12","0","12","0","12","0","12","0","12","1500000US240037510002","Block Group 2, Census Tract 7510, Anne Arundel County, Maryland"
"484","79","269","75","77","38","73","41","37","26","61","59","7","11","14","21","215","73","176","60","39","47","0","12","0","12","0","12","0","12","0","12","1500000US240037510003","Block Group 3, Census Tract 7510, Anne Arundel County, Maryland"
"1261","119","611","109","341","104","135","71","92","60","0","12","35","32","8","12","650","123","462","114","188","70","0","12","0","12","0","12","0","12","0","12","1500000US240037511021","Block Group 1, Census Tract 7511.02, Anne Arundel County, Maryland"
"384","81","221","84","113","71","36","28","52","40","20","24","0","12","0","12","163","62","127","55","36","35","0","12","0","12","0","12","0","12","0","12","1500000US240037511022","Block Group 2, Census Tract 7511.02, Anne Arundel County, Maryland"
"586","90","321","95","175","78","70","68","45","42","26","30","5","14","0","12","265","100","141","96","124","81","0","12","0","12","0","12","0","12","0","12","1500000US240037511031","Block Group 1, Census Tract 7511.03, Anne Arundel County, Maryland"
"485","94","404","89","201","69","39","46","95","70","47","53","11","19","11","20","81","58","81","58","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240037511032","Block Group 2, Census Tract 7511.03, Anne Arundel County, Maryland"
"671","120","430","121","200","99","94","60","93","59","32","38","11","18","0","12","241","85","150","77","59","54","0","12","18","29","14","24","0","12","0","12","1500000US240037511033","Block Group 3, Census Tract 7511.03, Anne Arundel County, Maryland"
"394","138","249","120","152","123","40","35","46","43","11","17","0","12","0","12","145","103","117","104","28","24","0","12","0","12","0","12","0","12","0","12","1500000US240037511034","Block Group 4, Census Tract 7511.03, Anne Arundel County, Maryland"
"386","58","271","61","84","36","52","33","65","45","61","33","9","15","0","12","115","46","73","31","24","27","0","12","10","15","8","13","0","12","0","12","1500000US240037512001","Block Group 1, Census Tract 7512, Anne Arundel County, Maryland"
"861","90","675","92","270","83","176","77","89","60","127","52","13","20","0","12","186","74","177","73","0","12","9","15","0","12","0","12","0","12","0","12","1500000US240037512002","Block Group 2, Census Tract 7512, Anne Arundel County, Maryland"
"235","56","131","53","65","38","51","37","15","18","0","12","0","12","0","12","104","51","78","39","26","39","0","12","0","12","0","12","0","12","0","12","1500000US240037512003","Block Group 3, Census Tract 7512, Anne Arundel County, Maryland"
"502","75","326","62","128","53","73","47","54","45","71","47","0","12","0","12","176","64","126","57","50","39","0","12","0","12","0","12","0","12","0","12","1500000US240037514001","Block Group 1, Census Tract 7514, Anne Arundel County, Maryland"
"348","82","216","64","105","42","70","53","32","29","0","12","9","13","0","12","132","67","132","67","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240037514002","Block Group 2, Census Tract 7514, Anne Arundel County, Maryland"
"662","68","560","81","274","70","133","56","89","47","46","30","18","25","0","12","102","48","91","48","0","12","11","16","0","12","0","12","0","12","0","12","1500000US240037514003","Block Group 3, Census Tract 7514, Anne Arundel County, Maryland"
"767","216","330","131","85","92","82","77","116","115","22","41","15","27","10","17","437","199","305","169","132","145","0","12","0","12","0","12","0","12","0","12","1500000US240037515001","Block Group 1, Census Tract 7515, Anne Arundel County, Maryland"
"946","193","729","194","230","147","194","132","191","124","82","69","0","12","32","43","217","107","154","93","50","58","0","12","13","21","0","12","0","12","0","12","1500000US240037515002","Block Group 2, Census Tract 7515, Anne Arundel County, Maryland"
"368","144","177","118","100","100","21","35","27","32","29","39","0","12","0","12","191","142","73","81","118","120","0","12","0","12","0","12","0","12","0","12","1500000US240037515003","Block Group 3, Census Tract 7515, Anne Arundel County, Maryland"
"389","135","322","137","146","99","0","12","72","69","104","115","0","12","0","12","67","54","67","54","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240037515004","Block Group 4, Census Tract 7515, Anne Arundel County, Maryland"
"886","80","460","84","431","88","19","28","0","12","10","17","0","12","0","12","426","87","412","84","14","22","0","12","0","12","0","12","0","12","0","12","1500000US240037516001","Block Group 1, Census Tract 7516, Anne Arundel County, Maryland"
"669","98","531","135","260","81","81","56","105","77","78","83","7","15","0","12","138","90","38","33","100","91","0","12","0","12","0","12","0","12","0","12","1500000US240037516002","Block Group 2, Census Tract 7516, Anne Arundel County, Maryland"
"867","94","350","94","311","90","0","12","16","23","6","10","17","28","0","12","517","99","472","102","45","54","0","12","0","12","0","12","0","12","0","12","1500000US240037516003","Block Group 3, Census Tract 7516, Anne Arundel County, Maryland"
"594","59","519","59","212","61","120","48","138","38","27","18","22","17","0","12","75","33","71","32","4","6","0","12","0","12","0","12","0","12","0","12","1500000US240037517001","Block Group 1, Census Tract 7517, Anne Arundel County, Maryland"
"345","50","262","39","124","36","57","25","52","23","9","10","20","16","0","12","83","36","74","36","9","10","0","12","0","12","0","12","0","12","0","12","1500000US240037517002","Block Group 2, Census Tract 7517, Anne Arundel County, Maryland"
"4","5","4","5","0","12","4","5","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240039800001","Block Group 1, Census Tract 9800, Anne Arundel County, Maryland"
"0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240039900000","Block Group 0, Census Tract 9900, Anne Arundel County, Maryland"
"591","101","422","100","140","67","47","44","151","110","40","29","24","27","20","29","169","59","137","58","32","26","0","12","0","12","0","12","0","12","0","12","1500000US240054001001","Block Group 1, Census Tract 4001, Baltimore County, Maryland"
"910","133","244","113","210","112","13","21","21","34","0","12","0","12","0","12","666","135","666","135","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240054001002","Block Group 2, Census Tract 4001, Baltimore County, Maryland"
"789","111","276","101","166","76","0","12","89","74","0","12","0","12","21","37","513","100","481","100","32","39","0","12","0","12","0","12","0","12","0","12","1500000US240054001003","Block Group 3, Census Tract 4001, Baltimore County, Maryland"
"497","71","242","67","74","44","98","53","48","53","0","12","22","13","0","12","255","73","155","56","72","47","24","29","4","9","0","12","0","12","0","12","1500000US240054002001","Block Group 1, Census Tract 4002, Baltimore County, Maryland"
"527","70","354","65","139","57","130","69","50","34","35","26","0","12","0","12","173","62","161","61","6","10","6","11","0","12","0","12","0","12","0","12","1500000US240054002002","Block Group 2, Census Tract 4002, Baltimore County, Maryland"
"367","68","318","75","120","69","104","53","66","50","28","30","0","12","0","12","49","45","49","45","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240054004001","Block Group 1, Census Tract 4004, Baltimore County, Maryland"
"497","90","358","75","142","65","65","47","124","59","27","30","0","12","0","12","139","90","112","87","12","20","15","24","0","12","0","12","0","12","0","12","1500000US240054004002","Block Group 2, Census Tract 4004, Baltimore County, Maryland"
"390","81","291","92","89","64","41","39","118","75","43","39","0","12","0","12","99","42","86","43","13","21","0","12","0","12","0","12","0","12","0","12","1500000US240054004003","Block Group 3, Census Tract 4004, Baltimore County, Maryland"
"309","63","189","70","114","77","12","22","41","40","22","24","0","12","0","12","120","79","55","38","16","26","49","76","0","12","0","12","0","12","0","12","1500000US240054004004","Block Group 4, Census Tract 4004, Baltimore County, Maryland"
"474","86","322","77","204","72","31","31","49","41","26","28","12","20","0","12","152","83","122","78","15","25","15","22","0","12","0","12","0","12","0","12","1500000US240054004005","Block Group 5, Census Tract 4004, Baltimore County, Maryland"
"809","46","669","40","231","49","177","50","132","36","94","36","4","7","31","22","140","47","117","45","19","18","4","7","0","12","0","12","0","12","0","12","1500000US240054005001","Block Group 1, Census Tract 4005, Baltimore County, Maryland"
"224","57","114","54","55","40","9","18","50","34","0","12","0","12","0","12","110","39","104","39","6","10","0","12","0","12","0","12","0","12","0","12","1500000US240054006001","Block Group 1, Census Tract 4006, Baltimore County, Maryland"
"579","84","244","88","65","33","88","43","82","75","9","15","0","12","0","12","335","102","212","70","87","53","36","43","0","12","0","12","0","12","0","12","1500000US240054006002","Block Group 2, Census Tract 4006, Baltimore County, Maryland"
"331","60","223","58","69","46","34","29","92","38","28","26","0","12","0","12","108","40","87","35","21","21","0","12","0","12","0","12","0","12","0","12","1500000US240054006003","Block Group 3, Census Tract 4006, Baltimore County, Maryland"
"518","70","348","79","199","68","47","30","88","48","14","15","0","12","0","12","170","62","139","60","31","28","0","12","0","12","0","12","0","12","0","12","1500000US240054007011","Block Group 1, Census Tract 4007.01, Baltimore County, Maryland"
"727","89","478","109","240","98","179","79","39","35","20","20","0","12","0","12","249","104","152","69","97","78","0","12","0","12","0","12","0","12","0","12","1500000US240054007012","Block Group 2, Census Tract 4007.01, Baltimore County, Maryland"
"672","45","426","65","132","49","104","38","112","45","78","33","0","12","0","12","246","63","160","53","64","38","22","23","0","12","0","12","0","12","0","12","1500000US240054007021","Block Group 1, Census Tract 4007.02, Baltimore County, Maryland"
"724","81","491","112","184","81","173","76","84","56","19","22","31","28","0","12","233","92","206","94","18","22","9","13","0","12","0","12","0","12","0","12","1500000US240054008001","Block Group 1, Census Tract 4008, Baltimore County, Maryland"
"294","54","142","47","47","37","51","35","0","12","15","22","13","19","16","21","152","49","136","47","16","19","0","12","0","12","0","12","0","12","0","12","1500000US240054008002","Block Group 2, Census Tract 4008, Baltimore County, Maryland"
"783","45","539","83","154","57","152","74","145","60","38","27","22","24","28","19","244","74","215","72","29","19","0","12","0","12","0","12","0","12","0","12","1500000US240054009001","Block Group 1, Census Tract 4009, Baltimore County, Maryland"
"352","46","228","49","95","41","75","40","21","16","4","6","16","18","17","26","124","42","95","35","29","32","0","12","0","12","0","12","0","12","0","12","1500000US240054010001","Block Group 1, Census Tract 4010, Baltimore County, Maryland"
"466","55","319","59","106","40","81","32","82","35","35","22","15","20","0","12","147","47","112","41","35","28","0","12","0","12","0","12","0","12","0","12","1500000US240054010002","Block Group 2, Census Tract 4010, Baltimore County, Maryland"
"481","112","434","119","230","103","45","45","80","72","71","76","8","18","0","12","47","35","37","36","10","18","0","12","0","12","0","12","0","12","0","12","1500000US240054011011","Block Group 1, Census Tract 4011.01, Baltimore County, Maryland"
"541","111","289","108","159","76","43","49","19","33","68","72","0","12","0","12","252","108","184","89","68","68","0","12","0","12","0","12","0","12","0","12","1500000US240054011012","Block Group 2, Census Tract 4011.01, Baltimore County, Maryland"
"817","175","466","174","118","105","137","111","91","68","61","90","59","58","0","12","351","139","309","130","22","33","0","12","0","12","0","12","20","41","0","12","1500000US240054011013","Block Group 3, Census Tract 4011.01, Baltimore County, Maryland"
"489","128","417","129","172","82","127","110","67","103","0","12","34","55","17","26","72","45","72","45","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240054011014","Block Group 4, Census Tract 4011.01, Baltimore County, Maryland"
"465","39","227","55","67","47","72","31","54","25","34","27","0","12","0","12","238","47","186","48","52","32","0","12","0","12","0","12","0","12","0","12","1500000US240054011021","Block Group 1, Census Tract 4011.02, Baltimore County, Maryland"
"394","72","275","56","61","35","114","51","32","28","28","27","17","16","23","23","119","58","108","56","11","17","0","12","0","12","0","12","0","12","0","12","1500000US240054012001","Block Group 1, Census Tract 4012, Baltimore County, Maryland"
"766","98","548","100","207","66","222","98","101","72","9","15","0","12","9","13","218","65","197","68","21","21","0","12","0","12","0","12","0","12","0","12","1500000US240054012002","Block Group 2, Census Tract 4012, Baltimore County, Maryland"
"558","97","355","91","85","47","118","59","39","30","100","75","6","10","7","12","203","72","172","73","31","31","0","12","0","12","0","12","0","12","0","12","1500000US240054013011","Block Group 1, Census Tract 4013.01, Baltimore County, Maryland"
"330","90","269","96","164","85","32","36","29","27","23","38","8","13","13","22","61","43","61","43","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240054013012","Block Group 2, Census Tract 4013.01, Baltimore County, Maryland"
"449","80","286","80","154","66","47","32","79","39","0","12","5","10","1","10","163","63","112","49","26","41","25","30","0","12","0","12","0","12","0","12","1500000US240054013013","Block Group 3, Census Tract 4013.01, Baltimore County, Maryland"
"939","102","427","125","236","112","129","80","54","43","3","7","5","8","0","12","512","104","486","105","26","34","0","12","0","12","0","12","0","12","0","12","1500000US240054013021","Block Group 1, Census Tract 4013.02, Baltimore County, Maryland"
"306","76","191","73","79","46","32","32","30","36","13","24","37","45","0","12","115","71","62","37","8","13","45","68","0","12","0","12","0","12","0","12","1500000US240054013022","Block Group 2, Census Tract 4013.02, Baltimore County, Maryland"
"574","37","402","36","130","37","96","40","114","39","34","20","16","16","12","12","172","44","123","36","44","36","5","9","0","12","0","12","0","12","0","12","1500000US240054014001","Block Group 1, Census Tract 4014, Baltimore County, Maryland"
"626","92","441","106","173","85","94","74","99","49","75","49","0","12","0","12","185","72","162","66","23","29","0","12","0","12","0","12","0","12","0","12","1500000US240054015031","Block Group 1, Census Tract 4015.03, Baltimore County, Maryland"
"553","82","388","95","177","79","84","56","84","56","43","55","0","12","0","12","165","80","150","78","15","24","0","12","0","12","0","12","0","12","0","12","1500000US240054015032","Block Group 2, Census Tract 4015.03, Baltimore County, Maryland"
"419","99","282","98","139","64","65","52","78","90","0","12","0","12","0","12","137","66","94","58","28","30","0","12","0","12","15","25","0","12","0","12","1500000US240054015033","Block Group 3, Census Tract 4015.03, Baltimore County, Maryland"
"423","106","169","80","115","82","0","12","35","35","19","28","0","12","0","12","254","114","162","98","92","91","0","12","0","12","0","12","0","12","0","12","1500000US240054015034","Block Group 4, Census Tract 4015.03, Baltimore County, Maryland"
"671","120","458","126","230","100","87","43","94","59","0","12","47","69","0","12","213","116","82","62","131","107","0","12","0","12","0","12","0","12","0","12","1500000US240054015035","Block Group 5, Census Tract 4015.03, Baltimore County, Maryland"
"644","115","464","127","217","82","83","73","105","77","32","46","7","15","20","32","180","99","87","49","93","85","0","12","0","12","0","12","0","12","0","12","1500000US240054015041","Block Group 1, Census Tract 4015.04, Baltimore County, Maryland"
"850","148","593","145","172","85","151","96","109","76","67","69","89","104","5","19","257","94","163","80","94","73","0","12","0","12","0","12","0","12","0","12","1500000US240054015042","Block Group 2, Census Tract 4015.04, Baltimore County, Maryland"
"750","142","526","142","111","59","239","117","75","62","90","111","11","19","0","12","224","90","100","57","124","80","0","12","0","12","0","12","0","12","0","12","1500000US240054015043","Block Group 3, Census Tract 4015.04, Baltimore County, Maryland"
"442","80","303","73","128","44","69","41","0","12","84","62","0","12","22","36","139","54","119","46","20","32","0","12","0","12","0","12","0","12","0","12","1500000US240054015051","Block Group 1, Census Tract 4015.05, Baltimore County, Maryland"
"644","107","375","104","224","69","71","55","29","33","28","31","0","12","23","28","269","81","235","71","15","23","19","30","0","12","0","12","0","12","0","12","1500000US240054015052","Block Group 2, Census Tract 4015.05, Baltimore County, Maryland"
"471","78","356","90","183","58","18","23","73","72","12","19","37","48","33","49","115","48","79","47","27","26","0","12","9","15","0","12","0","12","0","12","1500000US240054015053","Block Group 3, Census Tract 4015.05, Baltimore County, Maryland"
"414","80","280","81","74","63","115","64","78","58","13","16","0","12","0","12","134","79","86","57","48","59","0","12","0","12","0","12","0","12","0","12","1500000US240054015061","Block Group 1, Census Tract 4015.06, Baltimore County, Maryland"
"903","104","669","106","236","81","175","84","66","55","157","87","25","28","10","16","234","79","164","79","70","43","0","12","0","12","0","12","0","12","0","12","1500000US240054015062","Block Group 2, Census Tract 4015.06, Baltimore County, Maryland"
"563","89","344","99","92","52","140","82","73","59","35","40","4","10","0","12","219","81","210","79","9","16","0","12","0","12","0","12","0","12","0","12","1500000US240054015063","Block Group 3, Census Tract 4015.06, Baltimore County, Maryland"
"562","125","381","125","79","50","139","106","152","98","11","20","0","12","0","12","181","107","126","91","55","69","0","12","0","12","0","12","0","12","0","12","1500000US240054015071","Block Group 1, Census Tract 4015.07, Baltimore County, Maryland"
"535","128","422","119","96","78","46","46","137","73","143","93","0","12","0","12","113","72","113","72","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240054015072","Block Group 2, Census Tract 4015.07, Baltimore County, Maryland"
"332","106","124","75","39","37","13","22","47","58","0","12","25","37","0","12","208","93","129","87","52","59","27","32","0","12","0","12","0","12","0","12","1500000US240054015073","Block Group 3, Census Tract 4015.07, Baltimore County, Maryland"
"634","151","307","145","171","118","32","39","31","53","73","63","0","12","0","12","327","130","277","123","35","54","0","12","15","23","0","12","0","12","0","12","1500000US240054015074","Block Group 4, Census Tract 4015.07, Baltimore County, Maryland"
"798","66","678","96","284","79","184","70","184","67","0","12","15","22","11","17","120","64","77","53","21","25","22","32","0","12","0","12","0","12","0","12","1500000US240054022011","Block Group 1, Census Tract 4022.01, Baltimore County, Maryland"
"424","74","263","64","131","60","88","47","34","31","2","5","8","14","0","12","161","74","146","71","15","19","0","12","0","12","0","12","0","12","0","12","1500000US240054022012","Block Group 2, Census Tract 4022.01, Baltimore County, Maryland"
"574","45","474","38","210","40","116","38","106","33","42","30","0","12","0","12","100","40","88","35","12","13","0","12","0","12","0","12","0","12","0","12","1500000US240054022021","Block Group 1, Census Tract 4022.02, Baltimore County, Maryland"
"828","108","670","107","319","91","73","47","137","65","87","62","24","37","30","27","158","63","118","70","40","42","0","12","0","12","0","12","0","12","0","12","1500000US240054023021","Block Group 1, Census Tract 4023.02, Baltimore County, Maryland"
"992","116","733","109","352","105","133","53","138","62","88","55","22","25","0","12","259","110","214","83","36","48","9","14","0","12","0","12","0","12","0","12","1500000US240054023022","Block Group 2, Census Tract 4023.02, Baltimore County, Maryland"
"527","139","365","136","163","115","32","34","155","100","15","27","0","12","0","12","162","81","162","81","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240054023031","Block Group 1, Census Tract 4023.03, Baltimore County, Maryland"
"362","125","323","126","148","84","110","96","65","70","0","12","0","12","0","12","39","44","39","44","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240054023032","Block Group 2, Census Tract 4023.03, Baltimore County, Maryland"
"521","118","378","112","149","69","135","102","33","39","0","12","52","72","9","17","143","84","112","76","31","36","0","12","0","12","0","12","0","12","0","12","1500000US240054023033","Block Group 3, Census Tract 4023.03, Baltimore County, Maryland"
"552","138","452","136","152","107","150","73","69","93","71","82","0","12","10","20","100","52","73","43","12","18","0","12","0","12","0","12","15","24","0","12","1500000US240054023034","Block Group 4, Census Tract 4023.03, Baltimore County, Maryland"
"598","121","492","135","241","104","214","129","37","52","0","12","0","12","0","12","106","69","94","71","12","20","0","12","0","12","0","12","0","12","0","12","1500000US240054023035","Block Group 5, Census Tract 4023.03, Baltimore County, Maryland"
"594","106","482","115","254","113","100","70","16","17","80","55","32","49","0","12","112","58","101","55","11","17","0","12","0","12","0","12","0","12","0","12","1500000US240054023041","Block Group 1, Census Tract 4023.04, Baltimore County, Maryland"
"440","90","339","80","161","61","42","54","118","72","18","23","0","12","0","12","101","69","58","48","43","50","0","12","0","12","0","12","0","12","0","12","1500000US240054023042","Block Group 2, Census Tract 4023.04, Baltimore County, Maryland"
"409","90","284","80","98","38","120","62","21","21","32","48","10","11","3","7","125","68","125","68","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240054023043","Block Group 3, Census Tract 4023.04, Baltimore County, Maryland"
"356","67","222","52","93","31","18","16","29","20","46","29","5","8","31","18","134","58","105","50","6","9","0","12","19","30","4","7","0","12","0","12","1500000US240054023051","Block Group 1, Census Tract 4023.05, Baltimore County, Maryland"
"451","79","242","54","127","43","56","34","53","43","6","10","0","12","0","12","209","80","195","79","14","15","0","12","0","12","0","12","0","12","0","12","1500000US240054023052","Block Group 2, Census Tract 4023.05, Baltimore County, Maryland"
"1143","94","654","113","213","83","218","86","124","61","74","52","25","24","0","12","489","94","396","85","93","56","0","12","0","12","0","12","0","12","0","12","1500000US240054023061","Block Group 1, Census Tract 4023.06, Baltimore County, Maryland"
"369","81","248","69","119","55","51","37","66","49","12","18","0","12","0","12","121","53","114","52","7","12","0","12","0","12","0","12","0","12","0","12","1500000US240054023062","Block Group 2, Census Tract 4023.06, Baltimore County, Maryland"
"628","197","374","152","163","95","96","114","25","45","53","70","0","12","37","51","254","165","254","165","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240054023071","Block Group 1, Census Tract 4023.07, Baltimore County, Maryland"
"1076","209","537","133","248","94","169","95","67","75","38","46","0","12","15","26","539","206","440","200","80","76","0","12","19","33","0","12","0","12","0","12","1500000US240054023072","Block Group 2, Census Tract 4023.07, Baltimore County, Maryland"
"816","205","400","145","230","124","107","96","49","57","14","32","0","12","0","12","416","150","337","159","79","96","0","12","0","12","0","12","0","12","0","12","1500000US240054023073","Block Group 3, Census Tract 4023.07, Baltimore County, Maryland"
"375","69","322","71","172","56","76","38","47","41","22","35","5","7","0","12","53","28","47","27","6","9","0","12","0","12","0","12","0","12","0","12","1500000US240054024031","Block Group 1, Census Tract 4024.03, Baltimore County, Maryland"
"479","77","302","65","158","49","80","47","42","27","9","14","0","12","13","15","177","69","159","65","18","21","0","12","0","12","0","12","0","12","0","12","1500000US240054024032","Block Group 2, Census Tract 4024.03, Baltimore County, Maryland"
"550","144","354","106","184","75","83","68","55","68","32","33","0","12","0","12","196","115","166","111","30","28","0","12","0","12","0","12","0","12","0","12","1500000US240054024041","Block Group 1, Census Tract 4024.04, Baltimore County, Maryland"
