"B20017_001E","B20017_001M","B20017_002E","B20017_002M","B20017_003E","B20017_003M","B20017_004E","B20017_004M","B20017_005E","B20017_005M","B20017_006E","B20017_006M","B20017_007E","B20017_007M","GEO_ID","NAME"
"Estimate!!Median earnings in the past 12 months (in 2019 inflation-adjusted dollars) --!!Total (dollars):","Margin of Error!!Median earnings in the past 12 months (in 2019 inflation-adjusted dollars) --!!Total (dollars):","Estimate!!Median earnings in the past 12 months (in 2019 inflation-adjusted dollars) --!!Total (dollars):!!Male --!!Total (dollars)","Margin of Error!!Median earnings in the past 12 months (in 2019 inflation-adjusted dollars) --!!Total (dollars):!!Male --!!Total (dollars)","Estimate!!Median earnings in the past 12 months (in 2019 inflation-adjusted dollars) --!!Total (dollars):!!Male --!!Total (dollars)!!Worked full-time, year-round in the past 12 months (dollars)","Margin of Error!!Median earnings in the past 12 months (in 2019 inflation-adjusted dollars) --!!Total (dollars):!!Male --!!Total (dollars)!!Worked full-time, year-round in the past 12 months (dollars)","Estimate!!Median earnings in the past 12 months (in 2019 inflation-adjusted dollars) --!!Total (dollars):!!Male --!!Total (dollars)!!Other (dollars)","Margin of Error!!Median earnings in the past 12 months (in 2019 inflation-adjusted dollars) --!!Total (dollars):!!Male --!!Total (dollars)!!Other (dollars)","Estimate!!Median earnings in the past 12 months (in 2019 inflation-adjusted dollars) --!!Total (dollars):!!Female --!!Total (dollars)","Margin of Error!!Median earnings in the past 12 months (in 2019 inflation-adjusted dollars) --!!Total (dollars):!!Female --!!Total (dollars)","Estimate!!Median earnings in the past 12 months (in 2019 inflation-adjusted dollars) --!!Total (dollars):!!Female --!!Total (dollars)!!Worked full-time, year-round in the past 12 months (dollars)","Margin of Error!!Median earnings in the past 12 months (in 2019 inflation-adjusted dollars) --!!Total (dollars):!!Female --!!Total (dollars)!!Worked full-time, year-round in the past 12 months (dollars)","Estimate!!Median earnings in the past 12 months (in 2019 inflation-adjusted dollars) --!!Total (dollars):!!Female --!!Total (dollars)!!Other (dollars)","Margin of Error!!Median earnings in the past 12 months (in 2019 inflation-adjusted dollars) --!!Total (dollars):!!Female --!!Total (dollars)!!Other (dollars)","id","Geographic Area Name"
"34286","20790","31250","20684","54500","40673","-","**","45875","35455","52647","14053","17950","2710","1500000US240338031001","Block Group 1, Census Tract 8031, Prince George's County, Maryland"
"32647","7037","41174","15570","49766","7858","7063","3253","31446","3965","33309","4256","14750","10634","1500000US240338031002","Block Group 2, Census Tract 8031, Prince George's County, Maryland"
"25880","6019","27114","12105","50134","21173","9733","8921","24232","5339","38200","19525","11971","3539","1500000US240338032001","Block Group 1, Census Tract 8032, Prince George's County, Maryland"
"40272","7111","40000","9265","41786","17353","33106","16890","40787","13173","49492","11811","12738","9045","1500000US240338032002","Block Group 2, Census Tract 8032, Prince George's County, Maryland"
"42933","11247","38295","22988","63110","13191","12538","5421","43654","24495","-","**","16042","8229","1500000US240338033001","Block Group 1, Census Tract 8033, Prince George's County, Maryland"
"33438","10150","21219","9221","-","**","16218","11210","44167","11186","47885","11660","35185","20792","1500000US240338033002","Block Group 2, Census Tract 8033, Prince George's County, Maryland"
"26500","11552","40595","12673","41766","14972","-","**","23450","2743","-","**","19167","10535","1500000US240338033003","Block Group 3, Census Tract 8033, Prince George's County, Maryland"
"39886","18408","52992","19455","55268","2521","-","**","31375","17887","46750","5074","5868","1429","1500000US240338033004","Block Group 4, Census Tract 8033, Prince George's County, Maryland"
"35625","7980","37332","1774","38971","12550","14076","5683","20129","8820","33571","10997","10469","9727","1500000US240338034011","Block Group 1, Census Tract 8034.01, Prince George's County, Maryland"
"27902","6490","25417","10722","30559","8295","-","**","31250","15088","48167","21943","14669","7604","1500000US240338034012","Block Group 2, Census Tract 8034.01, Prince George's County, Maryland"
"33525","5496","29821","15360","54038","12163","-","**","34055","6476","48105","11828","5893","2204","1500000US240338034021","Block Group 1, Census Tract 8034.02, Prince George's County, Maryland"
"26756","12992","21172","20336","38056","22691","-","**","33594","16487","45563","19841","-","**","1500000US240338034022","Block Group 2, Census Tract 8034.02, Prince George's County, Maryland"
"41528","13309","41250","15820","41917","14859","-","**","47647","20848","51964","12840","-","**","1500000US240338034023","Block Group 3, Census Tract 8034.02, Prince George's County, Maryland"
"42399","7753","41149","3825","42716","7900","13167","13014","49038","8789","80278","55579","14128","5507","1500000US240338035081","Block Group 1, Census Tract 8035.08, Prince George's County, Maryland"
"41406","18722","39250","20857","63523","19006","6577","5185","44150","26682","47031","35235","-","**","1500000US240338035082","Block Group 2, Census Tract 8035.08, Prince George's County, Maryland"
"26016","7303","30853","3524","34500","24704","21705","17389","-","**","33750","10794","-","**","1500000US240338035083","Block Group 3, Census Tract 8035.08, Prince George's County, Maryland"
"29787","3964","35817","7669","42000","6438","6763","4615","22159","8042","32288","13004","6053","2723","1500000US240338035091","Block Group 1, Census Tract 8035.09, Prince George's County, Maryland"
"31087","3447","31713","7223","36875","9710","20208","19044","30685","12814","34643","17039","13194","12264","1500000US240338035092","Block Group 2, Census Tract 8035.09, Prince George's County, Maryland"
"53512","14057","59375","13138","61552","8324","-","**","46302","19291","57500","21557","-","**","1500000US240338035121","Block Group 1, Census Tract 8035.12, Prince George's County, Maryland"
"52649","17296","42024","20075","58807","11165","19327","10622","53771","14944","75551","19813","10433","7311","1500000US240338035122","Block Group 2, Census Tract 8035.12, Prince George's County, Maryland"
"35932","19884","36182","22814","41711","41021","9375","5103","-","**","-","**","-","**","1500000US240338035123","Block Group 3, Census Tract 8035.12, Prince George's County, Maryland"
"42176","14994","53140","23659","52988","21360","-","**","40625","5563","39191","21468","40880","26095","1500000US240338035131","Block Group 1, Census Tract 8035.13, Prince George's County, Maryland"
"60227","10518","54871","17437","64531","41422","29615","13653","61875","14508","67219","10450","-","**","1500000US240338035132","Block Group 2, Census Tract 8035.13, Prince George's County, Maryland"
"37054","6134","33227","20818","52614","32280","10223","7330","42635","19074","65568","23221","-","**","1500000US240338035133","Block Group 3, Census Tract 8035.13, Prince George's County, Maryland"
"66180","8856","62304","14471","64659","14458","-","**","73110","17123","74709","15945","-","**","1500000US240338035141","Block Group 1, Census Tract 8035.14, Prince George's County, Maryland"
"69455","11910","83050","33541","96734","9047","-","**","67724","20216","74627","10041","-","**","1500000US240338035142","Block Group 2, Census Tract 8035.14, Prince George's County, Maryland"
"53376","9013","48894","8272","54881","13458","-","**","65833","21201","77743","6629","9925","8996","1500000US240338035161","Block Group 1, Census Tract 8035.16, Prince George's County, Maryland"
"80556","55196","-","**","145531","48455","20825","17321","82679","36057","95652","31129","11364","6675","1500000US240338035162","Block Group 2, Census Tract 8035.16, Prince George's County, Maryland"
"58069","11210","63278","17559","77750","19045","-","**","54900","10881","76367","5766","13419","6166","1500000US240338035191","Block Group 1, Census Tract 8035.19, Prince George's County, Maryland"
"37222","13796","31821","30846","-","**","-","**","41318","6016","52000","26615","19906","2786","1500000US240338035192","Block Group 2, Census Tract 8035.19, Prince George's County, Maryland"
"49044","9246","48401","17802","60076","25187","16116","4261","49702","11185","59632","13036","17639","15443","1500000US240338035193","Block Group 3, Census Tract 8035.19, Prince George's County, Maryland"
"45547","12813","40383","26795","67757","39372","12969","7318","48468","16574","68594","29909","-","**","1500000US240338035201","Block Group 1, Census Tract 8035.20, Prince George's County, Maryland"
"40083","22023","30865","17741","49423","24719","8125","6822","56528","30453","73163","14871","22656","15076","1500000US240338035202","Block Group 2, Census Tract 8035.20, Prince George's County, Maryland"
"57614","12041","54050","17239","69000","19083","18922","13285","58333","26212","84656","18128","9292","7726","1500000US240338035203","Block Group 3, Census Tract 8035.20, Prince George's County, Maryland"
"63775","4577","66678","18911","79798","14136","14583","7478","58343","9205","67192","10412","20972","6249","1500000US240338035211","Block Group 1, Census Tract 8035.21, Prince George's County, Maryland"
"55729","37886","-","**","84038","34035","12610","7116","80833","24888","81964","22574","-","**","1500000US240338035221","Block Group 1, Census Tract 8035.22, Prince George's County, Maryland"
"53726","2443","52593","12898","54366","4967","5250","5205","63026","22506","86023","16301","27689","15590","1500000US240338035222","Block Group 2, Census Tract 8035.22, Prince George's County, Maryland"
"62833","10454","68420","13406","77955","18023","3952","730","-","**","62889","35279","10847","4312","1500000US240338035223","Block Group 3, Census Tract 8035.22, Prince George's County, Maryland"
"42768","18450","38409","30105","93125","58476","15394","7546","44643","15499","52902","4181","-","**","1500000US240338035231","Block Group 1, Census Tract 8035.23, Prince George's County, Maryland"
"48980","5162","47500","13732","64444","33979","20313","14433","52266","13533","67222","8665","-","**","1500000US240338035232","Block Group 2, Census Tract 8035.23, Prince George's County, Maryland"
"45847","9510","47321","14537","61250","12720","22803","18187","42148","13774","58036","27358","-","**","1500000US240338035241","Block Group 1, Census Tract 8035.24, Prince George's County, Maryland"
"42583","19519","56250","24921","71504","12342","9434","6651","34458","15382","57583","10894","23462","9817","1500000US240338035242","Block Group 2, Census Tract 8035.24, Prince George's County, Maryland"
"44524","15324","33846","19972","33221","17824","-","**","48056","12941","52885","21225","2,500-","***","1500000US240338035251","Block Group 1, Census Tract 8035.25, Prince George's County, Maryland"
"37500","7385","33786","5604","48153","15214","20745","10605","40774","10850","52644","9003","20625","9136","1500000US240338035252","Block Group 2, Census Tract 8035.25, Prince George's County, Maryland"
"50729","10782","40232","6609","42813","14820","-","**","59813","11825","73929","2581","16440","3799","1500000US240338035261","Block Group 1, Census Tract 8035.26, Prince George's County, Maryland"
"49352","10975","36897","14281","55313","10660","4141","1713","57167","13286","63622","9217","-","**","1500000US240338035262","Block Group 2, Census Tract 8035.26, Prince George's County, Maryland"
"60302","13779","65281","25602","68229","6009","15536","8670","54936","16922","71667","21525","-","**","1500000US240338035271","Block Group 1, Census Tract 8035.27, Prince George's County, Maryland"
"45737","11157","55197","7219","57770","6285","-","**","38269","13149","-","**","14932","11043","1500000US240338035272","Block Group 2, Census Tract 8035.27, Prince George's County, Maryland"
"41768","7528","39519","13824","70464","15123","-","**","43333","10501","47188","12769","30217","7765","1500000US240338036011","Block Group 1, Census Tract 8036.01, Prince George's County, Maryland"
"37604","13440","29188","12327","36442","19782","25938","7622","49348","44582","-","**","-","**","1500000US240338036012","Block Group 2, Census Tract 8036.01, Prince George's County, Maryland"
"17500","8431","-","**","56587","9211","8811","1365","16765","3603","46771","17087","13646","2208","1500000US240338036021","Block Group 1, Census Tract 8036.02, Prince George's County, Maryland"
"37563","11274","-","**","48304","29749","17583","7801","37906","6270","38969","31507","14605","9576","1500000US240338036022","Block Group 2, Census Tract 8036.02, Prince George's County, Maryland"
"42609","19393","44141","15601","47344","13868","-","**","33897","19504","44104","9000","30313","14796","1500000US240338036051","Block Group 1, Census Tract 8036.05, Prince George's County, Maryland"
"32201","3408","41173","5028","47946","12105","16250","11690","24792","12504","33625","3372","7372","4342","1500000US240338036052","Block Group 2, Census Tract 8036.05, Prince George's County, Maryland"
"41471","14944","41346","20589","64398","30716","-","**","41548","25221","51667","20028","-","**","1500000US240338036053","Block Group 3, Census Tract 8036.05, Prince George's County, Maryland"
"44757","6998","46250","15465","50919","10438","16500","4454","44067","9646","52727","9698","16429","2491","1500000US240338036054","Block Group 4, Census Tract 8036.05, Prince George's County, Maryland"
"28365","8352","30192","15290","38547","14743","16128","5028","28173","7745","31705","6601","16481","4879","1500000US240338036061","Block Group 1, Census Tract 8036.06, Prince George's County, Maryland"
"37336","14430","52303","20511","64211","9852","-","**","20179","16825","37071","9501","9531","7839","1500000US240338036062","Block Group 2, Census Tract 8036.06, Prince George's County, Maryland"
"37773","5334","41130","12706","47759","23810","40601","26893","25787","15021","-","**","-","**","1500000US240338036063","Block Group 3, Census Tract 8036.06, Prince George's County, Maryland"
"31899","27651","50744","25809","55962","8525","-","**","-","**","58542","35273","9542","8161","1500000US240338036064","Block Group 4, Census Tract 8036.06, Prince George's County, Maryland"
"25964","4876","43702","19577","50434","13693","-","**","20313","3983","25833","16137","13500","7405","1500000US240338036071","Block Group 1, Census Tract 8036.07, Prince George's County, Maryland"
"31477","16416","37083","18502","45913","3651","16333","3414","22098","11174","54750","16972","11625","6887","1500000US240338036072","Block Group 2, Census Tract 8036.07, Prince George's County, Maryland"
"27697","10585","29408","14905","60660","8201","10083","2742","25179","18023","39306","12620","10052","7582","1500000US240338036073","Block Group 3, Census Tract 8036.07, Prince George's County, Maryland"
"38295","17294","39375","15688","51000","17578","11146","1133","32216","28465","78237","70570","-","**","1500000US240338036081","Block Group 1, Census Tract 8036.08, Prince George's County, Maryland"
"39886","10975","40539","8524","45435","8283","4868","3097","32202","17812","44345","12281","19375","14539","1500000US240338036082","Block Group 2, Census Tract 8036.08, Prince George's County, Maryland"
"42069","9401","46591","7883","51827","5998","-","**","24900","18022","45682","27111","11875","9908","1500000US240338036083","Block Group 3, Census Tract 8036.08, Prince George's County, Maryland"
"42778","16388","42273","19548","51806","24524","4361","2406","46389","15963","58547","5309","5962","1451","1500000US240338036084","Block Group 4, Census Tract 8036.08, Prince George's County, Maryland"
"42130","7574","42901","7244","45519","2670","9120","4140","36328","11775","50104","6960","13333","6357","1500000US240338036101","Block Group 1, Census Tract 8036.10, Prince George's County, Maryland"
"26346","9099","37375","16842","47422","10777","-","**","17734","3369","29063","10459","12850","10031","1500000US240338036102","Block Group 2, Census Tract 8036.10, Prince George's County, Maryland"
"45511","16640","36678","9565","45270","16593","21118","9295","63222","16202","64528","11429","22321","19514","1500000US240338036121","Block Group 1, Census Tract 8036.12, Prince George's County, Maryland"
"36659","4071","45330","13405","60139","31410","14139","12431","36126","1203","36595","4424","25703","9706","1500000US240338036122","Block Group 2, Census Tract 8036.12, Prince George's County, Maryland"
"30517","6986","28900","10297","33693","10896","11442","9111","33013","6164","40139","16165","11010","4100","1500000US240338036131","Block Group 1, Census Tract 8036.13, Prince George's County, Maryland"
"37833","9956","38333","9986","39500","9205","31771","30556","32373","23983","50417","9229","-","**","1500000US240338036132","Block Group 2, Census Tract 8036.13, Prince George's County, Maryland"
"38788","6045","41265","8621","47875","15078","-","**","32376","4774","40372","9162","16231","1760","1500000US240338036133","Block Group 3, Census Tract 8036.13, Prince George's County, Maryland"
"27339","11193","30000","16771","49107","15113","14421","2463","25278","11684","35774","9508","16932","9789","1500000US240338037001","Block Group 1, Census Tract 8037, Prince George's County, Maryland"
"35804","5143","40781","8617","50208","6592","17784","13505","31591","3222","38750","5158","14148","4713","1500000US240338037002","Block Group 2, Census Tract 8037, Prince George's County, Maryland"
"32685","2878","37832","4764","42946","3499","16750","9371","24792","6113","34900","4851","10321","1950","1500000US240338038011","Block Group 1, Census Tract 8038.01, Prince George's County, Maryland"
"37241","12073","36042","18153","62383","26594","16038","3649","45104","25221","63281","22078","17917","10009","1500000US240338038031","Block Group 1, Census Tract 8038.03, Prince George's County, Maryland"
"37669","8346","45031","9593","46074","2103","6182","915","31196","10924","39527","21969","9023","4926","1500000US240338038032","Block Group 2, Census Tract 8038.03, Prince George's County, Maryland"
"29213","2891","30386","6686","39401","7442","25577","10825","27878","3229","36250","11245","21004","5496","1500000US240338038033","Block Group 3, Census Tract 8038.03, Prince George's County, Maryland"
"33267","8514","36779","8166","40000","9629","22250","15233","23036","3054","25781","5215","-","**","1500000US240338039001","Block Group 1, Census Tract 8039, Prince George's County, Maryland"
"22981","9798","29565","4640","29293","4691","-","**","19714","5130","21250","6427","18281","4349","1500000US240338039002","Block Group 2, Census Tract 8039, Prince George's County, Maryland"
"30000","3173","32440","2290","32622","2225","-","**","25428","10487","36000","13840","11250","5819","1500000US240338039003","Block Group 3, Census Tract 8039, Prince George's County, Maryland"
"27036","9616","-","**","30373","6925","-","**","26929","10323","40481","16776","16458","12978","1500000US240338040011","Block Group 1, Census Tract 8040.01, Prince George's County, Maryland"
"30440","6079","27217","6457","30603","7505","-","**","32904","10660","38750","14084","21667","8747","1500000US240338040012","Block Group 2, Census Tract 8040.01, Prince George's County, Maryland"
"46033","9586","60327","8567","61063","10344","-","**","35568","11508","41855","11251","20613","10193","1500000US240338040013","Block Group 3, Census Tract 8040.01, Prince George's County, Maryland"
"30062","4028","29572","3169","30317","2802","8681","7603","35703","22515","45614","3267","13920","9926","1500000US240338040021","Block Group 1, Census Tract 8040.02, Prince George's County, Maryland"
"32479","8767","38850","10196","41042","3702","-","**","31183","8433","45000","10965","-","**","1500000US240338040022","Block Group 2, Census Tract 8040.02, Prince George's County, Maryland"
"49459","10226","52125","14261","59770","14632","-","**","46354","21169","51438","20534","-","**","1500000US240338041011","Block Group 1, Census Tract 8041.01, Prince George's County, Maryland"
"39063","14150","47218","16892","70734","29766","16429","13573","27832","9758","40671","15337","20164","17098","1500000US240338041012","Block Group 2, Census Tract 8041.01, Prince George's County, Maryland"
"39525","3350","39593","4123","42455","17644","-","**","39444","5536","43068","25335","-","**","1500000US240338041021","Block Group 1, Census Tract 8041.02, Prince George's County, Maryland"
"41004","11231","41429","9716","47222","8998","-","**","37463","22023","57292","38544","9852","6732","1500000US240338041022","Block Group 2, Census Tract 8041.02, Prince George's County, Maryland"
"41667","7401","46035","4665","45605","5770","51250","12514","32292","8228","40288","14915","-","**","1500000US240338041023","Block Group 3, Census Tract 8041.02, Prince George's County, Maryland"
"66250","18654","90278","50248","118558","43719","31296","19570","-","**","70278","30573","-","**","1500000US240338042001","Block Group 1, Census Tract 8042, Prince George's County, Maryland"
"67363","25429","82083","39655","106042","10135","25417","13596","66538","19546","81574","16448","-","**","1500000US240338042002","Block Group 2, Census Tract 8042, Prince George's County, Maryland"
"50278","5024","62500","23662","79091","25731","31694","4039","49118","5325","85811","45078","3065","2397","1500000US240338042003","Block Group 3, Census Tract 8042, Prince George's County, Maryland"
"25701","7025","26188","22708","52731","11150","6957","5936","24911","5891","38208","4897","13261","5772","1500000US240338043001","Block Group 1, Census Tract 8043, Prince George's County, Maryland"
"30552","4522","33523","8477","39881","26023","17702","15857","26908","5292","32469","8326","-","**","1500000US240338043002","Block Group 2, Census Tract 8043, Prince George's County, Maryland"
"39948","4341","41833","6263","48036","4632","11875","5599","37788","15863","60500","13007","13173","3585","1500000US240338044001","Block Group 1, Census Tract 8044, Prince George's County, Maryland"
"38438","3769","39826","4582","48359","7604","11806","2311","35489","11452","60347","12977","11458","1982","1500000US240338044002","Block Group 2, Census Tract 8044, Prince George's County, Maryland"
"43295","5699","43028","13302","53456","24480","18300","8589","44412","10433","54766","13965","8523","1201","1500000US240338046001","Block Group 1, Census Tract 8046, Prince George's County, Maryland"
"28535","4047","30205","2338","32111","8105","-","**","23977","8977","32250","6442","15625","3144","1500000US240338046002","Block Group 2, Census Tract 8046, Prince George's County, Maryland"
"48333","9076","48558","14302","48974","10318","-","**","47750","10701","53107","9327","21620","21577","1500000US240338047001","Block Group 1, Census Tract 8047, Prince George's County, Maryland"
"55758","8220","62885","46561","81588","22147","-","**","55606","7161","69408","22690","43047","31744","1500000US240338047002","Block Group 2, Census Tract 8047, Prince George's County, Maryland"
"22319","19684","23219","22428","-","**","8714","2248","-","**","48750","16500","-","**","1500000US240338047003","Block Group 3, Census Tract 8047, Prince George's County, Maryland"
"40639","9013","36639","15239","52188","25248","13036","12392","41318","9558","41892","12054","4100","1679","1500000US240338048011","Block Group 1, Census Tract 8048.01, Prince George's County, Maryland"
"30048","10428","26596","11326","34485","11483","13971","13884","-","**","53167","43444","-","**","1500000US240338048012","Block Group 2, Census Tract 8048.01, Prince George's County, Maryland"
"31568","4236","35111","7326","38634","4335","11815","9022","28125","4135","31607","6452","21333","20880","1500000US240338048021","Block Group 1, Census Tract 8048.02, Prince George's County, Maryland"
"29565","3626","39022","13902","44375","10789","20000","10297","26406","6965","28472","9823","19342","6158","1500000US240338048022","Block Group 2, Census Tract 8048.02, Prince George's County, Maryland"
"38060","6073","39677","7893","43814","2787","-","**","34583","10992","44076","19826","27647","23502","1500000US240338049001","Block Group 1, Census Tract 8049, Prince George's County, Maryland"
"31975","8740","35750","10270","41164","9356","12132","5225","31158","5890","41094","9048","-","**","1500000US240338049002","Block Group 2, Census Tract 8049, Prince George's County, Maryland"
"38423","15577","39700","37832","55417","35157","14153","13880","37022","19150","-","**","-","**","1500000US240338049003","Block Group 3, Census Tract 8049, Prince George's County, Maryland"
"33456","12519","24265","22342","-","**","5903","4620","34804","6810","34510","6314","37788","35578","1500000US240338050001","Block Group 1, Census Tract 8050, Prince George's County, Maryland"
"42338","8037","49931","19641","52969","26021","43523","3866","30000","25457","72422","10853","14207","2220","1500000US240338050002","Block Group 2, Census Tract 8050, Prince George's County, Maryland"
"31423","5780","30357","6963","32098","4684","-","**","36016","9981","37589","6801","19375","2500","1500000US240338050003","Block Group 3, Census Tract 8050, Prince George's County, Maryland"
"31499","1625","36995","5945","40990","4407","19792","6470","26725","2933","31343","4080","18750","6485","1500000US240338051011","Block Group 1, Census Tract 8051.01, Prince George's County, Maryland"
"31389","2004","32188","6086","37102","5788","-","**","30683","4626","31701","3047","13553","7408","1500000US240338051012","Block Group 2, Census Tract 8051.01, Prince George's County, Maryland"
"30733","27839","-","**","44327","27955","-","**","-","**","50227","27330","16136","9766","1500000US240338052011","Block Group 1, Census Tract 8052.01, Prince George's County, Maryland"
"24939","8633","32040","6975","39384","5470","8274","5840","21270","5903","30391","8202","13920","3304","1500000US240338052012","Block Group 2, Census Tract 8052.01, Prince George's County, Maryland"
"41383","13877","49071","4494","50984","2401","4115","2693","19306","12138","49509","49130","9722","5651","1500000US240338052021","Block Group 1, Census Tract 8052.02, Prince George's County, Maryland"
"31366","2574","32075","11392","42518","9389","13042","5661","22163","11595","34866","23521","9613","3669","1500000US240338052022","Block Group 2, Census Tract 8052.02, Prince George's County, Maryland"
"35136","7168","37393","13330","47868","14133","21250","2509","22208","8878","31159","14831","13618","1736","1500000US240338055001","Block Group 1, Census Tract 8055, Prince George's County, Maryland"
"22705","6381","31646","16336","38197","5563","15225","2459","18036","7536","24215","5142","11321","3188","1500000US240338055002","Block Group 2, Census Tract 8055, Prince George's County, Maryland"
"22297","9331","31849","8064","36660","4013","15708","9753","19375","8011","21541","3195","-","**","1500000US240338056011","Block Group 1, Census Tract 8056.01, Prince George's County, Maryland"
"32947","3344","34816","12182","34882","12501","-","**","18646","8862","26818","17857","15789","8645","1500000US240338056012","Block Group 2, Census Tract 8056.01, Prince George's County, Maryland"
"25558","3732","25579","7335","31493","5959","18111","1778","25541","2696","26381","1941","-","**","1500000US240338056013","Block Group 3, Census Tract 8056.01, Prince George's County, Maryland"
"30043","4122","30449","2151","31846","1140","17583","5512","19254","2949","-","**","14524","7583","1500000US240338056021","Block Group 1, Census Tract 8056.02, Prince George's County, Maryland"
"29505","6265","37384","8713","37583","9559","-","**","21994","4316","24330","7641","19875","2315","1500000US240338056022","Block Group 2, Census Tract 8056.02, Prince George's County, Maryland"
"25347","5774","25967","5973","40365","20250","15096","10909","22482","8656","35781","28777","17214","8189","1500000US240338057001","Block Group 1, Census Tract 8057, Prince George's County, Maryland"
"28900","7139","29700","18530","38776","2420","-","**","27172","7757","31412","5022","23882","16248","1500000US240338057002","Block Group 2, Census Tract 8057, Prince George's County, Maryland"
"22835","3655","24401","5299","30969","5639","19483","4111","19456","3726","28646","4045","15110","7444","1500000US240338057003","Block Group 3, Census Tract 8057, Prince George's County, Maryland"
"30547","1221","31126","1179","32434","2459","22250","19150","26802","4174","35357","11101","13828","5097","1500000US240338058011","Block Group 1, Census Tract 8058.01, Prince George's County, Maryland"
"25806","3104","28323","6118","29177","5457","-","**","24241","4443","26875","7955","-","**","1500000US240338058012","Block Group 2, Census Tract 8058.01, Prince George's County, Maryland"
"31952","4075","38036","9495","43995","10271","10000","6745","27371","6144","35950","8763","12308","10232","1500000US240338058021","Block Group 1, Census Tract 8058.02, Prince George's County, Maryland"
"31040","3699","33030","3572","35616","3798","31090","5711","21951","2807","24470","6229","9783","6356","1500000US240338058022","Block Group 2, Census Tract 8058.02, Prince George's County, Maryland"
"30962","5967","36054","10116","41972","3644","11642","2877","26577","5654","47917","18450","12133","3489","1500000US240338059041","Block Group 1, Census Tract 8059.04, Prince George's County, Maryland"
"43000","12511","52955","10257","53705","4218","-","**","35000","13822","49539","11945","-","**","1500000US240338059042","Block Group 2, Census Tract 8059.04, Prince George's County, Maryland"
"31454","3821","34138","12019","36940","15488","26042","16505","28194","5660","36563","27068","16328","10796","1500000US240338059061","Block Group 1, Census Tract 8059.06, Prince George's County, Maryland"
"25839","3727","27883","6351","33942","14737","18148","4751","23317","13668","28581","11135","8176","2700","1500000US240338059062","Block Group 2, Census Tract 8059.06, Prince George's County, Maryland"
"26143","4310","27315","4236","35774","5536","17878","13767","19865","10591","30000","8477","12083","6265","1500000US240338059071","Block Group 1, Census Tract 8059.07, Prince George's County, Maryland"
"27077","7559","26619","8619","32639","23190","16250","8505","30450","10726","36625","10567","11250","9525","1500000US240338059072","Block Group 2, Census Tract 8059.07, Prince George's County, Maryland"
"37563","14362","32011","15198","39250","13162","-","**","38417","36690","86563","25099","-","**","1500000US240338059073","Block Group 3, Census Tract 8059.07, Prince George's County, Maryland"
"30146","7671","37525","10438","43222","7285","16518","7723","22788","5855","31964","5340","11603","4777","1500000US240338059081","Block Group 1, Census Tract 8059.08, Prince George's County, Maryland"
"61389","21004","65568","41682","72000","24810","-","**","56042","19590","61111","20647","-","**","1500000US240338059082","Block Group 2, Census Tract 8059.08, Prince George's County, Maryland"
"30237","9652","30457","7617","37009","25637","18969","2972","-","**","69329","18605","9342","5746","1500000US240338059091","Block Group 1, Census Tract 8059.09, Prince George's County, Maryland"
"37275","4896","38953","6824","41313","7957","12339","11271","36523","6750","42866","10762","11051","6946","1500000US240338059092","Block Group 2, Census Tract 8059.09, Prince George's County, Maryland"
"40938","11975","50663","6314","55407","7844","21071","16279","29630","15746","53750","23206","11563","1729","1500000US240338060001","Block Group 1, Census Tract 8060, Prince George's County, Maryland"
"31875","5975","35882","12092","41310","11948","21630","15365","24157","6530","31375","12165","12064","10113","1500000US240338060002","Block Group 2, Census Tract 8060, Prince George's County, Maryland"
"46354","5145","46635","5601","59643","33952","-","**","45139","21524","69643","25426","18911","11232","1500000US240338061001","Block Group 1, Census Tract 8061, Prince George's County, Maryland"
"45385","9572","43700","7648","48958","22394","-","**","52885","22250","71976","12025","-","**","1500000US240338061002","Block Group 2, Census Tract 8061, Prince George's County, Maryland"
"35550","12484","43000","3421","44879","13824","-","**","29583","8433","36250","7872","18125","9072","1500000US240338061003","Block Group 3, Census Tract 8061, Prince George's County, Maryland"
"52212","10370","52169","9277","58708","5614","13526","6959","52292","21219","64344","10031","-","**","1500000US240338062001","Block Group 1, Census Tract 8062, Prince George's County, Maryland"
"39695","9955","37061","6858","39848","11847","-","**","49917","15551","52321","18266","13826","3428","1500000US240338062002","Block Group 2, Census Tract 8062, Prince George's County, Maryland"
"53136","5553","50898","7422","54962","18952","25625","11690","55990","11564","78500","19557","9625","8598","1500000US240338063001","Block Group 1, Census Tract 8063, Prince George's County, Maryland"
"31186","1762","40200","12312","42065","12288","-","**","27045","9922","30000","2674","8269","5385","1500000US240338063002","Block Group 2, Census Tract 8063, Prince George's County, Maryland"
"51250","11286","51250","16840","72308","28907","11371","5449","51250","18238","84875","13358","15577","9744","1500000US240338064001","Block Group 1, Census Tract 8064, Prince George's County, Maryland"
"70188","14554","62772","35815","70188","50860","15250","14041","79500","14680","92250","22118","26806","8162","1500000US240338064002","Block Group 2, Census Tract 8064, Prince George's County, Maryland"
"93365","39233","96458","53277","119792","32632","11250","11225","92692","52275","108214","29943","11667","5019","1500000US240338064003","Block Group 3, Census Tract 8064, Prince George's County, Maryland"
"41000","34056","65865","43771","77604","26828","24602","12542","-","**","112917","28617","15594","5859","1500000US240338065011","Block Group 1, Census Tract 8065.01, Prince George's County, Maryland"
