"GEO_ID","NAME","B25004_001E","B25004_001M","B25004_001MA","B25004_001EA","B25004_002E","B25004_002EA","B25004_002M","B25004_002MA","B25004_003E","B25004_003EA","B25004_003M","B25004_003MA","B25004_004E","B25004_004M","B25004_004MA","B25004_004EA","B25004_005E","B25004_005M","B25004_005MA","B25004_005EA","B25004_006E","B25004_006EA","B25004_006M","B25004_006MA","B25004_007E","B25004_007M","B25004_007MA","B25004_007EA","B25004_008E","B25004_008M","B25004_008MA","B25004_008EA",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Annotation of Margin of Error!!Total","Annotation of Estimate!!Total","Estimate!!Total!!For rent","Annotation of Estimate!!Total!!For rent","Margin of Error!!Total!!For rent","Annotation of Margin of Error!!Total!!For rent","Estimate!!Total!!Rented, not occupied","Annotation of Estimate!!Total!!Rented, not occupied","Margin of Error!!Total!!Rented, not occupied","Annotation of Margin of Error!!Total!!Rented, not occupied","Estimate!!Total!!For sale only","Margin of Error!!Total!!For sale only","Annotation of Margin of Error!!Total!!For sale only","Annotation of Estimate!!Total!!For sale only","Estimate!!Total!!Sold, not occupied","Margin of Error!!Total!!Sold, not occupied","Annotation of Margin of Error!!Total!!Sold, not occupied","Annotation of Estimate!!Total!!Sold, not occupied","Estimate!!Total!!For seasonal, recreational, or occasional use","Annotation of Estimate!!Total!!For seasonal, recreational, or occasional use","Margin of Error!!Total!!For seasonal, recreational, or occasional use","Annotation of Margin of Error!!Total!!For seasonal, recreational, or occasional use","Estimate!!Total!!For migrant workers","Margin of Error!!Total!!For migrant workers","Annotation of Margin of Error!!Total!!For migrant workers","Annotation of Estimate!!Total!!For migrant workers","Estimate!!Total!!Other vacant","Margin of Error!!Total!!Other vacant","Annotation of Margin of Error!!Total!!Other vacant","Annotation of Estimate!!Total!!Other vacant",
"1500000US240317013173","Block Group 3, Census Tract 7013.17, Montgomery County, Maryland","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240317014071","Block Group 1, Census Tract 7014.07, Montgomery County, Maryland","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240317014072","Block Group 2, Census Tract 7014.07, Montgomery County, Maryland","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240317014073","Block Group 3, Census Tract 7014.07, Montgomery County, Maryland","22","26","null","null","0","null","12","null","0","null","12","null","14","22","null","null","8","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240317014081","Block Group 1, Census Tract 7014.08, Montgomery County, Maryland","20","32","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","20","32","null","null",
"1500000US240317014082","Block Group 2, Census Tract 7014.08, Montgomery County, Maryland","12","20","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","12","null","20","null","0","12","null","null","0","12","null","null",
"1500000US240317014083","Block Group 3, Census Tract 7014.08, Montgomery County, Maryland","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240317014084","Block Group 4, Census Tract 7014.08, Montgomery County, Maryland","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240317014091","Block Group 1, Census Tract 7014.09, Montgomery County, Maryland","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240317014092","Block Group 2, Census Tract 7014.09, Montgomery County, Maryland","10","15","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","10","null","15","null","0","12","null","null","0","12","null","null",
"1500000US240317014093","Block Group 3, Census Tract 7014.09, Montgomery County, Maryland","20","21","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","11","null","15","null","0","12","null","null","9","14","null","null",
"1500000US240317014101","Block Group 1, Census Tract 7014.10, Montgomery County, Maryland","11","20","null","null","0","null","12","null","0","null","12","null","11","20","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240317014102","Block Group 2, Census Tract 7014.10, Montgomery County, Maryland","39","44","null","null","0","null","12","null","0","null","12","null","22","33","null","null","0","12","null","null","0","null","12","null","0","12","null","null","17","28","null","null",
"1500000US240317014103","Block Group 3, Census Tract 7014.10, Montgomery County, Maryland","32","50","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","32","50","null","null",
"1500000US240317014141","Block Group 1, Census Tract 7014.14, Montgomery County, Maryland","93","100","null","null","0","null","12","null","0","null","12","null","45","68","null","null","0","12","null","null","0","null","12","null","0","12","null","null","48","76","null","null",
"1500000US240317014142","Block Group 2, Census Tract 7014.14, Montgomery County, Maryland","47","73","null","null","0","null","12","null","0","null","12","null","47","73","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240317014143","Block Group 3, Census Tract 7014.14, Montgomery County, Maryland","13","22","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","13","null","22","null","0","12","null","null","0","12","null","null",
"1500000US240317014144","Block Group 4, Census Tract 7014.14, Montgomery County, Maryland","41","66","null","null","41","null","66","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240317014151","Block Group 1, Census Tract 7014.15, Montgomery County, Maryland","107","119","null","null","0","null","12","null","42","null","64","null","65","95","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240317014152","Block Group 2, Census Tract 7014.15, Montgomery County, Maryland","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240317014153","Block Group 3, Census Tract 7014.15, Montgomery County, Maryland","18","30","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","18","30","null","null",
"1500000US240317014154","Block Group 4, Census Tract 7014.15, Montgomery County, Maryland","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240317014155","Block Group 5, Census Tract 7014.15, Montgomery County, Maryland","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240317014171","Block Group 1, Census Tract 7014.17, Montgomery County, Maryland","16","25","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","16","null","25","null","0","12","null","null","0","12","null","null",
"1500000US240317014172","Block Group 2, Census Tract 7014.17, Montgomery County, Maryland","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240317014173","Block Group 3, Census Tract 7014.17, Montgomery County, Maryland","77","88","null","null","77","null","88","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240317014174","Block Group 4, Census Tract 7014.17, Montgomery County, Maryland","44","69","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","44","69","null","null",
"1500000US240317014181","Block Group 1, Census Tract 7014.18, Montgomery County, Maryland","44","49","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","44","49","null","null",
"1500000US240317014201","Block Group 1, Census Tract 7014.20, Montgomery County, Maryland","193","128","null","null","89","null","100","null","35","null","56","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","69","76","null","null",
"1500000US240317014202","Block Group 2, Census Tract 7014.20, Montgomery County, Maryland","89","85","null","null","0","null","12","null","0","null","12","null","38","61","null","null","0","12","null","null","13","null","20","null","0","12","null","null","38","59","null","null",
"1500000US240317014203","Block Group 3, Census Tract 7014.20, Montgomery County, Maryland","12","20","null","null","0","null","12","null","0","null","12","null","12","20","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240317014204","Block Group 4, Census Tract 7014.20, Montgomery County, Maryland","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240317014211","Block Group 1, Census Tract 7014.21, Montgomery County, Maryland","13","21","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","13","21","null","null",
"1500000US240317014221","Block Group 1, Census Tract 7014.22, Montgomery County, Maryland","47","51","null","null","23","null","36","null","0","null","12","null","0","12","null","null","0","12","null","null","24","null","40","null","0","12","null","null","0","12","null","null",
"1500000US240317014222","Block Group 2, Census Tract 7014.22, Montgomery County, Maryland","79","64","null","null","79","null","64","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240317014231","Block Group 1, Census Tract 7014.23, Montgomery County, Maryland","52","61","null","null","28","null","45","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","24","40","null","null",
"1500000US240317014232","Block Group 2, Census Tract 7014.23, Montgomery County, Maryland","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240317014233","Block Group 3, Census Tract 7014.23, Montgomery County, Maryland","69","67","null","null","55","null","63","null","0","null","12","null","14","21","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240317015031","Block Group 1, Census Tract 7015.03, Montgomery County, Maryland","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240317015032","Block Group 2, Census Tract 7015.03, Montgomery County, Maryland","49","78","null","null","49","null","78","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240317015033","Block Group 3, Census Tract 7015.03, Montgomery County, Maryland","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240317015034","Block Group 4, Census Tract 7015.03, Montgomery County, Maryland","21","33","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","21","33","null","null",
"1500000US240317015051","Block Group 1, Census Tract 7015.05, Montgomery County, Maryland","54","66","null","null","14","null","27","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","40","64","null","null","0","12","null","null",
"1500000US240317015052","Block Group 2, Census Tract 7015.05, Montgomery County, Maryland","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240317015053","Block Group 3, Census Tract 7015.05, Montgomery County, Maryland","108","98","null","null","0","null","12","null","33","null","53","null","64","76","null","null","0","12","null","null","0","null","12","null","0","12","null","null","11","18","null","null",
"1500000US240317015061","Block Group 1, Census Tract 7015.06, Montgomery County, Maryland","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240317015062","Block Group 2, Census Tract 7015.06, Montgomery County, Maryland","19","20","null","null","0","null","12","null","0","null","12","null","10","15","null","null","0","12","null","null","9","null","13","null","0","12","null","null","0","12","null","null",
"1500000US240317015063","Block Group 3, Census Tract 7015.06, Montgomery County, Maryland","4","7","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","4","7","null","null",
"1500000US240317015071","Block Group 1, Census Tract 7015.07, Montgomery County, Maryland","34","42","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","34","42","null","null",
"1500000US240317015072","Block Group 2, Census Tract 7015.07, Montgomery County, Maryland","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240317015073","Block Group 3, Census Tract 7015.07, Montgomery County, Maryland","24","38","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","24","38","null","null",
"1500000US240317015081","Block Group 1, Census Tract 7015.08, Montgomery County, Maryland","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240317015082","Block Group 2, Census Tract 7015.08, Montgomery County, Maryland","18","28","null","null","18","null","28","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240317015083","Block Group 3, Census Tract 7015.08, Montgomery County, Maryland","134","82","null","null","64","null","57","null","0","null","12","null","22","32","null","null","0","12","null","null","0","null","12","null","0","12","null","null","48","64","null","null",
"1500000US240317015091","Block Group 1, Census Tract 7015.09, Montgomery County, Maryland","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240317015092","Block Group 2, Census Tract 7015.09, Montgomery County, Maryland","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240317015093","Block Group 3, Census Tract 7015.09, Montgomery County, Maryland","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240317015094","Block Group 4, Census Tract 7015.09, Montgomery County, Maryland","96","81","null","null","96","null","81","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240317016011","Block Group 1, Census Tract 7016.01, Montgomery County, Maryland","7","9","null","null","7","null","9","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240317016021","Block Group 1, Census Tract 7016.02, Montgomery County, Maryland","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240317016022","Block Group 2, Census Tract 7016.02, Montgomery County, Maryland","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240317016023","Block Group 3, Census Tract 7016.02, Montgomery County, Maryland","18","28","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","18","28","null","null",
"1500000US240317016024","Block Group 4, Census Tract 7016.02, Montgomery County, Maryland","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240317017011","Block Group 1, Census Tract 7017.01, Montgomery County, Maryland","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240317017012","Block Group 2, Census Tract 7017.01, Montgomery County, Maryland","55","49","null","null","24","null","37","null","0","null","12","null","0","12","null","null","0","12","null","null","8","null","13","null","0","12","null","null","23","37","null","null",
"1500000US240317017013","Block Group 3, Census Tract 7017.01, Montgomery County, Maryland","8","13","null","null","8","null","13","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240317017021","Block Group 1, Census Tract 7017.02, Montgomery County, Maryland","76","49","null","null","35","null","39","null","25","null","39","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","16","22","null","null",
"1500000US240317017031","Block Group 1, Census Tract 7017.03, Montgomery County, Maryland","20","25","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","20","25","null","null",
"1500000US240317017032","Block Group 2, Census Tract 7017.03, Montgomery County, Maryland","23","36","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","23","36","null","null",
"1500000US240317017033","Block Group 3, Census Tract 7017.03, Montgomery County, Maryland","77","57","null","null","0","null","12","null","0","null","12","null","77","57","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240317017041","Block Group 1, Census Tract 7017.04, Montgomery County, Maryland","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240317017042","Block Group 2, Census Tract 7017.04, Montgomery County, Maryland","29","46","null","null","0","null","12","null","29","null","46","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240317018001","Block Group 1, Census Tract 7018, Montgomery County, Maryland","85","78","null","null","21","null","33","null","0","null","12","null","0","12","null","null","0","12","null","null","27","null","42","null","0","12","null","null","37","54","null","null",
"1500000US240317018002","Block Group 2, Census Tract 7018, Montgomery County, Maryland","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240317018003","Block Group 3, Census Tract 7018, Montgomery County, Maryland","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240317018004","Block Group 4, Census Tract 7018, Montgomery County, Maryland","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240317019001","Block Group 1, Census Tract 7019, Montgomery County, Maryland","24","38","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","24","38","null","null",
"1500000US240317019002","Block Group 2, Census Tract 7019, Montgomery County, Maryland","25","39","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","25","39","null","null",
"1500000US240317019003","Block Group 3, Census Tract 7019, Montgomery County, Maryland","24","39","null","null","24","null","39","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240317020001","Block Group 1, Census Tract 7020, Montgomery County, Maryland","8","13","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","8","13","null","null",
"1500000US240317020002","Block Group 2, Census Tract 7020, Montgomery County, Maryland","40","51","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","8","null","13","null","0","12","null","null","32","49","null","null",
"1500000US240317020003","Block Group 3, Census Tract 7020, Montgomery County, Maryland","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240317021011","Block Group 1, Census Tract 7021.01, Montgomery County, Maryland","48","46","null","null","39","null","43","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","9","15","null","null",
"1500000US240317021012","Block Group 2, Census Tract 7021.01, Montgomery County, Maryland","30","37","null","null","7","null","11","null","0","null","12","null","23","36","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240317021013","Block Group 3, Census Tract 7021.01, Montgomery County, Maryland","16","25","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","16","25","null","null",
"1500000US240317021014","Block Group 4, Census Tract 7021.01, Montgomery County, Maryland","19","31","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","19","31","null","null",
"1500000US240317021021","Block Group 1, Census Tract 7021.02, Montgomery County, Maryland","6","10","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","6","null","10","null","0","12","null","null","0","12","null","null",
"1500000US240317021022","Block Group 2, Census Tract 7021.02, Montgomery County, Maryland","24","36","null","null","0","null","12","null","0","null","12","null","24","36","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240317021023","Block Group 3, Census Tract 7021.02, Montgomery County, Maryland","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240317022001","Block Group 1, Census Tract 7022, Montgomery County, Maryland","10","15","null","null","0","null","12","null","10","null","15","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240317022002","Block Group 2, Census Tract 7022, Montgomery County, Maryland","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240317022003","Block Group 3, Census Tract 7022, Montgomery County, Maryland","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240317022004","Block Group 4, Census Tract 7022, Montgomery County, Maryland","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240317023011","Block Group 1, Census Tract 7023.01, Montgomery County, Maryland","40","45","null","null","17","null","26","null","0","null","12","null","0","12","null","null","0","12","null","null","23","null","38","null","0","12","null","null","0","12","null","null",
"1500000US240317023012","Block Group 2, Census Tract 7023.01, Montgomery County, Maryland","70","59","null","null","12","null","20","null","0","null","12","null","27","43","null","null","0","12","null","null","8","null","14","null","0","12","null","null","23","36","null","null",
"1500000US240317023021","Block Group 1, Census Tract 7023.02, Montgomery County, Maryland","7","12","null","null","7","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240317023022","Block Group 2, Census Tract 7023.02, Montgomery County, Maryland","10","16","null","null","10","null","16","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240317023023","Block Group 3, Census Tract 7023.02, Montgomery County, Maryland","47","54","null","null","47","null","54","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240317024011","Block Group 1, Census Tract 7024.01, Montgomery County, Maryland","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240317024012","Block Group 2, Census Tract 7024.01, Montgomery County, Maryland","49","41","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","49","41","null","null",
"1500000US240317024021","Block Group 1, Census Tract 7024.02, Montgomery County, Maryland","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240317024022","Block Group 2, Census Tract 7024.02, Montgomery County, Maryland","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240317024023","Block Group 3, Census Tract 7024.02, Montgomery County, Maryland","101","91","null","null","25","null","38","null","0","null","12","null","0","12","null","null","28","44","null","null","0","null","12","null","0","12","null","null","48","53","null","null",
"1500000US240317025001","Block Group 1, Census Tract 7025, Montgomery County, Maryland","144","117","null","null","144","null","117","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240317025002","Block Group 2, Census Tract 7025, Montgomery County, Maryland","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240317025003","Block Group 3, Census Tract 7025, Montgomery County, Maryland","45","72","null","null","45","null","72","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240317025004","Block Group 4, Census Tract 7025, Montgomery County, Maryland","145","115","null","null","96","null","96","null","0","null","12","null","10","17","null","null","0","12","null","null","39","null","63","null","0","12","null","null","0","12","null","null",
"1500000US240317026011","Block Group 1, Census Tract 7026.01, Montgomery County, Maryland","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240317026012","Block Group 2, Census Tract 7026.01, Montgomery County, Maryland","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240317026013","Block Group 3, Census Tract 7026.01, Montgomery County, Maryland","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240317026014","Block Group 4, Census Tract 7026.01, Montgomery County, Maryland","322","160","null","null","235","null","141","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","87","96","null","null",
"1500000US240317026021","Block Group 1, Census Tract 7026.02, Montgomery County, Maryland","78","85","null","null","40","null","64","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","38","61","null","null",
"1500000US240317026022","Block Group 2, Census Tract 7026.02, Montgomery County, Maryland","15","25","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","15","null","25","null","0","12","null","null","0","12","null","null",
"1500000US240317027001","Block Group 1, Census Tract 7027, Montgomery County, Maryland","65","95","null","null","65","null","95","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240317027002","Block Group 2, Census Tract 7027, Montgomery County, Maryland","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240317027003","Block Group 3, Census Tract 7027, Montgomery County, Maryland","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240317027004","Block Group 4, Census Tract 7027, Montgomery County, Maryland","29","48","null","null","29","null","48","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240317028001","Block Group 1, Census Tract 7028, Montgomery County, Maryland","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240317028002","Block Group 2, Census Tract 7028, Montgomery County, Maryland","94","99","null","null","41","null","66","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","53","79","null","null",
"1500000US240317028003","Block Group 3, Census Tract 7028, Montgomery County, Maryland","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240317028004","Block Group 4, Census Tract 7028, Montgomery County, Maryland","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240317029001","Block Group 1, Census Tract 7029, Montgomery County, Maryland","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240317029002","Block Group 2, Census Tract 7029, Montgomery County, Maryland","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240317029003","Block Group 3, Census Tract 7029, Montgomery County, Maryland","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US240317029004","Block Group 4, Census Tract 7029, Montgomery County, Maryland","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
