"B14007_001E","B14007_001M","B14007_002E","B14007_002M","B14007_003E","B14007_003M","B14007_004E","B14007_004M","B14007_005E","B14007_005M","B14007_006E","B14007_006M","B14007_007E","B14007_007M","B14007_008E","B14007_008M","B14007_009E","B14007_009M","B14007_010E","B14007_010M","B14007_011E","B14007_011M","B14007_012E","B14007_012M","B14007_013E","B14007_013M","B14007_014E","B14007_014M","B14007_015E","B14007_015M","B14007_016E","B14007_016M","B14007_017E","B14007_017M","B14007_018E","B14007_018M","B14007_019E","B14007_019M","GEO_ID","NAME"
"583","147","96","58","23","23","0","12","8","13","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","16","21","11","18","38","35","0","12","487","117","1500000US240317017011","Block Group 1, Census Tract 7017.01, Montgomery County, Maryland"
"1789","287","612","128","49","42","64","54","33","27","5","9","25","32","14","16","14","15","21","27","70","36","0","12","28","26","7","10","19","21","37","46","195","86","31","30","1177","225","1500000US240317017012","Block Group 2, Census Tract 7017.01, Montgomery County, Maryland"
"961","206","312","113","17","22","0","12","30","27","33","43","18","20","6","11","24","28","13","15","0","12","14","14","32","26","6","11","16","18","9","15","56","50","38","31","649","117","1500000US240317017013","Block Group 3, Census Tract 7017.01, Montgomery County, Maryland"
"2485","219","856","155","46","38","17","19","80","46","9","11","12","13","4","7","25","22","55","37","8","12","46","32","15","17","24","20","24","22","40","33","358","131","93","36","1629","179","1500000US240317017021","Block Group 1, Census Tract 7017.02, Montgomery County, Maryland"
"1137","299","237","89","0","12","25","21","6","10","9","14","2","5","28","24","10","18","7","12","0","12","9","14","20","22","0","12","0","12","17","24","53","50","51","32","900","273","1500000US240317017031","Block Group 1, Census Tract 7017.03, Montgomery County, Maryland"
"1036","213","361","115","31","24","27","26","17","17","27","25","9","13","53","53","18","20","23","22","34","28","36","54","8","13","4","7","0","12","0","12","65","75","9","15","675","175","1500000US240317017032","Block Group 2, Census Tract 7017.03, Montgomery County, Maryland"
"1330","333","439","179","9","14","0","12","0","12","0","12","6","11","7","12","33","51","32","50","5","8","0","12","24","25","0","12","34","32","108","83","103","84","78","71","891","193","1500000US240317017033","Block Group 3, Census Tract 7017.03, Montgomery County, Maryland"
"1357","254","310","98","26","24","16","25","25","25","0","12","9","16","56","51","0","12","43","37","0","12","19","19","13","15","0","12","7","13","0","12","70","46","26","25","1047","260","1500000US240317017041","Block Group 1, Census Tract 7017.04, Montgomery County, Maryland"
"1480","256","421","134","46","24","14","15","56","40","12","16","20","18","24","26","17","21","14","15","13","18","17","18","44","51","31","42","0","12","8","14","77","67","28","28","1059","177","1500000US240317017042","Block Group 2, Census Tract 7017.04, Montgomery County, Maryland"
"1741","260","505","182","28","32","0","12","9","15","35","41","0","12","34","38","0","12","9","14","18","22","19","21","32","49","8","12","27","24","16","20","201","137","69","69","1236","188","1500000US240317018001","Block Group 1, Census Tract 7018, Montgomery County, Maryland"
"1283","282","453","150","11","19","59","37","58","46","0","12","19","24","0","12","0","12","9","14","0","12","0","12","0","12","9","15","0","12","42","34","214","95","32","31","830","244","1500000US240317018002","Block Group 2, Census Tract 7018, Montgomery County, Maryland"
"888","157","189","75","0","12","7","11","18","20","20","22","0","12","0","12","17","21","0","12","19","21","0","12","24","22","18","20","7","11","0","12","36","31","23","33","699","122","1500000US240317018003","Block Group 3, Census Tract 7018, Montgomery County, Maryland"
"904","158","221","105","8","13","20","22","9","14","6","10","10","17","13","20","7","12","15","19","6","9","0","12","21","22","23","21","8","12","17","21","45","54","13","20","683","112","1500000US240317018004","Block Group 4, Census Tract 7018, Montgomery County, Maryland"
"1619","486","607","246","75","71","20","38","0","12","0","12","94","108","8","13","0","12","51","49","13","23","15","28","8","15","48","53","0","12","98","95","177","121","0","12","1012","342","1500000US240317019001","Block Group 1, Census Tract 7019, Montgomery County, Maryland"
"854","411","267","154","0","12","0","12","0","12","0","12","45","63","0","12","46","64","0","12","0","12","7","17","0","12","0","12","0","12","0","12","137","138","32","33","587","316","1500000US240317019002","Block Group 2, Census Tract 7019, Montgomery County, Maryland"
"823","251","239","138","26","34","0","12","83","121","13","20","9","14","0","12","7","15","24","24","0","12","0","12","7","15","5","10","6","10","0","12","14","19","45","29","584","149","1500000US240317019003","Block Group 3, Census Tract 7019, Montgomery County, Maryland"
"1940","547","657","231","24","39","99","59","21","34","44","45","54","46","34","39","61","71","0","12","71","64","39","41","12","19","25","36","37","59","20","31","81","69","35","43","1283","381","1500000US240317020001","Block Group 1, Census Tract 7020, Montgomery County, Maryland"
"1184","291","318","126","43","47","64","62","0","12","11","21","0","12","0","12","0","12","0","12","20","31","0","12","0","12","38","50","0","12","0","12","125","101","17","27","866","247","1500000US240317020002","Block Group 2, Census Tract 7020, Montgomery County, Maryland"
"2196","534","621","233","0","12","6","12","32","34","83","64","0","12","40","44","27","31","60","51","17","19","14","22","41","43","59","51","35","37","0","12","166","125","41","41","1575","378","1500000US240317020003","Block Group 3, Census Tract 7020, Montgomery County, Maryland"
"1995","451","741","268","0","12","99","80","0","12","74","68","17","19","41","48","110","91","42","53","49","54","32","36","42","48","67","53","14","24","30","32","124","119","0","12","1254","244","1500000US240317021011","Block Group 1, Census Tract 7021.01, Montgomery County, Maryland"
"774","235","124","75","0","12","25","26","3","7","0","12","0","12","11","16","0","12","0","12","0","12","11","17","8","12","8","13","17","21","10","15","20","23","11","18","650","193","1500000US240317021012","Block Group 2, Census Tract 7021.01, Montgomery County, Maryland"
"1528","375","322","128","6","10","10","19","11","17","11","19","11","17","16","21","18","22","47","45","15","21","25","39","1","6","15","16","4","14","0","12","120","62","12","16","1206","304","1500000US240317021013","Block Group 3, Census Tract 7021.01, Montgomery County, Maryland"
"1290","320","493","177","16","27","14","21","45","43","24","28","24","27","10","16","0","12","0","12","35","33","0","12","42","47","23","26","31","27","19","21","193","70","17","19","797","207","1500000US240317021014","Block Group 4, Census Tract 7021.01, Montgomery County, Maryland"
"1105","205","272","126","32","32","17","25","16","25","11","18","5","9","0","12","5","8","41","35","0","12","73","51","15","22","0","12","7","10","0","12","50","36","0","12","833","128","1500000US240317021021","Block Group 1, Census Tract 7021.02, Montgomery County, Maryland"
"979","165","372","109","25","27","14","22","20","22","31","30","20","28","28","25","12","19","20","28","44","35","12","18","39","36","11","18","13","20","14","23","33","38","36","33","607","89","1500000US240317021022","Block Group 2, Census Tract 7021.02, Montgomery County, Maryland"
"971","190","350","108","16","24","48","41","38","43","0","12","28","30","24","29","22","24","15","25","40","29","22","24","12","18","14","22","14","21","11","16","35","31","11","17","621","109","1500000US240317021023","Block Group 3, Census Tract 7021.02, Montgomery County, Maryland"
"2143","339","703","203","98","63","62","38","64","81","19","27","41","26","41","27","36","35","46","43","22","34","41","26","15","20","35","34","32","37","34","28","98","82","19","22","1440","203","1500000US240317022001","Block Group 1, Census Tract 7022, Montgomery County, Maryland"
"758","149","215","84","21","20","8","8","6","11","6","10","9","8","12","18","27","23","30","30","29","33","0","12","18","29","0","12","11","10","0","12","26","29","12","19","543","94","1500000US240317022002","Block Group 2, Census Tract 7022, Montgomery County, Maryland"
"1122","170","250","97","16","27","0","12","1","4","2","5","7","12","37","36","1","5","36","37","2","8","16","22","31","29","8","13","19","22","45","41","11","18","18","19","872","133","1500000US240317022003","Block Group 3, Census Tract 7022, Montgomery County, Maryland"
"602","136","92","47","15","21","8","13","13","16","0","12","0","12","9","10","0","12","11","18","3","6","3","6","0","12","3","6","0","12","0","12","15","24","12","21","510","129","1500000US240317022004","Block Group 4, Census Tract 7022, Montgomery County, Maryland"
"1700","276","388","129","18","20","47","53","28","26","17","25","18","21","24","35","10","16","8","14","23","25","14","16","9","14","18","19","14","15","16","21","77","53","47","37","1312","200","1500000US240317023011","Block Group 1, Census Tract 7023.01, Montgomery County, Maryland"
"1609","358","411","161","7","13","78","75","24","25","28","42","26","36","29","33","36","35","19","28","19","28","16","20","8","15","0","12","0","12","42","40","54","41","25","23","1198","289","1500000US240317023012","Block Group 2, Census Tract 7023.01, Montgomery County, Maryland"
"1004","212","266","101","2","6","31","40","0","12","10","15","33","40","12","20","17","19","17","19","15","18","4","9","6","9","39","38","5","9","0","12","69","45","6","10","738","161","1500000US240317023021","Block Group 1, Census Tract 7023.02, Montgomery County, Maryland"
"792","175","237","96","29","28","9","15","1","5","3","6","7","11","0","12","9","14","13","16","1","5","25","22","10","16","18","19","28","23","36","36","36","34","12","13","555","106","1500000US240317023022","Block Group 2, Census Tract 7023.02, Montgomery County, Maryland"
"2006","276","579","171","23","25","62","53","53","37","14","17","46","49","73","49","8","14","31","37","11","17","52","45","34","24","4","7","12","15","22","25","104","86","30","24","1427","219","1500000US240317023023","Block Group 3, Census Tract 7023.02, Montgomery County, Maryland"
"796","117","139","46","16","15","4","6","0","12","23","24","5","7","11","11","8","10","5","7","10","11","7","12","9","9","8","10","0","12","10","11","13","13","10","10","657","99","1500000US240317024011","Block Group 1, Census Tract 7024.01, Montgomery County, Maryland"
"1797","180","511","100","44","26","27","23","39","24","20","20","40","24","25","34","26","21","12","11","38","27","4","6","20","15","10","11","46","43","29","25","102","47","29","24","1286","124","1500000US240317024012","Block Group 2, Census Tract 7024.01, Montgomery County, Maryland"
"939","213","200","86","0","12","29","27","22","25","0","12","13","21","7","12","12","18","12","18","7","11","11","17","7","11","0","12","0","12","21","26","32","30","27","26","739","197","1500000US240317024021","Block Group 1, Census Tract 7024.02, Montgomery County, Maryland"
"944","162","147","86","0","12","0","12","0","12","0","12","12","19","8","13","0","12","0","12","11","19","0","12","0","12","0","12","0","12","10","17","43","43","63","42","797","135","1500000US240317024022","Block Group 2, Census Tract 7024.02, Montgomery County, Maryland"
"2621","381","728","205","79","51","42","34","26","29","7","16","35","27","21","27","10","17","37","36","12","19","67","44","22","13","10","16","22","18","17","20","229","138","92","46","1893","301","1500000US240317024023","Block Group 3, Census Tract 7024.02, Montgomery County, Maryland"
"1351","285","328","156","19","30","41","46","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","54","86","88","61","126","74","1023","250","1500000US240317025001","Block Group 1, Census Tract 7025, Montgomery County, Maryland"
"787","242","134","83","0","12","15","25","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","119","82","653","223","1500000US240317025002","Block Group 2, Census Tract 7025, Montgomery County, Maryland"
"970","229","36","30","19","31","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","17","28","934","225","1500000US240317025003","Block Group 3, Census Tract 7025, Montgomery County, Maryland"
"3542","449","599","207","14","23","0","12","0","12","0","12","14","24","120","113","0","12","0","12","0","12","0","12","14","22","30","35","0","12","0","12","239","116","168","107","2943","418","1500000US240317025004","Block Group 4, Census Tract 7025, Montgomery County, Maryland"
"882","240","227","130","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","28","34","0","12","29","35","170","131","655","197","1500000US240317026011","Block Group 1, Census Tract 7026.01, Montgomery County, Maryland"
"1340","357","197","120","0","12","0","12","34","40","0","12","0","12","0","12","0","12","0","12","16","26","0","12","0","12","0","12","0","12","0","12","118","109","29","30","1143","300","1500000US240317026012","Block Group 2, Census Tract 7026.01, Montgomery County, Maryland"
"892","279","160","90","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","13","22","0","12","104","89","43","39","732","243","1500000US240317026013","Block Group 3, Census Tract 7026.01, Montgomery County, Maryland"
"1167","311","346","195","11","19","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","32","33","0","12","190","178","113","86","821","211","1500000US240317026014","Block Group 4, Census Tract 7026.01, Montgomery County, Maryland"
"1133","280","175","147","15","27","0","12","0","12","0","12","11","20","0","12","0","12","47","73","0","12","0","12","0","12","0","12","0","12","0","12","10","17","92","73","958","183","1500000US240317026021","Block Group 1, Census Tract 7026.02, Montgomery County, Maryland"
"3545","502","1293","450","111","56","93","54","50","71","18","34","99","66","0","12","0","12","12","23","12","19","13","22","12","19","29","34","15","24","7","19","270","162","552","200","2252","456","1500000US240317026022","Block Group 2, Census Tract 7026.02, Montgomery County, Maryland"
"2792","514","818","221","84","78","25","43","24","39","0","12","64","63","41","54","34","57","23","29","63","52","0","12","68","49","0","12","20","24","84","106","175","95","113","109","1974","382","1500000US240317027001","Block Group 1, Census Tract 7027, Montgomery County, Maryland"
"849","274","166","118","10","17","0","12","33","40","0","12","36","42","17","30","0","12","11","20","10","18","30","50","19","26","0","12","0","12","0","12","0","12","0","12","683","192","1500000US240317027002","Block Group 2, Census Tract 7027, Montgomery County, Maryland"
"956","291","225","107","0","12","38","32","16","27","5","15","33","40","11","18","17","28","0","12","0","12","33","38","0","12","12","19","0","12","34","36","21","35","5","15","731","232","1500000US240317027003","Block Group 3, Census Tract 7027, Montgomery County, Maryland"
"2091","386","413","166","11","19","0","12","54","65","37","43","0","12","35","57","15","24","0","12","0","12","30","50","90","77","0","12","0","12","42","63","71","82","28","31","1678","297","1500000US240317027004","Block Group 4, Census Tract 7027, Montgomery County, Maryland"
"1272","229","255","134","72","66","0","12","27","31","52","60","0","12","0","12","0","12","17","27","0","12","14","23","12","19","14","23","0","12","0","12","31","29","16","23","1017","146","1500000US240317028001","Block Group 1, Census Tract 7028, Montgomery County, Maryland"
"1476","348","295","146","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","39","62","0","12","0","12","0","12","0","12","49","47","207","135","1181","263","1500000US240317028002","Block Group 2, Census Tract 7028, Montgomery County, Maryland"
"995","200","334","130","13","23","10","16","38","38","0","12","13","21","34","31","0","12","0","12","0","12","29","32","0","12","0","12","81","77","34","49","68","55","14","22","661","121","1500000US240317028003","Block Group 3, Census Tract 7028, Montgomery County, Maryland"
"1237","284","324","143","63","97","24","38","14","23","0","12","67","66","14","23","21","32","0","12","36","39","0","12","15","24","19","30","0","12","0","12","51","46","0","12","913","254","1500000US240317028004","Block Group 4, Census Tract 7028, Montgomery County, Maryland"
"786","192","172","76","0","12","0","12","0","12","49","44","0","12","15","25","12","16","7","13","15","25","15","20","0","12","11","16","11","20","12","18","15","24","10","17","614","165","1500000US240317029001","Block Group 1, Census Tract 7029, Montgomery County, Maryland"
"1375","308","344","142","15","23","0","12","36","33","27","26","24","24","0","12","42","46","24","37","35","43","53","68","23","37","9","15","23","27","8","14","25","38","0","12","1031","237","1500000US240317029002","Block Group 2, Census Tract 7029, Montgomery County, Maryland"
"934","201","212","143","11","18","0","12","26","22","0","12","10","16","0","12","6","11","6","11","0","12","0","12","0","12","0","12","0","12","0","12","54","84","99","98","722","154","1500000US240317029003","Block Group 3, Census Tract 7029, Montgomery County, Maryland"
"1382","273","301","165","16","27","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","12","17","0","12","24","28","0","12","0","12","137","115","112","120","1081","252","1500000US240317029004","Block Group 4, Census Tract 7029, Montgomery County, Maryland"
"554","130","115","69","26","26","0","12","8","14","7","13","11","18","6","10","7","13","0","12","0","12","0","12","6","10","0","12","24","26","20","26","0","12","0","12","439","115","1500000US240317029005","Block Group 5, Census Tract 7029, Montgomery County, Maryland"
"780","121","172","58","53","38","25","22","15","17","11","12","18","18","0","12","4","7","0","12","0","12","7","10","7","11","0","12","0","12","0","12","32","27","0","12","608","99","1500000US240317030001","Block Group 1, Census Tract 7030, Montgomery County, Maryland"
"1086","128","335","87","67","36","19","21","8","12","44","23","2","6","16","18","0","12","21","21","14","13","9","14","4","8","17","19","14","16","0","12","61","37","39","24","751","90","1500000US240317030002","Block Group 2, Census Tract 7030, Montgomery County, Maryland"
"1362","282","356","101","31","36","0","12","0","12","0","12","14","20","12","19","0","12","27","30","54","51","31","24","0","12","20","23","17","23","0","12","99","61","51","45","1006","222","1500000US240317031001","Block Group 1, Census Tract 7031, Montgomery County, Maryland"
"666","129","146","70","9","16","10","17","27","21","9","14","20","23","0","12","11","17","0","12","0","12","0","12","0","12","2","3","0","12","9","13","33","31","16","20","520","104","1500000US240317031002","Block Group 2, Census Tract 7031, Montgomery County, Maryland"
"1437","371","507","188","0","12","8","13","8","13","0","12","40","38","56","55","0","12","12","18","34","42","42","37","38","48","34","35","17","18","13","18","205","105","0","12","930","248","1500000US240317031003","Block Group 3, Census Tract 7031, Montgomery County, Maryland"
"766","170","124","77","26","27","0","12","0","12","0","12","0","12","26","40","0","12","9","15","0","12","12","19","9","15","0","12","0","12","21","24","21","23","0","12","642","126","1500000US240317031004","Block Group 4, Census Tract 7031, Montgomery County, Maryland"
"3333","642","731","286","79","69","20","24","0","12","75","61","12","22","35","39","12","22","25","39","0","12","14","21","33","41","106","53","82","88","10","17","228","137","0","12","2602","495","1500000US240317032011","Block Group 1, Census Tract 7032.01, Montgomery County, Maryland"
"1526","611","307","199","0","12","15","19","33","49","0","12","8","13","0","12","19","32","0","12","33","49","20","31","0","12","35","38","15","24","43","44","86","79","0","12","1219","437","1500000US240317032012","Block Group 2, Census Tract 7032.01, Montgomery County, Maryland"
"1087","310","244","181","73","77","13","19","8","15","0","12","36","48","0","12","0","12","49","67","21","26","6","13","10","18","17","21","0","12","0","12","0","12","11","28","843","213","1500000US240317032013","Block Group 3, Census Tract 7032.01, Montgomery County, Maryland"
"1410","316","360","155","32","40","24","38","25","30","19","33","47","39","24","37","31","32","31","48","30","35","0","12","12","20","19","24","0","12","33","46","33","53","0","12","1050","230","1500000US240317032014","Block Group 4, Census Tract 7032.01, Montgomery County, Maryland"
"1647","276","321","158","10","16","0","12","5","12","11","19","0","12","12","19","13","20","9","15","20","24","7","12","12","20","16","26","37","44","0","12","149","105","20","30","1326","223","1500000US240317032021","Block Group 1, Census Tract 7032.02, Montgomery County, Maryland"
"1663","418","429","136","61","46","0","12","0","12","54","39","17","29","17","25","57","43","16","29","0","12","31","36","7","13","16","26","24","34","0","12","37","48","92","58","1234","312","1500000US240317032022","Block Group 2, Census Tract 7032.02, Montgomery County, Maryland"
"2368","392","630","246","35","38","23","30","27","31","9","18","24","29","39","38","50","51","2","10","50","41","27","39","45","49","40","38","66","62","27","30","80","72","86","89","1738","250","1500000US240317032023","Block Group 3, Census Tract 7032.02, Montgomery County, Maryland"
"1494","295","325","171","6","12","0","12","0","12","0","12","11","25","0","12","7","13","0","12","0","12","52","52","47","49","0","12","28","29","58","62","116","79","0","12","1169","201","1500000US240317032061","Block Group 1, Census Tract 7032.06, Montgomery County, Maryland"
"1892","268","504","166","10","17","25","28","14","22","10","16","23","25","35","33","0","12","39","34","0","12","42","25","6","11","5","11","18","22","44","33","195","72","38","33","1388","168","1500000US240317032062","Block Group 2, Census Tract 7032.06, Montgomery County, Maryland"
"4093","596","1412","297","140","103","11","18","105","67","77","61","127","82","102","73","116","107","60","59","57","57","66","55","46","44","110","66","43","50","173","97","179","98","0","12","2681","435","1500000US240317032071","Block Group 1, Census Tract 7032.07, Montgomery County, Maryland"
"1811","338","526","175","54","40","22","26","52","42","68","45","35","33","51","41","33","32","22","22","11","17","38","35","24","23","17","15","4","7","26","24","62","48","7","10","1285","225","1500000US240317032072","Block Group 2, Census Tract 7032.07, Montgomery County, Maryland"
"1032","207","357","133","0","12","29","30","34","35","20","23","31","26","33","26","19","23","60","33","13","18","21","18","42","29","12","14","20","24","23","24","0","12","0","12","675","101","1500000US240317032081","Block Group 1, Census Tract 7032.08, Montgomery County, Maryland"
"1181","344","409","207","11","17","0","12","17","19","13","19","6","10","25","29","6","10","42","37","16","18","52","55","17","19","37","35","42","53","15","18","102","80","8","13","772","184","1500000US240317032082","Block Group 2, Census Tract 7032.08, Montgomery County, Maryland"
"1410","266","359","167","13","20","38","57","52","55","0","12","26","32","0","12","26","23","0","12","16","19","24","29","18","20","25","23","16","17","12","19","68","58","25","22","1051","158","1500000US240317032083","Block Group 3, Census Tract 7032.08, Montgomery County, Maryland"
"1323","426","413","276","10","16","0","12","56","53","10","16","0","12","17","26","20","31","35","33","18","26","39","48","12","15","27","40","23","26","59","63","55","53","32","39","910","222","1500000US240317032084","Block Group 4, Census Tract 7032.08, Montgomery County, Maryland"
"1856","348","436","130","89","71","39","46","8","15","56","52","0","12","43","43","0","12","0","12","14","28","0","12","55","66","0","12","0","12","0","12","52","79","80","57","1420","266","1500000US240317032091","Block Group 1, Census Tract 7032.09, Montgomery County, Maryland"
"2241","532","639","244","57","42","40","48","16","22","18","27","0","12","36","33","15","22","18","29","16","22","16","25","71","61","17","28","141","105","0","12","109","90","69","59","1602","396","1500000US240317032092","Block Group 2, Census Tract 7032.09, Montgomery County, Maryland"
"1955","526","703","295","146","133","53","84","32","37","13","27","0","12","0","12","0","12","81","59","16","26","0","12","0","12","49","47","0","12","6","15","307","170","0","12","1252","320","1500000US240317032093","Block Group 3, Census Tract 7032.09, Montgomery County, Maryland"
"2679","356","892","161","90","85","0","12","89","59","38","32","8","13","55","63","26","31","70","57","28","28","0","12","29","24","62","60","21","23","139","69","207","113","30","25","1787","272","1500000US240317032101","Block Group 1, Census Tract 7032.10, Montgomery County, Maryland"
"959","218","182","73","10","17","0","12","11","16","0","12","31","38","9","15","10","16","7","14","13","22","0","12","9","15","0","12","9","14","0","12","54","53","19","24","777","175","1500000US240317032102","Block Group 2, Census Tract 7032.10, Montgomery County, Maryland"
"1127","334","294","152","16","25","56","85","14","23","32","47","0","12","29","31","14","22","0","12","19","30","14","22","0","12","52","38","11","17","0","12","19","28","18","44","833","221","1500000US240317032121","Block Group 1, Census Tract 7032.12, Montgomery County, Maryland"
"2956","486","671","235","36","41","50","44","14","22","24","29","45","41","0","12","17","27","41","37","0","12","42","40","62","54","30","36","46","44","66","60","198","109","0","12","2285","340","1500000US240317032122","Block Group 2, Census Tract 7032.12, Montgomery County, Maryland"
"1383","302","238","141","24","30","0","12","7","15","12","19","0","12","0","12","0","12","19","32","11","19","0","12","32","39","0","12","0","12","0","12","98","95","35","41","1145","218","1500000US240317032123","Block Group 3, Census Tract 7032.12, Montgomery County, Maryland"
"3514","652","934","452","0","12","72","76","107","98","94","115","154","128","17","27","0","12","0","12","38","43","0","12","39","61","48","60","21","37","35","54","166","181","143","104","2580","489","1500000US240317032124","Block Group 4, Census Tract 7032.12, Montgomery County, Maryland"
"1827","446","601","259","0","12","18","30","64","74","13","21","0","12","90","75","0","12","46","69","63","74","141","168","25","35","80","130","43","43","0","12","18","29","0","12","1226","384","1500000US240317032131","Block Group 1, Census Tract 7032.13, Montgomery County, Maryland"
"3062","652","915","266","78","70","47","44","52","73","14","23","0","12","34","48","73","64","36","42","26","42","82","70","40","48","54","54","84","79","34","41","190","122","71","64","2147","508","1500000US240317032132","Block Group 2, Census Tract 7032.13, Montgomery County, Maryland"
"1234","405","347","205","35","58","0","12","0","12","0","12","40","64","0","12","0","12","39","46","0","12","15","24","0","12","42","37","0","12","12","20","151","143","13","21","887","277","1500000US240317032133","Block Group 3, Census Tract 7032.13, Montgomery County, Maryland"
"1841","558","658","268","66","70","70","66","103","90","0","12","35","45","0","12","0","12","37","54","26","42","23","37","0","12","24","35","0","12","26","37","203","134","45","39","1183","422","1500000US240317032141","Block Group 1, Census Tract 7032.14, Montgomery County, Maryland"
"3077","618","1023","335","52","53","92","82","85","91","16","28","42","52","49","61","105","117","0","12","30","35","53","43","17","31","12","17","49","72","17","26","297","126","107","151","2054","373","1500000US240317032142","Block Group 2, Census Tract 7032.14, Montgomery County, Maryland"
"2607","554","691","262","47","61","5","11","0","12","70","69","51","61","33","53","14","25","35","47","12","22","52","88","50","63","10","17","28","44","84","97","131","127","69","63","1916","432","1500000US240317032143","Block Group 3, Census Tract 7032.14, Montgomery County, Maryland"
"1875","336","569","186","8","13","0","12","11","19","9","20","41","56","0","12","53","54","0","12","20","26","12","21","149","94","12","17","43","43","35","40","137","140","39","42","1306","274","1500000US240317032151","Block Group 1, Census Tract 7032.15, Montgomery County, Maryland"
"1280","292","309","104","0","12","11","19","0","12","13","20","12","19","17","23","12","13","8","14","8","14","22","18","17","22","45","57","20","18","0","12","120","78","4","8","971","233","1500000US240317032152","Block Group 2, Census Tract 7032.15, Montgomery County, Maryland"
"1082","121","17","19","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","9","14","8","13","1065","120","1500000US240317032161","Block Group 1, Census Tract 7032.16, Montgomery County, Maryland"
"2159","256","503","176","0","12","6","11","0","12","0","12","23","35","42","55","41","42","17","25","41","41","13","21","19","31","12","21","0","12","18","23","243","143","28","42","1656","243","1500000US240317032162","Block Group 2, Census Tract 7032.16, Montgomery County, Maryland"
"554","117","33","41","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","8","13","25","39","521","114","1500000US240317032163","Block Group 3, Census Tract 7032.16, Montgomery County, Maryland"
"1217","135","30","23","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","12","18","0","12","0","12","9","14","9","13","1187","132","1500000US240317032181","Block Group 1, Census Tract 7032.18, Montgomery County, Maryland"
"685","109","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","685","109","1500000US240317032182","Block Group 2, Census Tract 7032.18, Montgomery County, Maryland"
"1412","203","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","1412","203","1500000US240317032191","Block Group 1, Census Tract 7032.19, Montgomery County, Maryland"
"845","124","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","845","124","1500000US240317032192","Block Group 2, Census Tract 7032.19, Montgomery County, Maryland"
"1102","168","14","21","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","14","21","0","12","0","12","1088","171","1500000US240317032193","Block Group 3, Census Tract 7032.19, Montgomery County, Maryland"
"930","185","76","53","12","19","0","12","0","12","0","12","6","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","52","46","6","11","854","199","1500000US240317032201","Block Group 1, Census Tract 7032.20, Montgomery County, Maryland"
"2913","345","748","228","44","50","67","50","0","12","15","17","95","72","33","49","8","12","29","42","26","36","27","36","0","12","48","39","47","48","31","30","230","127","48","42","2165","256","1500000US240317032202","Block Group 2, Census Tract 7032.20, Montgomery County, Maryland"
"1168","349","411","190","0","12","8","14","9","16","16","23","0","12","0","12","16","24","56","55","37","39","29","31","36","38","19","22","0","12","31","46","131","79","23","23","757","194","1500000US240317032203","Block Group 3, Census Tract 7032.20, Montgomery County, Maryland"
"1418","226","409","129","23","38","13","20","25","24","9","15","21","24","22","25","17","20","20","17","46","34","21","23","0","12","33","28","16","15","35","27","46","33","62","44","1009","172","1500000US240317032211","Block Group 1, Census Tract 7032.21, Montgomery County, Maryland"
"1822","328","501","159","41","41","10","15","0","12","9","14","21","18","71","67","23","24","57","37","45","46","13","19","9","14","14","16","24","28","9","14","72","45","83","73","1321","224","1500000US240317032212","Block Group 2, Census Tract 7032.21, Montgomery County, Maryland"
"2155","427","625","234","9","13","7","12","63","36","37","44","33","36","37","43","12","20","16","19","0","12","0","12","48","41","81","73","31","47","16","17","203","121","32","33","1530","306","1500000US240317032213","Block Group 3, Census Tract 7032.21, Montgomery County, Maryland"
"1463","578","390","224","25","32","24","32","25","37","0","12","49","64","0","12","63","59","0","12","8","13","0","12","40","30","24","31","9","16","12","20","111","87","0","12","1073","378","1500000US240317033011","Block Group 1, Census Tract 7033.01, Montgomery County, Maryland"
